fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
54037,WV,Jefferson County,55.0,2026,-26.7,,,24.5,7118,2022,,3.9,0.96,133.0,9,,7.76,0.81,0.63,,4.9,65.6,64.1,0.72,,0.002,0.509,137,0.4,39,0.3984,96.0,0.0,23.0,1.1,9241.0
54039,WV,Kanawha County,,,,,,,3883,2022,,0.0,,,,,,,,,1.9,65.8,64.2,0.52,0.008,,0.037,10,,0,0.0583,0.0,0.0,26.0,1.3,1151.0
54041,WV,Lewis County,23.5,2026,56.7,,,15.0,2652,2022,,4.2,,,,,,,,,1.7,64.0,62.3,0.55,0.008,0.018,0.009,0,,,0.2823,0.0,0.0,27.2,0.8,8631.0
54043,WV,Lincoln County,,,,,,,2003,2022,,1.7,,,,,64.1,2.95,2.78,,2.9,66.3,64.7,0.54,0.005,0.005,0.012,13,,4,0.0512,0.0,0.0,25.6,0.6,1972.0
54045,WV,Logan County,,,,,,,3077,2022,,4.5,,,,,,,,,1.7,65.4,64.1,0.48,,,,0,,,0.1396,0.0,0.0,27.1,0.6,85.0
54049,WV,Marion County,40.5,2026,252.2,,,7.0,3858,2022,,5.4,,,,,,,,,1.1,62.9,61.6,0.43,0.02,0.033,0.036,364,3.7,,0.1212,5.5,0.0,25.3,0.6,3997.0
54051,WV,Marshall County,,,,,,4.2,3668,2022,,7.2,,,,,,,,,1.8,63.2,62.0,0.68,,0.027,0.032,0,,1,0.0726,0.0,0.0,24.9,0.4,5558.0
54053,WV,Mason County,103.0,2026,24.1,,,19.0,2972,2022,,4.1,,138.0,9,,7.11,0.81,0.63,,2.7,64.8,63.9,0.33,0.009,0.189,0.258,320,1.1,80,0.2422,0.0,0.0,24.4,0.9,11593.0
54047,WV,McDowell County,,,,,,,4027,2022,"{'own_pct': -35.0, 'nb_pct': 22.0, 'n': 5, 'dir': 'fell'}",,,,,,,,,,3.2,62.8,61.9,0.43,,0.0,,2,,2,,0.0,0.0,25.9,0.8,145.0
54055,WV,Mercer County,47.0,2026,62.1,,,13.5,2733,2022,,1.7,,,,,,,,,2.4,60.7,60.3,0.37,0.003,0.018,0.025,83,,,0.1753,0.0,0.0,23.6,1.3,4732.0
54057,WV,Mineral County,27.0,2026,3.8,,,26.0,3232,2022,,3.0,,141.0,8,,,,,,3.5,62.6,61.3,0.46,0.011,0.042,0.066,5,,4,0.2129,0.0,168.7,22.4,0.4,6341.0
54059,WV,Mingo County,,,,,,,1361,2022,,4.0,,,,,,,,,2.7,65.7,64.5,0.5,,,,0,,,0.5246,0.0,0.0,26.6,0.7,625.0
54061,WV,Monongalia County,18.0,2026,63.6,,,17.5,5944,2022,,5.6,,,,,,,,,1.1,62.8,61.4,0.54,,0.016,0.05,0,,0,0.0917,18.9,0.0,25.4,1.1,4462.0
54063,WV,Monroe County,37.0,2026,5.7,,,36.5,3501,2022,,5.6,,,,,,,1.39,,2.1,61.9,60.6,0.53,0.002,0.041,0.038,591,2.4,5,0.2343,0.0,0.0,24.2,0.8,24339.0
54065,WV,Morgan County,21.0,2026,,,,10.5,5715,2022,,1.8,,,,,,,,,3.4,63.0,62.3,0.52,0.007,0.017,0.062,8,,8,0.1995,0.0,0.0,23.0,0.8,1645.0
54067,WV,Nicholas County,25.0,2026,4.2,,,17.0,3066,2022,,3.2,,,,,,,,,1.6,61.7,60.6,0.46,0.01,0.007,0.025,37,,0,0.1918,0.0,0.0,28.9,0.7,4517.0
54069,WV,Ohio County,20.0,2014,,,,9.0,4459,2022,,4.2,,,,,,,,,1.6,63.0,61.7,0.53,0.001,0.006,0.074,46,,,0.1619,0.0,0.0,24.1,0.5,2681.0
54071,WV,Pendleton County,34.5,2026,19.0,,,21.0,3163,2022,,7.0,,139.6,8,,,,0.88,,3.0,59.9,58.2,0.49,0.002,0.026,0.056,558,2.4,36,0.2641,0.0,0.0,24.7,0.9,18924.0
54073,WV,Pleasants County,,,,,,,3209,2022,,6.8,,,,,,,,,1.2,64.3,62.6,0.51,0.029,0.006,0.066,29,,0,0.1773,0.0,0.0,25.6,0.1,2042.0
54075,WV,Pocahontas County,37.0,2026,-10.8,,,16.0,3089,2022,,10.5,,,,,,,,,2.1,58.4,56.9,0.54,0.002,0.088,0.052,175,1.1,18,0.2104,0.0,0.0,27.0,0.5,11326.0
54077,WV,Preston County,27.0,2026,25.6,,,12.5,3218,2022,,3.2,,128.9,8,,14.36,1.06,0.9,,1.3,61.2,59.5,0.6,,0.036,0.076,57,,0,0.1539,0.0,0.0,28.2,0.9,16327.0
54079,WV,Putnam County,43.5,2024,-42.8,,,,3285,2022,,2.8,,,,,,,,,2.9,65.8,64.3,0.53,,0.016,0.026,432,3.4,67,0.1187,0.0,0.0,24.3,0.6,4613.0
54081,WV,Raleigh County,25.0,2026,0.0,,,24.0,4225,2022,,2.6,,,,,,,,,1.3,61.7,60.8,0.36,0.017,0.03,0.025,7,,13,0.1425,0.0,0.0,25.9,0.9,3534.0
54083,WV,Randolph County,34.0,2026,47.8,,,12.0,2785,2022,,2.8,,,,,,,,,2.7,59.2,57.5,0.55,0.003,0.032,0.024,1294,8.1,3,0.187,0.0,0.0,30.5,0.6,6468.0
54085,WV,Ritchie County,14.5,2024,,,,6.4,2306,2022,,5.0,,,,,,,,,1.5,64.3,62.6,0.57,,0.02,0.024,64,,,0.1827,0.0,0.0,26.4,0.3,9225.0
54087,WV,Roane County,16.0,2026,45.5,,,3.1,2057,2022,,1.3,,,,,,,,,1.4,64.5,63.1,0.48,,0.017,0.015,0,,,0.2312,0.0,0.0,26.1,0.3,8929.0
54089,WV,Summers County,23.5,2023,56.7,,,16.0,2702,2022,,3.5,,,,,,,,,2.2,62.3,61.3,0.44,0.002,0.008,0.022,1540,11.3,0,0.2422,0.0,0.0,23.4,0.5,6165.0
54091,WV,Taylor County,24.0,2026,84.6,,,9.1,4194,2022,,6.4,,,,,,,,,1.2,63.1,61.7,0.4,0.0,0.009,0.033,208,2.0,,0.1961,0.0,0.0,26.4,0.3,5676.0
54093,WV,Tucker County,35.0,2026,,,,13.5,3965,2022,,6.7,,,,,,,,,2.9,59.1,57.3,0.53,,,0.046,86,,0,0.2397,0.0,66.0,29.9,0.2,1785.0
54095,WV,Tyler County,18.0,2013,,,,,2816,2022,,8.0,,,,,,,,,1.5,63.9,62.3,0.54,,0.025,0.024,22,,10,0.2072,0.0,0.0,26.1,0.3,3858.0
54097,WV,Upshur County,25.0,2019,,,,7.2,3215,2022,,4.0,,,,,,,,,2.4,62.6,61.0,0.55,0.005,0.047,0.027,0,,0,0.3132,0.0,0.0,29.0,0.5,4802.0
54099,WV,Wayne County,31.0,2025,,,,,2644,2022,,5.6,,,,,,,,,2.5,66.2,64.5,0.51,0.021,0.043,0.021,0,,,0.1039,0.0,0.0,25.9,0.6,1506.0
54101,WV,Webster County,,,,,,,1960,2022,"{'own_pct': -14.7, 'nb_pct': 21.6, 'n': 7, 'dir': 'fell'}",,,,,,,,,,2.5,60.8,59.5,0.44,0.006,0.0,0.025,0,,0,0.1455,0.0,0.0,31.2,0.3,357.0
54103,WV,Wetzel County,,,,,,,2290,2022,,3.5,,,,,,,,,1.5,63.1,61.7,0.54,,,0.043,30,,,0.0523,0.0,0.0,25.6,0.5,936.0
54105,WV,Wirt County,12.0,2026,,,,9.0,2622,2022,,7.7,,,,,,,,,1.4,64.4,62.9,0.49,,0.025,0.022,84,,0,0.1345,0.0,0.0,25.9,0.1,4547.0
54107,WV,Wood County,55.0,2026,64.2,,,11.0,4290,2022,,5.2,,,,,,,,,1.6,65.1,63.5,0.5,0.009,0.053,0.04,345,1.8,0,0.0999,0.0,0.0,24.9,1.0,7384.0
54109,WV,Wyoming County,,,,,,,3991,2022,,3.6,,,,,,,,,2.2,63.0,62.0,0.42,,0.0,,0,,,0.1151,0.0,0.0,26.5,0.8,40.0
