fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
45045,SC,Greenville County,28.0,2026,19.1,105.0,2013,27.5,12103,2022,,5.7,,,,,16.39,0.64,0.97,,18.5,69.4,68.5,0.35,0.123,0.021,0.085,0,,0,0.1332,4.0,0.0,27.6,4.3,4645.0
45047,SC,Greenwood County,15.0,2026,-16.7,,,12.0,3514,2022,,0.6,,,,,,,,,19.5,70.9,69.9,0.29,,,0.052,0,,,0.1779,7.5,0.0,22.1,0.8,9345.0
45049,SC,Hampton County,48.5,2026,102.1,105.0,2026,22.0,3227,2022,,5.8,,131.5,18,3.952,11.98,0.78,0.79,5,12.2,72.4,71.1,0.49,0.244,0.141,0.331,72,,0,0.2626,48.8,0.0,27.5,0.7,616.0
45051,SC,Horry County,74.5,2026,-6.9,87.0,2017,43.5,4912,2022,,1.7,,115.4,18,2.997,30.54,1.29,1.57,28,6.4,72.2,71.4,0.44,0.063,0.048,0.388,1957,2.4,983,0.4393,58.6,0.0,30.2,2.8,4517.0
45053,SC,Jasper County,,,,,,,4579,2022,,4.6,,,,,14.33,0.91,0.97,,10.7,73.5,72.0,0.52,,0.0,,78,,78,0.0546,89.4,0.0,28.6,0.6,436.0
45055,SC,Kershaw County,30.0,2020,33.3,,,18.0,3888,2022,,4.7,,,,,16.38,1.11,0.96,,9.7,71.0,69.8,0.52,,0.002,0.202,558,2.7,465,0.2288,0.0,0.0,23.5,0.9,3999.0
45057,SC,Lancaster County,33.5,2026,39.6,,,26.0,5224,2022,,5.7,,,,,17.02,1.11,1.04,,13.5,69.7,68.8,0.47,,0.083,0.448,0,,0,0.2544,3.0,0.0,22.9,1.4,9382.0
45059,SC,Laurens County,20.0,2026,29.0,,,26.0,4583,2022,,3.6,,,,,,,1.49,,20.0,70.3,69.5,0.33,0.041,,0.057,27,,0,0.1653,0.0,0.0,22.8,1.5,19579.0
45061,SC,Lee County,52.0,2026,25.3,135.0,2021,20.0,2655,2022,,1.9,1.92,131.8,18,3.959,11.15,0.8,0.72,6,8.1,72.0,70.3,0.6,,0.059,0.241,4187,5.3,1225,0.4816,44.0,0.0,26.2,0.6,2099.0
45063,SC,Lexington County,33.0,2026,43.5,120.0,2026,21.0,6537,2022,,3.4,,132.8,13,4.54,10.15,1.0,1.03,,14.1,71.3,70.2,0.57,0.379,0.003,0.257,20,,0,0.225,207.3,0.0,24.8,1.8,4921.0
45067,SC,Marion County,64.0,2026,52.4,,,32.0,2868,2022,,4.2,1.92,121.6,16,2.491,22.55,1.13,1.25,8,6.3,72.2,71.1,0.5,,0.032,0.396,998,3.4,90,0.4421,22.9,0.0,28.7,0.7,1614.0
45069,SC,Marlboro County,60.0,2026,17.6,,,17.5,2752,2022,,7.4,2.2,119.2,17,1.937,12.9,1.0,0.81,5,6.7,72.1,70.6,0.65,0.085,0.06,0.177,295,0.6,103,0.4532,11.7,0.0,26.1,0.6,1301.0
45065,SC,McCormick County,15.0,2021,,,,20.5,3216,2022,,9.9,,,,,,,,,20.8,71.4,70.2,0.4,0.002,0.0,0.13,0,,25,0.0967,0.0,0.0,22.7,0.6,2227.0
45071,SC,Newberry County,34.5,2025,16.9,,,30.0,3891,2022,,3.3,,84.3,11,0.508,10.91,0.68,0.7,,17.6,70.7,69.9,0.4,0.035,0.013,0.405,8,,0,0.2032,3.3,0.0,22.5,1.1,20360.0
45073,SC,Oconee County,32.5,2026,41.3,,,26.5,7485,2022,,3.2,,105.1,12,-1.835,,,1.36,,17.7,68.6,67.4,0.39,0.023,0.013,0.096,61,,0,0.1918,0.0,0.0,30.5,2.2,11439.0
45075,SC,Orangeburg County,49.5,2026,25.3,115.0,2026,40.5,3291,2022,,1.7,,139.6,18,3.057,10.36,0.67,0.73,8,9.6,71.9,70.7,0.55,0.24,0.154,0.234,1865,1.5,312,0.3986,271.3,0.0,26.9,1.6,6110.0
45077,SC,Pickens County,29.0,2026,-10.8,,,28.0,9117,2022,,5.3,,,,,,,,,17.3,69.3,67.9,0.57,0.018,0.035,0.128,0,,,0.1551,0.0,0.0,29.8,1.7,6304.0
45079,SC,Richland County,42.0,2026,31.2,75.0,2017,21.5,5124,2022,,1.3,,,,,16.25,0.97,0.92,,10.6,72.0,70.9,0.54,0.301,0.057,0.355,31,,0,0.2466,73.6,0.0,24.6,1.4,2493.0
45081,SC,Saluda County,33.0,2026,57.1,,,27.0,4440,2022,,7.5,,69.0,13,2.284,32.48,0.67,0.92,11,17.2,70.9,69.9,0.51,0.293,,0.087,775,2.9,0,0.1906,160.1,0.0,23.0,0.6,25964.0
45083,SC,Spartanburg County,26.5,2026,35.9,,,20.5,9453,2022,,2.8,,,,,20.59,0.76,1.21,7,19.6,69.6,68.7,0.39,0.097,0.003,0.14,18,,0,0.2389,37.7,0.0,24.9,3.6,11881.0
45085,SC,Sumter County,49.5,2026,35.6,110.0,2022,23.0,3581,2022,,3.6,,134.8,17,2.582,11.71,0.88,0.79,5,7.4,72.5,70.8,0.67,0.212,0.052,0.471,1582,1.9,465,0.341,0.0,0.0,26.3,1.3,6266.0
45087,SC,Union County,15.0,2026,-11.8,,,14.0,3814,2022,,8.5,,,,,,,,,17.8,69.9,69.2,0.52,,,0.045,30,,1,0.2011,12.8,0.0,22.7,0.9,7125.0
45089,SC,Williamsburg County,40.0,2026,23.1,56.0,2025,33.5,2941,2022,,5.5,1.28,105.0,18,2.011,23.25,1.02,1.09,15,6.2,71.7,70.8,0.5,0.03,0.067,0.337,2547,2.9,1001,0.3771,20.0,0.0,29.1,0.6,1684.0
45091,SC,York County,33.5,2026,52.3,,,18.5,8629,2022,,4.3,,,,,20.35,0.98,0.83,,15.1,69.2,68.7,0.39,0.051,0.006,0.099,0,,0,0.1972,0.0,0.0,22.8,1.8,14245.0
