fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
01035,AL,Conecuh County,27.5,2026,-24.7,,,17.0,2458,2022,,2.8,,116.2,12,4.883,14.37,0.84,0.89,,11.6,72.2,70.4,0.48,,0.001,0.088,1821,8.5,61,0.2615,0.0,0.0,30.9,0.4,15578.0
01037,AL,Coosa County,15.5,2021,-20.5,,,9.9,2950,2022,,5.2,,,,,,,,,14.1,69.9,68.9,0.52,0.005,0.0,0.005,0,,0,0.1014,0.0,0.0,26.6,0.9,2899.0
01039,AL,Covington County,66.5,2026,18.8,,,33.0,3400,2022,,4.8,,113.4,11,1.548,15.32,0.8,0.97,11,14.4,71.8,70.4,0.51,0.043,0.003,0.255,5212,12.1,591,0.1566,80.0,0.0,31.4,0.8,23782.0
01041,AL,Crenshaw County,30.0,2026,11.1,,,22.5,3002,2022,,3.8,,,,,23.8,0.99,1.1,,12.2,70.6,69.5,0.45,0.003,0.035,0.078,2210,12.7,181,0.1762,0.0,0.0,28.1,0.3,25110.0
01043,AL,Cullman County,47.5,2026,14.5,,,29.0,5356,2022,,6.1,,157.5,17,3.067,6.36,0.75,0.85,,10.2,70.5,68.6,0.71,0.014,0.007,0.227,15,,0,0.2534,0.0,0.0,27.3,1.8,45273.0
01045,AL,Dale County,54.5,2026,34.6,72.0,2024,32.5,3912,2022,,5.4,,122.2,15,1.694,13.2,0.7,1.05,10,16.4,71.8,70.9,0.25,,0.054,0.044,1547,4.3,553,0.2948,10.6,0.0,28.4,0.8,12154.0
01047,AL,Dallas County,36.5,2026,17.7,104.0,2023,25.5,2402,2022,,5.1,,117.5,16,2.963,15.16,1.23,1.01,6,9.0,72.5,71.1,0.47,0.148,0.001,0.225,5989,10.0,0,0.2696,0.0,0.0,25.8,0.8,31558.0
01049,AL,DeKalb County,60.0,2026,15.4,,,28.5,5032,2022,,5.0,,142.4,18,3.624,5.79,0.53,0.52,2,12.8,68.1,67.3,0.31,0.01,0.021,0.397,176,0.2,0,0.2777,0.0,0.0,27.1,2.0,55742.0
01051,AL,Elmore County,44.5,2026,15.6,,,13.5,3839,2022,,5.1,,151.8,11,0.444,7.25,0.81,0.65,,17.8,71.7,70.5,0.58,0.093,,0.302,856,2.6,0,0.3374,0.0,0.0,25.9,1.3,8666.0
01053,AL,Escambia County,101.0,2026,18.1,139.0,2023,45.0,2763,2022,,2.4,2.9,141.8,14,5.975,10.42,0.86,0.74,6,10.8,72.6,70.9,0.5,0.033,,0.189,1180,2.7,160,0.3416,80.0,0.0,33.4,0.8,8844.0
01055,AL,Etowah County,59.5,2026,63.0,,,45.5,5646,2022,,8.0,,121.0,13,3.176,6.85,0.78,0.6,,12.3,70.2,69.3,0.47,0.06,0.004,0.373,270,1.0,0,0.3116,0.0,0.0,26.4,1.3,18593.0
01057,AL,Fayette County,46.5,2026,106.7,,,22.0,2541,2022,,2.9,,102.5,16,1.815,14.35,1.47,0.97,,10.2,70.8,69.6,0.44,,,0.245,760,6.2,0,0.1617,0.0,0.0,27.9,1.1,5359.0
01059,AL,Franklin County,72.5,2026,126.6,,,37.0,3526,2022,,7.5,,91.1,10,0.857,16.96,1.99,1.29,,8.0,69.6,67.9,0.48,0.011,,0.227,898,2.7,84,0.2384,0.0,0.0,28.4,1.2,23291.0
01061,AL,Geneva County,59.5,2026,20.2,158.0,2025,37.0,3337,2022,,6.2,,129.8,10,3.086,22.81,0.98,1.19,22,14.4,72.2,71.2,0.37,0.115,0.022,0.193,3588,5.5,1296,0.282,0.0,0.0,31.0,0.4,29150.0
01063,AL,Greene County,26.0,2026,4.0,57.5,2016,24.0,2573,2022,,5.7,,,,,42.77,2.83,2.48,,8.3,71.8,71.0,0.22,,0.002,0.106,1221,13.8,126,0.157,0.0,0.0,26.0,0.4,8444.0
01065,AL,Hale County,52.5,2026,56.7,,,31.5,2543,2022,,2.4,,,,,11.17,1.16,0.94,,9.9,71.5,70.9,0.28,,,0.039,649,3.6,23,0.2613,0.0,0.0,25.7,0.7,25067.0
01067,AL,Henry County,51.5,2026,27.2,129.0,2025,30.5,3328,2022,,5.2,,148.6,14,5.913,17.29,0.88,1.23,17,17.3,71.9,71.2,0.2,,0.028,0.075,1608,2.8,469,0.3029,0.0,0.0,27.6,0.3,12223.0
01069,AL,Houston County,61.0,2026,38.6,203.0,2025,29.0,3685,2022,,0.8,,136.4,14,3.258,20.54,0.98,1.2,22,16.0,72.7,71.7,0.27,0.109,0.019,0.186,2797,3.2,724,0.4252,0.0,0.0,28.9,0.8,20281.0
01071,AL,Jackson County,61.5,2026,50.0,,,38.0,3511,2022,,2.9,,124.8,18,1.68,8.34,0.87,0.65,4,12.5,69.0,67.9,0.43,0.015,0.045,0.506,752,0.7,243,0.3647,0.0,0.0,27.5,1.3,34444.0
01073,AL,Jefferson County,20.0,2017,,,,13.0,6943,2022,,9.5,,,,,,,,,11.3,70.7,69.8,0.35,0.008,,0.012,0,,,0.1879,0.0,0.0,27.3,3.3,4051.0
01075,AL,Lamar County,40.5,2026,52.8,,,23.5,1910,2022,,0.5,,,,,13.33,0.95,0.76,,9.2,71.4,69.8,0.56,,0.023,0.292,606,5.6,15,0.1048,0.0,0.0,27.6,1.3,4809.0
01077,AL,Lauderdale County,78.5,2026,12.9,,,23.5,5183,2022,,7.4,1.65,155.1,18,1.511,7.71,0.85,0.69,2,8.0,69.5,67.7,0.51,0.011,0.006,0.635,1220,1.4,333,0.4763,75.0,0.0,27.1,1.3,21765.0
01079,AL,Lawrence County,113.0,2026,11.9,152.0,2026,30.5,4865,2022,,5.1,2.16,157.2,18,2.584,9.42,0.92,0.94,8,11.2,69.8,68.1,0.43,0.054,,0.545,4928,4.1,1050,0.5054,0.0,0.0,27.4,1.4,26753.0
01081,AL,Lee County,34.5,2026,7.8,,,15.5,5018,2022,,3.9,,,,,6.58,0.6,0.79,,21.1,70.6,69.7,0.46,0.188,,0.14,85,,67,0.185,0.0,0.0,25.8,1.3,7832.0
01083,AL,Limestone County,139.0,2026,51.9,151.0,2023,31.0,4683,2022,,2.5,,159.8,18,2.198,6.78,0.9,0.78,8,11.8,70.3,68.6,0.64,0.106,0.007,0.478,582,0.4,79,0.6107,14.7,0.0,26.7,1.8,24248.0
01085,AL,Lowndes County,42.0,2026,95.3,,,27.5,2343,2022,,4.3,,,,,17.98,1.8,1.41,,10.0,72.5,71.1,0.56,,0.022,0.136,6551,16.5,168,0.2856,0.0,0.0,26.0,0.2,36087.0
01087,AL,Macon County,41.0,2026,13.9,,,22.5,2687,2022,,2.7,,,,,6.46,0.72,0.74,,20.0,71.6,70.8,0.51,,0.024,0.18,1613,6.7,0,0.124,0.0,0.0,25.6,0.5,8334.0
01089,AL,Madison County,113.0,2025,69.9,131.0,2024,26.0,6510,2022,,4.2,,158.7,18,2.262,5.49,0.64,0.63,4,11.7,70.2,68.6,0.65,0.142,0.101,0.576,366,0.3,119,0.5582,42.4,0.0,27.3,2.9,13134.0
01091,AL,Marengo County,39.5,2026,23.4,,,38.0,2247,2022,,2.3,,,,,19.02,1.44,1.1,,9.3,71.9,70.9,0.33,0.025,0.0,0.078,3796,11.1,6,0.2181,0.0,0.0,25.5,0.9,27945.0
01093,AL,Marion County,34.0,2026,28.3,,,20.5,3186,2022,,6.4,,,,,7.49,0.71,0.58,,9.3,70.0,68.5,0.5,0.002,0.006,0.378,340,1.4,34,0.236,0.0,0.0,28.9,1.7,13007.0
01095,AL,Marshall County,40.0,2026,8.1,,,32.5,5745,2022,,5.3,,138.4,14,3.329,6.74,0.72,0.66,,11.8,70.4,69.1,0.56,,0.023,0.326,823,1.8,127,0.2733,0.0,0.0,26.9,1.5,38476.0
01097,AL,Mobile County,83.5,2026,89.8,,,33.5,4768,2022,,0.1,,,,,4.39,0.77,0.74,2,8.3,73.8,72.3,0.52,0.083,0.007,0.139,160,0.5,91,0.2488,0.0,0.0,35.5,1.8,17207.0
01099,AL,Monroe County,66.5,2026,-10.7,160.0,2026,26.5,2399,2022,,0.0,,130.7,16,5.09,10.7,0.93,0.87,4,8.3,72.5,70.7,0.55,,0.016,0.135,1518,4.4,108,0.2375,0.0,0.0,29.3,0.8,14203.0
01101,AL,Montgomery County,29.5,2026,7.3,,,21.5,3146,2022,,3.4,,,,,10.66,0.82,0.75,,15.7,72.0,71.0,0.51,0.02,0.03,0.09,5420,17.1,909,0.3358,100.0,0.0,25.7,0.9,38527.0
01103,AL,Morgan County,65.0,2026,132.1,,,32.0,6130,2022,,6.8,,124.0,13,2.591,10.43,0.99,0.76,,11.3,70.7,68.7,0.68,0.021,0.007,0.19,1663,3.5,172,0.2713,0.0,0.0,26.5,1.7,28032.0
01105,AL,Perry County,45.5,2025,40.0,74.5,2016,19.0,2354,2022,,1.3,,127.6,14,-0.12,15.05,1.03,1.06,,10.5,71.4,70.5,0.41,0.09,0.013,0.118,1627,4.2,84,0.2237,0.0,0.0,25.6,0.4,15564.0
01107,AL,Pickens County,49.5,2026,200.0,,,18.0,2633,2022,,0.8,,,,,10.05,1.11,0.9,,8.8,71.8,70.6,0.36,,0.007,0.058,1430,5.0,415,0.2895,0.0,0.0,26.5,0.9,17284.0
01109,AL,Pike County,40.0,2026,37.9,,,36.0,3381,2022,,5.2,,101.9,13,3.099,15.87,0.75,1.28,3,13.8,70.7,70.1,0.29,,0.091,0.177,1534,5.8,216,0.1536,0.0,0.0,27.3,0.6,22628.0
01111,AL,Randolph County,25.5,2026,2.0,,,24.5,4005,2022,,4.9,,98.3,14,4.532,,,,,19.1,68.9,67.6,0.53,0.05,,0.06,34,,0,0.122,0.0,0.0,26.4,0.6,28776.0
01113,AL,Russell County,41.5,2026,22.1,,,20.5,2820,2022,,2.1,,,,,10.88,0.82,0.88,,19.4,71.0,70.5,0.25,0.094,0.045,0.059,1355,9.6,0,0.1496,30.0,0.0,25.3,0.8,12740.0
01117,AL,Shelby County,41.5,2026,-9.8,69.5,2026,18.0,5118,2022,,5.2,,107.9,8,,4.94,0.5,0.61,,12.4,70.2,69.4,0.42,0.102,,0.402,5,,0,0.2968,0.0,0.0,26.9,1.6,4786.0
01115,AL,St. Clair County,36.5,2026,55.3,99.5,2011,17.0,5176,2022,,3.9,,,,,,,,,12.1,70.2,69.2,0.51,,0.027,0.175,1841,10.4,0,0.3069,0.0,0.0,26.9,1.1,12590.0
01119,AL,Sumter County,20.0,2026,-4.8,,,19.5,2387,2022,,5.0,,,,,,,1.15,,6.4,72.0,70.9,0.3,0.058,,0.009,4541,25.8,277,0.2133,0.0,0.0,25.5,1.2,21549.0
01121,AL,Talladega County,53.5,2026,25.9,105.0,2024,11.0,3914,2022,,3.4,,139.2,14,1.538,4.43,0.47,0.63,,12.2,70.1,69.1,0.53,,0.001,0.303,0,,0,0.2647,0.0,0.0,26.1,1.3,15468.0
01123,AL,Tallapoosa County,21.0,2024,-8.7,,,12.0,3062,2022,,1.4,,,,,,,,,19.8,69.7,68.7,0.53,0.356,0.057,0.038,185,2.0,0,0.2787,0.0,0.0,25.9,0.8,8367.0
01125,AL,Tuscaloosa County,46.0,2026,16.5,79.0,2017,30.0,3742,2022,,2.2,,132.2,17,2.335,6.07,0.52,0.46,,10.8,71.2,70.5,0.25,0.076,,0.314,258,1.2,0,0.2772,0.0,0.0,26.4,1.6,6805.0
01127,AL,Walker County,24.0,2026,-11.1,,,18.0,3512,2022,,3.1,,123.8,9,,,,,,11.8,70.5,69.6,0.38,0.017,0.012,0.134,0,,0,0.3013,0.0,0.0,27.5,1.8,6414.0
01129,AL,Washington County,38.5,2025,48.1,,,20.0,2714,2022,,6.0,,,,,5.28,0.47,0.69,,7.3,72.4,71.0,0.58,0.009,0.033,0.087,26,,0,0.1327,0.0,0.0,31.5,0.9,8126.0
01131,AL,Wilcox County,33.5,2026,36.7,,,17.5,2163,2022,,3.5,,,,,14.97,0.82,0.8,,8.4,72.3,71.0,0.46,0.0,0.0,0.028,3360,20.0,577,0.1561,0.0,0.0,26.2,0.4,13779.0
01133,AL,Winston County,26.5,2026,43.2,,,24.0,3005,2022,,1.7,,,,,,,,,10.2,69.4,68.1,0.45,0.068,0.013,0.131,62,,0,0.1669,0.0,0.0,28.5,1.2,8641.0
