fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
46041,SD,Dewey County,47.0,2026,34.3,,,12.0,1109,2022,,2.7,,82.8,8,,17.1,0.84,0.78,6,18.1,60.7,59.6,0.2,,0.0,0.296,83319,34.5,330,0.4625,0.0,0.0,14.3,3.2,71834.0
46043,SD,Douglas County,143.0,2026,3.6,,,53.5,4554,2022,,4.1,3.05,141.3,17,1.705,9.93,0.65,0.82,8,10.0,62.9,62.1,0.2,,0.034,0.439,6919,4.6,1420,0.5788,0.0,0.0,19.1,1.3,33117.0
46045,SD,Edmunds County,112.0,2026,18.5,,,44.0,3025,2022,,4.2,3.27,132.2,14,1.075,12.47,0.76,0.76,9,9.7,60.2,58.8,0.44,0.01,0.002,0.66,34384,6.6,7032,0.556,0.0,0.0,15.9,2.4,43510.0
46047,SD,Fall River County,23.5,2026,,,,10.0,1082,2022,,8.6,,,,,22.49,0.81,0.92,5,24.8,59.3,58.5,0.31,0.183,,0.041,32515,34.6,0,0.1943,80.0,0.0,13.2,5.5,76659.0
46049,SD,Faulk County,112.0,2026,14.9,,,47.0,3320,2022,,5.4,2.92,126.2,14,-0.942,10.39,0.71,0.68,11,8.4,60.4,59.1,0.35,,0.003,0.784,11024,2.8,1863,0.5211,0.0,0.0,16.1,1.9,51884.0
46051,SD,Grant County,155.0,2026,2.6,193.0,2016,57.5,4207,2022,,2.4,3.57,159.6,18,2.241,5.41,0.55,0.53,8,3.0,61.0,60.0,0.42,0.013,0.128,0.139,11701,4.8,1720,0.5197,0.0,457.6,18.9,1.4,74602.0
46053,SD,Gregory County,73.0,2026,17.7,,,35.0,2050,2022,,1.8,,113.3,12,2.05,9.31,0.59,0.74,6,14.4,62.9,62.0,0.21,0.006,0.003,0.36,23039,13.2,885,0.3093,0.0,0.0,18.8,2.3,75165.0
46055,SD,Haakon County,53.5,2026,18.9,,,20.0,1313,2022,,7.3,,75.2,12,0.482,18.5,0.81,0.85,10,21.0,60.9,60.1,0.26,,0.0,0.496,207672,47.3,6665,0.3379,0.0,0.0,13.8,2.8,63364.0
46057,SD,Hamlin County,176.0,2026,3.5,141.0,2012,64.5,5101,2022,,5.4,3.51,174.9,16,2.233,3.51,0.4,0.46,4,3.1,60.2,59.4,0.32,0.061,0.117,0.153,13992,7.8,2001,0.4678,0.0,0.0,19.1,1.9,41153.0
46059,SD,Hand County,108.0,2026,0.0,,,45.5,2875,2022,,6.9,3.62,135.0,17,1.895,7.74,0.45,0.52,7,7.1,60.9,60.0,0.2,0.007,0.007,0.609,40679,6.9,4373,0.5077,0.0,225.0,17.4,2.9,91822.0
46061,SD,Hanson County,184.0,2026,8.9,,,56.0,5155,2022,,3.6,3.14,148.0,15,2.356,9.72,0.72,0.78,9,7.4,62.6,62.0,0.11,,0.055,0.297,16931,9.4,4422,0.4697,0.0,0.0,19.2,0.9,20056.0
46063,SD,Harding County,32.5,2026,,,,11.5,1006,2022,,8.6,,,,,22.72,1.09,0.93,7,23.9,57.8,56.2,0.48,0.012,0.0,0.169,26949,13.3,839,0.335,0.0,0.0,12.3,4.8,77072.0
46065,SD,Hughes County,89.5,2026,8.5,168.0,2026,30.5,2614,2022,,6.7,3.06,119.6,13,1.304,10.69,0.53,0.68,8,12.0,61.3,60.6,0.24,,0.004,0.687,38632,14.5,5524,0.4592,1.0,0.0,15.1,2.1,22308.0
46067,SD,Hutchinson County,165.0,2026,7.1,209.0,2020,60.5,5615,2022,,4.5,2.78,151.2,16,1.407,14.81,1.01,1.07,9,10.5,63.4,62.4,0.3,0.011,0.056,0.19,22407,5.6,3727,0.4737,0.0,0.0,19.5,2.3,56463.0
46069,SD,Hyde County,91.5,2026,46.4,,,47.0,2117,2022,,6.8,,,,,10.12,0.54,0.6,6,9.1,60.1,59.3,0.24,0.0,0.0,0.58,7847,4.1,2083,0.5685,0.0,490.7,16.3,1.7,57894.0
46071,SD,Jackson County,40.0,2026,21.2,,,16.5,1148,2022,,5.6,,,,,23.17,1.06,1.05,7,20.5,61.8,60.8,0.37,0.006,0.0,0.287,48993,27.9,677,0.2994,0.0,0.0,14.8,3.9,51292.0
46073,SD,Jerauld County,105.0,2026,-1.9,,,47.0,2678,2022,,2.3,3.58,127.6,15,2.469,11.64,0.79,0.77,9,8.3,61.3,61.2,0.07,,,0.37,12808,5.9,1807,0.5507,0.0,213.0,18.2,1.2,37930.0
46075,SD,Jones County,35.5,2026,-9.0,,,19.5,1596,2022,,6.9,,85.9,8,,14.61,0.6,0.77,3,16.8,62.3,61.3,0.43,0.0,,0.47,47364,21.9,590,0.4992,0.0,0.0,15.2,2.4,46663.0
46077,SD,Kingsbury County,158.0,2026,1.9,193.0,2017,64.0,5005,2022,,5.6,3.04,158.1,14,2.33,6.49,0.6,0.59,5,4.1,61.1,60.5,0.31,0.008,0.133,0.174,10049,3.4,3098,0.4913,0.0,0.0,19.0,1.4,41870.0
46079,SD,Lake County,180.0,2026,-6.7,271.0,2026,66.0,6473,2022,,4.8,3.0,170.9,17,1.748,4.97,0.63,0.54,4,6.6,61.5,60.5,0.28,0.006,0.174,0.08,7302,4.5,1671,0.4919,0.0,0.0,20.1,1.6,28139.0
46081,SD,Lawrence County,25.0,2026,-15.3,82.0,2022,16.0,2742,2022,,8.9,,,,,,,0.63,,17.6,54.2,53.1,0.48,0.103,0.0,0.028,593,2.0,0,0.3047,0.0,0.0,17.3,7.2,23073.0
46083,SD,Lincoln County,244.0,2026,15.6,261.0,2026,58.5,8445,2022,,4.1,2.47,162.3,18,1.16,7.66,0.8,0.81,5,10.3,62.8,62.1,0.23,0.018,0.169,0.141,8338,3.9,3543,0.6065,0.0,0.0,21.2,1.6,31311.0
46085,SD,Lyman County,102.0,2026,43.7,,,30.0,1967,2022,,3.6,,105.0,17,0.582,11.86,0.56,0.7,10,15.5,62.3,61.5,0.25,,,0.512,119888,24.0,7761,0.4042,0.0,0.0,16.4,3.2,62008.0
46091,SD,Marshall County,153.0,2026,0.7,,,39.5,3787,2022,,6.1,3.96,157.5,15,2.356,12.83,0.91,0.96,14,1.8,60.2,59.6,0.38,,0.026,0.286,42448,15.3,6702,0.4865,0.0,0.0,18.1,1.1,77507.0
46087,SD,McCook County,214.0,2026,28.1,,,56.5,6395,2022,,7.9,2.74,158.5,18,1.59,11.73,0.99,0.96,7,6.9,62.6,61.6,0.29,,0.13,0.261,13281,5.5,3117,0.4684,0.0,0.0,20.0,2.1,30338.0
46089,SD,McPherson County,99.5,2026,27.6,,,44.0,2389,2022,,2.1,,117.0,15,2.495,11.51,0.65,0.71,6,7.4,59.5,58.2,0.55,0.006,0.001,0.362,25508,8.4,4136,0.4176,0.0,0.0,16.1,2.4,68182.0
46093,SD,Meade County,31.0,2026,6.9,,,15.0,1388,2022,,7.9,,68.6,9,,20.45,0.82,0.87,8,21.3,59.9,58.7,0.39,0.013,0.0,0.181,252200,45.7,3190,0.3092,0.0,0.0,13.8,9.3,132866.0
46095,SD,Mellette County,49.5,2026,76.8,,,21.0,1213,2022,,4.7,,70.6,9,,23.43,1.08,0.89,5,17.2,62.2,61.1,0.29,0.002,,0.234,10146,9.7,48,0.4442,0.0,0.0,15.8,2.1,64598.0
46097,SD,Miner County,146.0,2026,20.7,,,61.5,4428,2022,,4.6,3.23,145.0,14,1.108,9.94,0.86,0.73,8,6.0,62.0,61.3,0.2,,0.054,0.307,26683,11.9,5321,0.4251,0.0,0.0,19.3,0.9,36086.0
46099,SD,Minnehaha County,221.0,2026,23.5,241.0,2026,56.0,8346,2022,,5.3,2.41,172.0,15,2.539,3.75,0.45,0.49,3,10.2,62.6,61.4,0.44,0.006,0.196,0.167,5134,2.1,1423,0.5224,0.0,0.0,20.7,2.1,73035.0
46101,SD,Moody County,252.0,2026,15.1,243.0,2019,58.0,8691,2022,,8.4,2.65,173.1,14,2.065,3.39,0.51,0.42,2,7.1,61.5,60.3,0.36,0.022,0.226,0.119,8894,5.1,2259,0.5597,0.0,0.0,20.8,1.1,43176.0
46102,SD,Oglala Lakota County,33.5,2024,39.6,,,6.8,871,2022,,5.3,,,,,27.55,1.23,1.13,9,20.9,60.8,59.7,0.24,,,0.252,7924,14.0,0,0.3809,0.0,0.0,14.4,5.0,42001.0
46103,SD,Pennington County,37.0,2026,7.2,,,16.5,1513,2022,,7.4,,,,,17.76,0.76,0.9,10,18.9,58.9,57.8,0.4,0.047,0.0,0.449,60925,28.8,382,0.3088,128.0,0.0,14.6,13.7,62931.0
46105,SD,Perkins County,39.0,2026,69.6,,,16.0,1179,2022,,7.2,,,,,15.58,0.71,0.77,6,21.5,58.4,57.2,0.3,0.005,0.0,0.256,184417,41.2,3952,0.3164,0.0,0.0,13.2,5.1,105283.0
46107,SD,Potter County,111.0,2026,15.6,,,42.5,2861,2022,,6.2,3.53,121.3,15,1.674,10.24,0.72,0.66,9,12.2,59.9,58.8,0.22,,0.0,0.71,32503,8.5,4215,0.5012,0.0,0.0,15.1,1.7,17832.0
46109,SD,Roberts County,179.0,2026,20.9,185.0,2017,46.0,4089,2022,,6.3,3.82,154.3,16,1.931,7.45,0.77,0.66,5,2.5,61.1,59.8,0.5,0.018,0.033,0.126,42249,11.1,6281,0.4652,0.0,0.0,18.1,1.5,35068.0
46111,SD,Sanborn County,138.0,2026,20.0,,,65.0,3808,2022,,5.9,3.2,145.2,12,1.013,14.04,0.93,0.88,13,9.0,62.3,61.7,0.12,,0.03,0.401,24327,15.1,5446,0.3733,0.0,0.0,18.4,1.1,34027.0
46115,SD,Spink County,139.0,2026,26.4,179.0,2025,53.0,4245,2022,,6.3,2.85,155.8,16,1.963,7.29,0.56,0.61,12,2.7,61.8,60.5,0.41,0.037,0.014,0.666,38470,5.7,9030,0.5299,8.3,0.0,16.8,2.6,76093.0
46117,SD,Stanley County,48.5,2026,36.6,,,19.0,1135,2022,,4.3,,,,,19.48,0.75,0.85,10,18.1,61.5,60.8,0.22,,0.0,0.405,118046,39.6,1628,0.2377,0.0,0.0,14.5,2.7,22350.0
46119,SD,Sully County,96.5,2026,7.2,,,36.0,2501,2022,,3.0,3.56,123.9,16,1.696,11.12,0.6,0.65,8,13.9,60.7,59.8,0.26,0.049,,0.701,28385,6.7,8404,0.4615,0.0,0.0,14.8,1.6,33608.0
46121,SD,Todd County,45.0,2026,28.6,90.0,2009,20.5,1168,2022,,6.6,,108.0,9,,12.49,0.73,0.75,3,16.1,61.1,60.2,0.24,0.094,0.0,0.131,24899,22.8,167,0.4865,0.0,0.0,17.0,3.3,57096.0
46123,SD,Tripp County,70.5,2026,36.9,,,37.0,2124,2022,,5.6,,106.7,17,0.565,14.28,0.78,0.72,9,15.2,62.2,61.5,0.2,,0.001,0.482,49102,13.3,2544,0.4638,0.0,0.0,17.2,2.8,145705.0
46125,SD,Turner County,218.0,2026,19.1,306.0,2026,59.5,7125,2022,,7.3,2.72,164.3,18,0.888,11.31,1.05,0.97,5,9.4,63.4,62.3,0.36,,0.179,0.169,8886,2.5,2459,0.5988,0.0,0.0,20.3,1.4,49307.0
46127,SD,Union County,252.0,2026,14.5,269.0,2026,61.0,7151,2022,,4.0,,177.7,16,1.181,6.98,0.68,0.74,5,13.9,63.4,62.7,0.11,0.17,0.077,0.425,7616,4.5,2102,0.5329,0.0,0.0,21.0,1.6,19046.0
46129,SD,Walworth County,105.0,2026,21.4,,,34.0,2513,2022,,4.9,3.76,125.6,14,2.501,7.13,0.48,0.49,5,10.9,60.1,58.9,0.27,0.012,,0.729,55394,19.7,7211,0.4648,0.0,0.0,15.0,2.3,31201.0
46135,SD,Yankton County,194.0,2026,8.4,315.0,2026,59.5,5549,2022,,4.6,,169.8,18,1.532,13.89,1.14,1.13,7,12.4,63.9,62.8,0.31,,0.144,0.332,11820,6.2,4857,0.449,0.0,220.0,20.4,2.2,35951.0
46137,SD,Ziebach County,45.5,2025,40.0,,,10.5,1145,2022,,6.0,,77.9,14,-0.066,20.01,0.86,0.95,8,21.2,60.3,59.3,0.23,,0.049,0.413,119513,46.8,2240,0.5311,0.0,0.0,13.8,2.2,44819.0
