fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
36057,NY,Montgomery County,55.0,2026,7.8,,,18.5,3700,2022,,8.3,1.65,145.3,16,1.47,6.73,0.64,0.97,,0.0,60.5,59.3,0.61,,0.301,0.122,166,0.2,2,0.2572,176.4,0.0,23.5,0.6,33222.0
36059,NY,Nassau County,,,,,,,62463,2022,,29.2,,,,,,,,,4.3,69.0,67.2,0.91,,,0.18,0,,,0.1278,1.8,0.0,23.4,0.7,0.0
36061,NY,New York County,,,,,,,,2022,,,,,,,,,,,2.9,70.6,68.7,0.89,0.857,0.0,0.0,0,,,,5.0,0.0,24.8,0.1,0.0
36063,NY,Niagara County,74.5,2026,65.6,66.5,2012,19.0,3796,2022,,4.3,1.51,153.0,15,1.566,10.63,0.89,1.05,8,2.4,63.2,62.2,0.52,0.035,0.195,0.153,0,,0,0.3932,65.7,0.0,19.5,0.2,20152.0
36065,NY,Oneida County,73.0,2026,37.7,,,13.5,3359,2022,,4.8,1.52,149.5,18,1.453,6.2,0.81,0.84,,0.0,59.1,57.9,0.65,0.006,0.156,0.122,290,0.3,132,0.2811,111.3,0.0,25.2,2.1,37804.0
36067,NY,Onondaga County,80.5,2026,24.8,62.5,2013,19.5,3467,2022,"{'own_pct': -15.9, 'nb_pct': 31.2, 'n': 4, 'dir': 'fell'}",,,147.1,18,0.862,8.78,1.02,0.99,4,0.1,61.0,59.5,0.64,0.016,0.253,0.162,163,0.2,0,0.2755,121.9,0.0,23.0,1.2,45071.0
36069,NY,Ontario County,107.0,2026,65.9,,,11.5,5135,2022,,5.0,1.78,157.1,17,0.942,9.22,1.1,1.08,8,1.6,61.4,60.3,0.5,0.009,0.452,0.118,590,0.5,117,0.3245,56.2,3.4,20.5,0.7,59265.0
36071,NY,Orange County,77.0,2026,58.8,216.0,2024,21.5,10494,2022,,8.6,,130.9,12,3.968,14.56,0.74,0.96,11,2.7,63.9,61.8,0.94,0.102,0.086,0.148,0,,0,0.3382,123.1,0.0,25.3,1.0,4932.0
36073,NY,Orleans County,128.0,2026,85.5,70.0,2010,,4834,2022,,8.8,,165.6,11,1.897,8.36,0.88,0.93,8,2.4,62.8,62.0,0.51,,0.368,0.152,89,,5,0.3058,33.5,0.0,19.2,0.4,7689.0
36075,NY,Oswego County,60.0,2026,122.2,,,16.0,2848,2022,,5.2,,131.6,12,1.963,10.68,0.89,0.75,,0.8,61.1,59.5,0.68,0.022,0.137,0.071,23,,0,0.1663,47.4,0.0,23.0,0.9,12861.0
36077,NY,Otsego County,48.5,2026,36.6,,,21.5,3070,2022,,2.9,1.24,143.4,13,1.754,5.64,0.67,0.67,,0.0,57.3,56.6,0.5,0.007,0.052,0.102,131,0.2,43,0.2335,11.7,0.0,25.7,1.3,13385.0
36079,NY,Putnam County,,,,,,,11485,2022,,13.9,,,,,,,,,5.8,65.2,62.5,1.14,,0.07,0.12,0,,,0.273,2.3,0.0,25.5,0.4,122.0
36081,NY,Queens County,,,,,,,113746,2022,,18.6,,,,,,,,,3.2,69.9,68.3,0.83,0.438,0.25,,0,,,0.087,2.2,0.0,24.0,0.3,6.0
36083,NY,Rensselaer County,52.5,2026,-28.6,,,61.5,4449,2022,,4.8,1.12,141.5,17,1.287,7.91,1.27,1.02,,0.0,61.5,59.2,0.9,0.023,0.101,0.106,9,,2,0.2401,77.0,0.0,24.5,1.1,9862.0
36085,NY,Richmond County,,,,,,,2551600,2022,,30.6,,,,,,,,,3.8,70.5,68.3,1.03,0.6,0.0,0.0,0,,,,7.6,0.0,25.2,0.3,0.0
36087,NY,Rockland County,,,,,,,13052,2022,"{'own_pct': -54.6, 'nb_pct': 51.3, 'n': 5, 'dir': 'fell'}",,,,,,,,,,4.6,66.5,64.1,1.04,,,0.127,0,,,0.6063,4.0,0.0,25.8,0.8,
36091,NY,Saratoga County,65.0,2026,41.3,,,12.0,6689,2022,,2.6,0.8,146.0,15,1.581,10.4,0.97,1.22,,0.0,61.1,59.1,0.89,0.023,0.231,0.046,1,,1,0.3013,83.0,0.0,24.3,2.1,17508.0
36093,NY,Schenectady County,35.0,2023,,,,,5989,2022,,6.9,,,,,,,,,0.0,61.6,59.8,0.78,0.024,0.053,0.045,0,,,0.2539,71.0,0.0,22.9,0.7,771.0
36095,NY,Schoharie County,38.0,2026,55.1,57.0,2021,18.0,3551,2022,,7.8,0.84,138.0,9,,4.83,0.55,0.78,,0.0,58.0,57.0,0.5,,0.077,0.117,42,,34,0.3182,52.0,0.0,23.6,0.4,17148.0
36097,NY,Schuyler County,56.0,2026,119.6,,,33.0,3972,2022,,4.0,1.25,150.6,13,0.494,9.32,1.04,0.86,,1.5,59.8,58.2,0.65,,0.298,0.069,16,,3,0.2516,28.6,0.0,21.4,0.4,12995.0
36099,NY,Seneca County,89.5,2026,34.6,,,19.0,4610,2022,,4.2,1.61,165.5,15,0.509,7.88,0.93,0.85,5,1.5,61.7,60.7,0.42,,0.442,0.231,47,,,0.2917,16.0,0.0,20.8,0.5,14434.0
36089,NY,St. Lawrence County,75.0,2026,64.8,,,17.0,2386,2022,,5.4,2.83,137.9,16,1.167,8.72,0.75,0.97,,0.5,58.9,57.7,0.58,,0.305,0.078,85,,0,0.1954,108.4,0.0,22.4,0.9,66278.0
36101,NY,Steuben County,57.5,2026,64.3,,,15.0,3076,2022,,7.9,1.5,136.6,18,0.419,12.03,1.24,1.17,7,1.0,58.7,56.7,0.62,,0.086,0.027,1111,0.6,325,0.2343,27.0,427.8,21.5,0.9,58696.0
36103,NY,Suffolk County,146.0,2026,24.8,288.0,2026,,18696,2022,,8.9,,128.3,10,-0.476,7.26,1.16,0.4,,4.0,67.0,65.4,0.87,0.468,0.016,0.051,0,,,0.3396,161.3,130.0,22.2,0.9,255.0
36105,NY,Sullivan County,48.0,2023,200.0,,,8.0,5224,2022,,4.4,,,,,,,,,1.4,59.8,57.8,0.83,0.006,0.017,0.023,36,,4,0.3662,46.2,0.0,27.2,0.9,3385.0
36107,NY,Tioga County,49.0,2026,66.1,,,15.0,2865,2022,,4.6,0.61,142.8,12,1.234,,,0.38,,1.3,59.7,58.4,0.54,0.008,0.06,0.107,557,1.2,167,0.2024,75.8,0.0,23.1,0.9,19446.0
36109,NY,Tompkins County,69.0,2026,55.1,,,48.5,3994,2022,,1.1,1.2,138.8,10,1.016,5.09,0.73,0.59,,1.5,59.7,58.7,0.54,,0.184,0.075,393,0.7,14,0.3028,74.1,0.0,22.8,1.0,26129.0
36111,NY,Ulster County,104.0,2026,65.1,151.0,2023,14.5,8701,2022,,4.8,,138.8,15,-0.17,10.68,0.67,1.05,9,1.8,61.4,59.4,0.8,0.286,0.092,0.045,0,,0,0.1645,56.1,0.0,27.2,1.1,2962.0
36113,NY,Warren County,,,,,,,6662,2022,,9.8,,,,,,,,,0.0,57.8,56.3,0.78,,,0.047,0,,,0.1468,6.9,0.0,24.1,0.7,113.0
36115,NY,Washington County,88.0,2026,107.1,,,20.0,3233,2022,,3.0,1.84,132.6,14,0.942,8.63,1.22,1.12,,0.2,60.1,58.5,0.94,,0.138,0.095,21,,44,0.2808,36.5,0.0,22.8,0.8,61085.0
36117,NY,Wayne County,94.0,2026,59.3,,,22.5,4862,2022,,7.2,1.4,147.8,18,1.7,9.54,1.15,1.11,8,1.2,62.3,61.4,0.44,0.024,0.304,0.116,17,,0,0.2821,20.9,0.0,20.0,0.5,27938.0
36119,NY,Westchester County,,,,,,,11506,2022,,1.6,,,,,,,,,5.6,66.9,64.5,1.05,0.117,0.082,0.066,0,,,0.1108,22.4,0.0,25.7,0.7,285.0
36121,NY,Wyoming County,126.0,2026,31.2,,,50.5,4920,2022,,7.3,2.34,153.2,17,1.418,6.32,0.8,0.68,3,2.0,59.6,58.1,0.66,0.014,0.298,0.061,304,0.2,21,0.3317,17.6,433.4,22.6,0.4,93232.0
36123,NY,Yates County,111.0,2026,22.7,,,17.0,6402,2022,,4.1,1.53,156.3,15,0.443,7.3,0.92,0.8,,1.5,60.9,59.6,0.54,0.007,0.635,0.101,8,,0,0.2399,23.6,0.0,20.2,0.4,25381.0
