fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
55023,WI,Crawford County,167.0,2026,34.7,225.0,2011,40.0,4494,2022,,7.2,,158.1,18,1.978,3.91,0.5,0.61,4,5.2,62.8,61.8,0.37,,0.005,0.419,4649,5.7,911,0.267,0.0,0.0,27.0,0.5,28746.0
55025,WI,Dane County,231.0,2026,34.3,225.0,2023,61.0,9427,2022,,2.7,2.19,185.8,18,3.349,2.71,0.35,0.54,4,2.9,62.2,60.9,0.44,,0.067,0.335,12789,3.7,3490,0.3744,82.7,9.9,25.5,3.1,125194.0
55027,WI,Dodge County,212.0,2026,20.5,,,28.0,7275,2022,,4.5,,179.6,18,2.944,3.0,0.36,0.56,5,2.0,61.0,59.9,0.35,,0.181,0.269,3879,1.3,788,0.3756,150.0,183.0,23.8,1.9,96516.0
55029,WI,Door County,120.0,2026,48.1,,,22.0,5846,2022,,4.2,1.71,132.5,15,2.138,10.02,0.67,0.74,5,0.8,58.9,58.4,0.31,,0.043,0.145,1903,2.4,301,0.4162,0.0,0.0,19.8,0.4,20826.0
55031,WI,Douglas County,16.0,2026,6.7,,,11.0,2828,2022,,7.6,,,,,,,0.76,,6.1,56.8,55.6,0.49,0.0,0.0,,0,,,0.2488,0.0,0.0,21.9,1.4,6184.0
55033,WI,Dunn County,131.0,2026,31.7,252.0,2026,27.5,4904,2022,,6.4,,168.6,18,2.321,2.49,0.23,0.57,8,5.5,60.0,59.4,0.25,,0.033,0.375,3749,1.5,552,0.3745,4.0,0.0,24.0,1.4,67781.0
55035,WI,Eau Claire County,125.0,2026,45.3,193.0,2012,30.0,6093,2022,,5.9,1.76,159.2,17,1.87,5.68,0.46,0.68,3,6.0,59.6,58.9,0.34,0.022,0.039,0.337,7109,6.8,2469,0.3238,2.5,0.0,24.0,1.1,28673.0
55037,WI,Florence County,25.0,2026,,,,4.8,3734,2022,,8.1,,,,,,,,,6.3,54.1,53.3,0.44,,0.004,0.04,0,,,0.2971,0.0,0.0,20.1,0.4,1221.0
55039,WI,Fond du Lac County,203.0,2026,30.1,,,47.5,7870,2022,,1.6,2.07,179.3,18,2.64,3.55,0.42,0.54,6,1.0,61.0,59.6,0.33,0.01,0.193,0.215,3114,1.3,550,0.3607,13.6,212.9,22.4,0.8,125069.0
55041,WI,Forest County,40.0,2026,,,,11.0,4747,2022,,14.4,,,,,,,1.49,,5.5,53.7,53.2,0.3,,0.0,0.092,0,,,0.1615,0.0,0.0,21.7,0.6,1448.0
55043,WI,Grant County,247.0,2026,28.6,,,47.0,6306,2022,,6.0,3.44,190.7,18,3.207,1.96,0.28,0.65,4,3.7,62.6,61.8,0.18,0.002,0.02,0.353,26033,7.3,10003,0.3791,254.0,91.6,26.6,1.6,167378.0
55045,WI,Green County,223.0,2026,32.0,235.0,2025,49.5,6890,2022,,4.9,2.61,185.2,17,3.569,2.88,0.34,0.69,7,5.5,61.8,61.2,0.18,0.013,0.092,0.349,8512,4.0,2073,0.3803,0.0,0.0,25.7,1.0,69849.0
55047,WI,Green Lake County,195.0,2026,36.4,192.0,2025,39.0,7669,2022,,6.0,2.2,168.3,17,2.677,3.82,0.4,0.65,3,3.1,61.2,59.9,0.4,,0.052,0.235,1788,2.0,72,0.2967,0.0,0.0,23.2,0.6,23400.0
55049,WI,Iowa County,196.0,2026,-1.5,277.0,2025,57.0,6393,2022,,5.6,2.89,186.9,18,3.037,2.36,0.3,0.71,3,2.5,62.0,60.7,0.4,0.061,0.015,0.312,17372,8.6,3255,0.3029,300.0,30.0,25.9,0.9,93830.0
55051,WI,Iron County,,,,,,,4086,2022,,3.7,,,,,,,,,7.4,54.2,54.1,0.1,,0.0,,0,,,0.1224,0.0,0.0,22.6,0.4,2390.0
55053,WI,Jackson County,143.0,2026,43.7,275.0,2016,48.5,4363,2022,,2.8,3.14,159.7,18,2.337,3.63,0.48,0.67,3,3.8,60.4,58.9,0.56,0.042,0.031,0.348,4066,3.4,1393,0.2694,7.0,0.0,25.2,1.0,32541.0
55055,WI,Jefferson County,197.0,2026,26.3,,,32.0,7967,2022,,5.3,2.1,170.1,17,2.783,2.37,0.29,0.48,5,3.4,61.7,60.9,0.19,,0.288,0.264,1172,0.8,213,0.3713,88.3,0.0,24.3,1.4,37630.0
55057,WI,Juneau County,120.0,2026,31.1,272.0,2026,44.0,4941,2022,,5.9,,153.7,18,1.742,5.75,0.64,0.77,5,5.2,59.8,58.8,0.4,,0.076,0.293,2265,2.3,186,0.3126,10.0,0.0,24.9,1.1,23824.0
55059,WI,Kenosha County,184.0,2026,21.1,,,76.0,8832,2022,,3.1,1.8,173.5,16,2.301,3.99,0.53,0.51,2,8.3,62.8,61.9,0.21,0.004,0.473,0.153,497,0.9,200,0.5627,15.8,0.0,22.6,0.5,7626.0
55061,WI,Kewaunee County,228.0,2026,58.3,,,40.0,7465,2022,,5.8,2.6,154.7,14,2.639,5.57,0.45,0.63,6,0.7,59.8,58.5,0.53,,0.38,0.17,1404,1.0,245,0.3986,0.0,11.0,20.2,0.6,105220.0
55063,WI,La Crosse County,165.0,2026,25.0,201.0,2017,45.0,6527,2022,,5.5,2.05,166.9,18,1.213,5.58,0.63,0.82,,3.2,62.1,61.1,0.37,,0.025,0.326,1867,2.6,230,0.2529,2.5,0.0,26.2,1.5,18403.0
55065,WI,Lafayette County,240.0,2026,5.7,,,71.0,7655,2022,,5.1,3.07,195.8,18,4.284,1.88,0.22,0.7,4,3.9,61.4,61.0,0.11,0.002,0.045,0.364,12359,5.3,1837,0.4114,0.0,98.0,26.2,0.5,89618.0
55067,WI,Langlade County,103.0,2026,25.6,173.0,2026,27.0,3988,2022,,4.0,,135.8,10,3.104,6.67,0.7,0.79,5,4.9,55.4,54.8,0.29,0.383,0.006,0.086,77,,7,0.3185,12.0,0.0,22.1,0.6,14753.0
55069,WI,Lincoln County,69.5,2026,58.0,,,24.5,3790,2022,,3.2,1.56,134.5,16,0.851,7.12,0.46,0.74,,4.6,56.2,55.9,0.36,,0.023,0.075,0,,0,0.3241,0.0,0.0,22.4,0.8,11157.0
55071,WI,Manitowoc County,199.0,2026,25.2,,,54.0,7751,2022,,2.6,2.49,159.8,18,1.803,4.36,0.46,0.63,3,0.6,60.3,59.2,0.45,,0.44,0.19,2327,1.3,499,0.3873,250.0,0.0,21.1,0.7,109425.0
55073,WI,Marathon County,133.0,2026,67.3,114.0,2011,40.0,5576,2022,,3.3,1.55,147.6,17,1.838,5.61,0.48,0.63,8,3.2,58.3,57.1,0.45,0.03,0.028,0.127,548,0.2,4,0.343,0.0,0.0,22.8,1.6,151139.0
55075,WI,Marinette County,124.0,2026,29.2,,,18.5,5176,2022,,5.9,2.32,134.1,16,2.005,5.85,0.39,0.57,3,5.5,56.7,55.5,0.49,0.03,0.024,0.105,68,,8,0.345,0.0,0.0,20.4,1.3,38150.0
55077,WI,Marquette County,91.0,2026,71.7,251.0,2026,39.0,5060,2022,,3.9,,136.3,17,2.202,8.37,0.6,0.87,5,4.1,60.8,59.7,0.37,0.161,0.109,0.194,897,1.2,76,0.3253,0.0,0.0,23.9,0.7,13920.0
55078,WI,Menominee County,,,,,,,,2022,,,,,,,,,,,3.7,57.8,56.6,0.5,,,,0,,,,0.0,0.0,21.9,0.1,0.0
55079,WI,Milwaukee County,101.0,2026,,,,,25512,2022,"{'own_pct': 185.8, 'nb_pct': 25.7, 'n': 3, 'dir': 'rose'}",,,145.0,9,,8.71,0.81,0.67,,2.7,63.1,61.7,0.32,,,,26,,0,,5.8,0.0,22.3,1.7,
55081,WI,Monroe County,154.0,2026,16.7,,,29.5,5240,2022,,5.7,2.48,155.5,18,1.759,5.34,0.7,0.76,4,4.6,60.2,59.2,0.38,0.034,0.024,0.38,2694,2.0,452,0.2331,2.0,5.0,25.5,1.4,59114.0
55083,WI,Oconto County,154.0,2026,40.0,,,45.0,5367,2022,,5.2,2.22,148.1,18,2.236,7.1,0.44,0.63,5,2.7,57.9,56.9,0.49,0.008,0.068,0.111,248,0.2,118,0.4637,0.0,0.0,21.4,1.2,47148.0
55085,WI,Oneida County,42.0,2024,,,,,5553,2022,,6.4,,,,,6.15,1.47,1.09,,8.2,54.2,54.5,0.07,,0.0,0.026,0,,,0.0917,7.5,0.0,22.2,1.1,875.0
55087,WI,Outagamie County,161.0,2026,49.1,,,74.0,7559,2022,,1.0,2.09,157.8,18,1.928,7.09,0.64,0.74,6,0.4,60.4,59.1,0.38,0.01,0.315,0.172,1243,0.6,220,0.4471,0.0,0.0,22.2,1.2,81617.0
55089,WI,Ozaukee County,118.0,2026,,110.0,2012,82.0,8047,2022,,4.2,1.38,155.6,12,2.405,4.07,0.48,0.63,,1.6,61.6,60.4,0.32,0.005,0.481,0.338,335,0.9,154,0.4408,7.5,0.0,21.5,0.6,17231.0
55091,WI,Pepin County,185.0,2026,42.3,200.0,2024,34.0,5613,2022,,7.7,2.55,167.9,18,1.837,2.34,0.27,0.54,3,6.9,61.3,60.7,0.32,,0.027,0.394,2192,3.2,168,0.3264,0.0,0.0,24.9,0.6,28619.0
55093,WI,Pierce County,179.0,2026,32.6,,,43.0,5863,2022,,4.9,2.68,177.6,18,1.867,2.31,0.29,0.54,5,7.5,61.5,60.7,0.31,0.005,0.026,0.386,4060,2.7,1039,0.309,2.0,0.0,24.9,1.1,40211.0
55095,WI,Polk County,122.0,2026,66.0,,,27.5,4618,2022,,5.5,1.85,156.2,18,2.194,4.85,0.38,0.72,7,4.2,59.7,59.2,0.34,0.014,0.013,0.306,2071,1.5,190,0.3181,105.5,0.0,23.6,1.0,36396.0
55097,WI,Portage County,85.5,2026,64.4,276.0,2026,36.0,4888,2022,,3.6,,155.2,18,1.958,7.99,1.0,0.86,7,2.3,59.4,58.0,0.34,0.495,0.017,0.082,632,0.3,47,0.3623,0.0,0.0,23.2,1.2,42203.0
55099,WI,Price County,37.0,2026,32.1,,,11.0,3063,2022,,4.5,,122.6,11,2.451,6.34,0.8,0.83,,6.3,55.7,55.3,0.28,0.007,,0.024,0,,,0.2156,3.9,0.0,22.4,1.3,10777.0
55101,WI,Racine County,175.0,2026,31.6,172.0,2026,56.5,9656,2022,,4.7,1.51,174.2,18,3.063,4.63,0.58,0.58,4,6.0,62.3,61.4,0.14,,0.543,0.27,744,0.9,159,0.5289,219.6,3.0,22.6,1.0,11230.0
55103,WI,Richland County,155.0,2026,50.5,,,22.5,4770,2022,,7.3,2.6,156.6,18,2.305,5.82,0.63,0.86,6,5.4,61.5,60.5,0.34,0.002,0.01,0.313,4187,3.7,571,0.251,50.0,0.0,26.4,0.9,48631.0
55105,WI,Rock County,223.0,2026,22.5,257.0,2025,66.0,8459,2022,,5.1,2.1,185.3,18,3.396,1.95,0.26,0.51,4,5.6,62.7,61.7,0.24,,0.101,0.408,7152,2.9,1729,0.4229,425.2,0.0,25.1,1.8,45925.0
55107,WI,Rusk County,104.0,2026,57.6,,,30.5,3399,2022,,6.5,2.18,132.1,17,2.366,10.25,0.61,0.89,7,6.3,57.3,56.7,0.15,0.001,0.008,0.194,40,,0,0.2248,1.0,0.0,22.9,0.5,24174.0
55111,WI,Sauk County,158.0,2026,26.4,245.0,2023,33.5,6278,2022,,8.3,2.21,156.9,18,2.316,5.45,0.54,0.7,6,4.6,61.2,60.1,0.41,0.056,0.037,0.363,4460,2.4,873,0.3321,0.0,0.0,25.8,1.2,60840.0
55113,WI,Sawyer County,60.5,2026,72.9,,,8.4,3335,2022,,5.2,1.69,139.2,13,1.745,5.01,0.3,0.67,,6.9,55.5,55.3,0.12,,0.004,0.071,0,,,0.3031,0.0,0.0,23.3,1.8,6077.0
55115,WI,Shawano County,142.0,2026,46.4,,,18.0,5983,2022,,5.1,1.82,152.6,17,2.522,5.86,0.39,0.63,7,0.9,58.9,57.5,0.52,,0.212,0.131,389,0.2,120,0.3504,7.5,0.0,22.1,1.1,99191.0
55117,WI,Sheboygan County,151.0,2026,41.1,,,81.0,8332,2022,,4.8,1.48,157.4,18,2.379,4.72,0.59,0.62,4,0.7,60.6,59.6,0.36,0.001,0.504,0.196,506,0.3,37,0.4449,153.2,0.0,21.1,0.9,75329.0
55109,WI,St. Croix County,127.0,2026,23.3,196.0,2022,34.0,6451,2022,,6.6,2.11,171.1,18,2.236,2.49,0.21,0.64,6,5.8,60.8,60.1,0.23,0.068,0.022,0.201,5080,2.7,1252,0.3391,7.2,0.0,24.3,1.6,39828.0
55119,WI,Taylor County,118.0,2026,42.2,,,26.5,3710,2022,,4.8,2.41,133.8,14,1.188,9.94,0.62,0.81,6,6.1,57.0,56.3,0.33,0.001,0.036,0.054,40,,6,0.3094,4.5,0.0,22.9,1.3,39963.0
55121,WI,Trempealeau County,144.0,2026,10.8,264.0,2026,32.0,4892,2022,,4.3,2.53,158.3,18,1.449,3.83,0.43,0.65,3,2.9,61.3,60.3,0.45,0.057,0.009,0.462,9543,5.1,4362,0.3394,5.0,0.0,25.5,2.5,56003.0
55123,WI,Vernon County,145.0,2026,12.4,,,35.0,5236,2022,,6.2,2.62,158.6,18,1.65,6.14,0.7,0.81,6,5.8,61.2,60.4,0.31,0.003,0.002,0.401,2892,1.6,497,0.2843,3.6,0.0,26.9,1.1,76485.0
55125,WI,Vilas County,,,,,,,,2022,,,,,,,3.65,1.45,0.79,,4.9,53.4,53.4,0.11,,0.19,,0,,,,0.0,0.0,21.9,0.9,
55127,WI,Walworth County,236.0,2026,24.2,230.0,2024,58.5,8759,2022,,4.8,2.26,179.8,18,3.499,2.24,0.32,0.5,5,5.5,61.5,60.9,0.02,,0.137,0.157,2327,1.6,323,0.4791,25.5,0.0,24.3,1.4,49018.0
55129,WI,Washburn County,67.5,2026,20.5,,,29.5,3842,2022,,4.2,,152.7,18,2.987,6.28,0.39,0.77,4,6.3,57.0,56.8,0.28,,0.007,0.291,2,,2,0.2268,2.0,0.0,22.9,1.1,6125.0
55131,WI,Washington County,119.0,2026,-0.8,,,45.0,9471,2022,,6.1,1.43,165.2,18,2.633,3.22,0.36,0.59,5,1.8,60.5,59.4,0.28,,0.105,0.3,380,0.4,63,0.4479,4.2,0.0,22.7,1.4,34572.0
55133,WI,Waukesha County,171.0,2026,50.0,180.0,2022,31.5,8589,2022,,9.3,1.6,169.6,18,3.641,4.3,0.43,0.59,3,2.9,61.2,60.4,0.17,0.024,0.087,0.4,376,0.8,35,0.3982,4.5,0.0,23.4,2.1,5604.0
55135,WI,Waupaca County,129.0,2026,48.3,231.0,2026,47.0,5611,2022,,4.4,1.85,152.3,18,1.703,6.35,0.58,0.66,3,0.9,60.2,58.6,0.44,0.087,0.095,0.156,1792,1.3,186,0.3282,0.0,0.0,22.3,1.5,64740.0
55137,WI,Waushara County,78.0,2026,39.3,301.0,2026,30.0,4925,2022,,3.1,,162.9,18,1.759,8.16,0.93,0.83,5,2.0,60.2,58.9,0.26,0.38,0.077,0.168,383,0.4,0,0.4123,99.0,0.0,22.9,1.0,14740.0
55139,WI,Winnebago County,123.0,2026,25.5,,,32.0,8641,2022,,4.4,1.15,151.0,17,2.414,4.55,0.5,0.59,4,1.0,61.2,59.9,0.31,,0.328,0.22,2362,2.2,733,0.3786,0.0,0.0,22.3,1.0,40879.0
55141,WI,Wood County,81.5,2026,25.4,,,20.5,4417,2022,,5.9,1.96,146.1,18,2.387,6.92,0.89,0.9,9,4.0,59.2,58.0,0.4,,0.078,0.094,1094,0.9,16,0.2378,150.0,0.0,23.4,1.2,44174.0
