fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
05021,AR,Clay County,41.5,2025,,195.0,2026,21.0,4788,2022,,2.1,,183.0,17,1.954,7.12,1.1,0.95,8,7.0,71.3,70.1,0.36,,0.259,0.127,2535,1.2,605,0.6675,1.0,0.0,25.1,1.3,7303.0
05023,AR,Cleburne County,23.0,2026,-2.1,,,17.5,3631,2022,,4.3,,,,,,,,,7.4,70.0,69.1,0.25,0.014,0.005,0.016,43,,0,0.2824,0.0,0.0,26.3,0.9,23767.0
05025,AR,Cleveland County,24.5,2026,,,,15.5,3733,2022,,-2.5,,,,,,,,,9.2,72.1,71.2,0.46,0.006,,0.001,37,,0,0.1438,0.0,0.0,26.0,0.8,4252.0
05027,AR,Columbia County,17.0,2026,,,,33.0,2902,2022,,4.6,,,,,,,,,11.1,71.9,71.0,0.47,0.046,,0.044,0,,,0.1404,0.0,0.0,25.4,0.8,9033.0
05029,AR,Conway County,24.5,2026,58.1,,,14.0,3149,2022,,4.4,,141.8,8,,11.92,1.12,0.95,,7.0,70.7,69.9,0.36,,0.067,0.168,297,0.5,85,0.275,0.0,0.0,25.9,1.9,25693.0
05031,AR,Craighead County,54.5,2023,-12.8,159.0,2026,19.5,4451,2022,,-0.7,,184.4,15,1.265,9.27,1.42,1.07,10,6.9,72.1,71.1,0.34,,0.19,0.132,1441,0.6,582,0.825,11.0,0.0,25.4,2.6,3325.0
05033,AR,Crawford County,31.0,2026,34.8,,,22.5,4236,2022,,6.7,,,,,14.22,0.79,0.9,,8.8,70.3,69.0,0.55,0.21,0.001,0.07,0,,0,0.2923,0.0,0.0,28.6,1.8,29635.0
05035,AR,Crittenden County,109.0,2026,26.0,157.0,2026,,4236,2022,,1.9,,174.2,17,2.004,7.15,0.84,0.82,6,7.9,73.0,72.1,0.23,0.652,0.019,0.176,6318,1.9,581,0.8573,360.0,0.0,26.1,0.9,879.0
05037,AR,Cross County,140.0,2026,79.5,149.0,2026,18.5,4223,2022,,4.6,,186.2,13,1.728,11.49,1.35,1.15,14,7.4,72.7,71.8,0.24,0.827,0.033,0.158,10848,4.4,2199,0.807,135.0,144.0,25.5,0.3,1762.0
05039,AR,Dallas County,13.5,2026,,,,12.5,2085,2022,,1.4,,,,,,,,,8.6,71.7,70.6,0.46,,,0.0,100,4.4,0,0.1737,0.0,0.0,26.6,0.6,1587.0
05041,AR,Desha County,73.0,2024,12.3,177.0,2026,,4113,2022,,4.8,,186.0,18,0.128,8.48,1.37,1.03,10,8.7,73.4,72.2,0.34,0.886,0.0,0.135,7280,3.1,1450,0.7633,0.0,0.0,24.6,0.8,385.0
05043,AR,Drew County,39.0,2026,143.8,150.0,2026,20.5,3711,2022,,5.1,,187.1,17,0.915,10.01,1.38,1.13,9,9.5,72.8,71.7,0.43,0.783,,0.026,3238,5.9,788,0.4976,0.0,0.0,25.1,0.8,11308.0
05045,AR,Faulkner County,26.0,2026,-20.0,100.0,2026,18.0,4679,2022,,4.0,,,,,19.03,1.51,1.32,,6.6,71.4,70.4,0.37,,0.025,0.076,626,1.3,0,0.2721,0.0,0.0,25.5,2.3,32726.0
05047,AR,Franklin County,26.5,2026,60.6,,,14.0,3245,2022,,4.8,,,,,,,1.37,,7.9,69.9,68.9,0.45,,0.04,0.046,102,0.2,0,0.3022,6.0,0.0,28.0,1.9,50470.0
05049,AR,Fulton County,32.0,2026,42.2,,,27.0,2239,2022,,3.7,,,,,,,,,6.9,68.6,67.0,0.52,,0.005,0.062,1,,0,0.2975,1.0,0.0,25.8,0.9,49992.0
05051,AR,Garland County,10.5,2022,-44.7,,,8.4,7941,2022,,8.7,,,,,,,,,10.0,71.2,69.7,0.62,0.014,0.01,0.028,0,,,0.1234,1.0,0.0,27.7,2.8,4416.0
05053,AR,Grant County,13.0,2026,-13.3,,,15.0,3912,2022,,1.6,,,,,,,,,9.1,72.0,70.9,0.47,0.0,0.0,0.03,0,,0,0.2148,0.0,0.0,26.2,1.1,13467.0
05055,AR,Greene County,105.0,2026,150.0,192.0,2026,20.0,4818,2022,,2.6,,176.0,17,2.91,10.77,1.29,1.25,12,7.9,71.6,70.4,0.33,0.823,0.057,0.094,1747,1.0,171,0.7334,1.5,0.0,25.2,1.6,6323.0
05057,AR,Hempstead County,30.0,2026,50.0,,,26.5,2902,2022,,3.0,,,,,,,,,10.2,71.8,70.8,0.6,0.032,0.003,0.031,302,0.6,228,0.2296,0.0,0.0,26.1,1.4,64180.0
05059,AR,Hot Spring County,25.5,2026,70.0,,,19.0,3629,2022,,5.5,,,,,,,1.51,,10.6,71.7,70.3,0.56,0.009,0.021,0.017,14,,0,0.2901,0.0,0.0,27.1,1.8,14785.0
05061,AR,Howard County,32.0,2026,18.5,,,27.0,4175,2022,,7.9,,,,,,,,,11.3,70.6,69.5,0.56,,0.0,0.008,0,,,0.1872,4.8,0.0,27.8,1.6,29976.0
05063,AR,Independence County,28.5,2026,-25.0,143.0,2023,28.0,3067,2022,,5.9,,159.9,12,1.844,15.09,1.22,1.05,9,7.4,70.2,69.5,0.2,0.438,0.047,0.166,3662,4.8,924,0.3305,0.0,0.0,25.5,1.6,49636.0
05065,AR,Izard County,28.0,2026,133.3,,,14.5,2778,2022,,6.3,,,,,,,,,7.7,68.7,67.6,0.31,,0.009,0.075,0,,0,0.2602,0.0,0.0,25.6,1.2,33361.0
05067,AR,Jackson County,114.0,2025,52.0,185.0,2026,30.5,4007,2022,,3.5,,168.9,17,1.712,24.25,1.51,1.37,15,7.7,71.8,70.9,0.24,0.825,0.135,0.338,11984,4.8,2101,0.7607,183.9,0.0,24.9,1.1,2258.0
05069,AR,Jefferson County,82.5,2026,-9.3,185.0,2026,25.0,3494,2022,,1.4,,186.2,18,1.205,13.81,1.79,1.3,11,9.1,72.5,71.6,0.32,0.857,0.038,0.177,23488,9.1,1322,0.6467,0.0,0.0,24.6,1.5,6478.0
05071,AR,Johnson County,23.5,2026,80.8,,,19.5,3931,2022,,7.1,,128.4,8,,11.84,0.64,0.95,,7.2,69.3,68.5,0.29,0.07,0.016,0.029,31,,9,0.263,17.2,0.0,28.0,1.2,25438.0
05073,AR,Lafayette County,57.5,2025,79.7,174.0,2026,34.5,2940,2022,,2.9,,148.4,9,,18.64,1.44,1.23,8,12.1,72.9,71.6,0.59,,0.009,0.075,0,,,0.587,0.0,0.0,24.9,0.8,26544.0
05075,AR,Lawrence County,90.0,2026,74.8,150.0,2026,25.0,4609,2022,,5.1,,166.9,12,1.16,16.05,1.76,1.58,12,7.7,71.0,69.9,0.3,,0.151,0.302,2559,1.5,681,0.6471,0.0,0.0,25.2,1.6,15494.0
05077,AR,Lee County,100.0,2025,38.9,152.0,2026,26.0,3431,2022,,1.6,,173.2,16,3.026,10.37,1.15,0.96,9,6.9,73.0,72.0,0.22,0.734,0.011,0.093,2018,0.7,575,0.742,100.0,0.0,24.5,0.6,932.0
05079,AR,Lincoln County,25.0,2026,-41.9,156.0,2026,21.0,3517,2022,,2.7,,185.9,17,0.93,14.45,1.89,1.5,12,8.0,72.9,71.9,0.38,,,0.199,7042,4.0,1396,0.6488,6.9,0.0,24.8,1.1,5654.0
05081,AR,Little River County,28.0,2026,12.0,58.5,2017,27.5,2717,2022,,2.4,,,,,27.45,1.33,1.28,9,12.7,72.8,71.2,0.64,0.217,0.0,0.004,80,,0,0.2658,0.0,0.0,25.5,1.1,28901.0
05083,AR,Logan County,33.0,2026,120.0,,,16.5,3129,2022,,4.6,,,,,12.72,0.77,0.99,,8.3,70.4,69.6,0.41,0.029,0.009,0.065,0,,0,0.3308,9.5,0.0,26.6,1.5,59254.0
05085,AR,Lonoke County,30.0,2026,-9.1,174.0,2026,18.0,3865,2022,,1.0,,186.2,18,0.751,10.71,1.76,1.3,13,7.4,72.7,71.6,0.41,0.785,0.001,0.14,8019,2.6,694,0.5981,0.0,0.0,24.4,2.3,14267.0
05087,AR,Madison County,53.0,2026,158.5,,,35.0,4232,2022,,6.2,,,,,,,,,6.9,67.6,66.4,0.3,,0.007,0.023,0,,0,0.2268,5.0,0.0,27.4,1.0,57392.0
05089,AR,Marion County,30.0,2026,76.5,,,32.0,2692,2022,,2.0,,,,,,,,,6.4,68.1,67.0,0.37,,0.0,0.014,0,,,0.1845,0.0,0.0,25.0,1.0,27618.0
05091,AR,Miller County,32.0,2026,64.1,,,20.0,3500,2022,,6.3,1.54,,,,39.67,1.95,1.59,15,12.6,73.7,72.0,0.66,,0.24,0.158,386,0.4,87,0.5635,1.0,0.0,24.5,1.3,18319.0
05093,AR,Mississippi County,169.0,2026,70.7,184.0,2026,,4584,2022,,5.9,,174.5,15,1.593,3.74,0.58,0.58,1,8.3,72.1,71.6,0.24,0.739,0.048,0.128,581,0.1,276,0.8712,526.0,0.0,25.5,1.4,1627.0
05095,AR,Monroe County,79.5,2023,30.3,157.0,2026,16.0,3754,2022,,5.9,,169.6,18,1.39,15.24,1.56,1.3,15,7.5,73.2,72.2,0.27,,,0.112,3488,2.3,508,0.7371,0.0,0.0,23.4,0.6,521.0
05097,AR,Montgomery County,28.5,2026,39.0,,,22.5,3481,2022,,6.0,,,,,,,,,9.4,69.9,68.7,0.61,,0.006,0.006,6,,0,0.2652,0.0,0.0,29.1,1.7,16337.0
05099,AR,Nevada County,19.0,2026,11.8,,,32.0,2507,2022,,1.2,,,,,,,,,8.9,71.4,70.6,0.5,,,0.007,148,0.6,35,0.2706,0.0,0.0,26.0,1.1,19804.0
05101,AR,Newton County,25.5,2026,27.5,,,24.5,3159,2022,,5.3,,,,,,,,,6.7,67.5,66.5,0.23,0.002,0.01,0.027,0,,,0.1789,0.0,0.0,26.9,1.6,14933.0
05103,AR,Ouachita County,14.5,2021,20.8,,,25.5,2230,2022,,-0.0,,,,,,,,,9.3,71.4,70.7,0.37,0.062,,0.051,0,,0,0.0962,3.0,0.0,25.4,0.9,2093.0
05105,AR,Perry County,27.0,2026,-6.9,,,22.0,3212,2022,,3.1,,,,,24.13,1.72,1.48,,8.7,71.0,70.2,0.35,,0.022,0.014,1134,4.2,0,0.3135,0.0,0.0,26.3,1.2,10638.0
05107,AR,Phillips County,119.0,2026,37.6,146.0,2026,,3345,2022,,1.0,,175.4,18,2.106,13.59,1.31,1.11,15,7.7,73.2,72.1,0.27,0.679,,0.188,1785,0.5,273,0.795,200.0,0.0,23.8,0.6,1875.0
05109,AR,Pike County,38.0,2026,85.4,,,24.5,3015,2022,,2.9,,,,,,,,,10.5,70.7,69.3,0.64,,0.004,0.011,0,,,0.1704,0.0,0.0,28.3,0.9,19508.0
05111,AR,Poinsett County,110.0,2026,26.4,184.0,2026,18.0,4440,2022,,3.0,,180.1,17,1.841,7.51,1.12,0.98,9,6.9,72.5,71.6,0.31,0.881,0.148,0.145,2084,0.7,566,0.8104,0.0,0.0,25.6,1.6,1781.0
05113,AR,Polk County,31.0,2026,77.1,,,26.0,3901,2022,,5.7,,,,,,,,,10.3,68.4,67.7,0.46,,0.01,0.033,0,,,0.1773,1.0,0.0,29.7,1.9,25736.0
05115,AR,Pope County,19.0,2026,-7.3,,,27.0,3861,2022,,3.8,,,,,22.71,1.82,1.42,,6.5,69.5,68.8,0.32,0.205,0.065,0.098,1212,2.1,88,0.3842,0.0,0.0,26.7,2.0,37793.0
05117,AR,Prairie County,26.0,2026,-38.1,140.0,2026,17.5,3560,2022,,4.0,,185.6,17,1.339,9.03,1.27,1.08,12,7.3,73.0,72.0,0.34,0.849,0.0,0.074,11025,5.4,3079,0.6212,0.0,0.0,23.7,1.1,5374.0
05119,AR,Pulaski County,39.0,2026,-25.0,,,23.5,4602,2022,,3.2,,,,,18.89,1.66,1.24,,7.6,72.1,71.1,0.46,0.413,,0.284,2426,8.2,825,0.3011,12.6,0.0,25.7,4.0,5687.0
05121,AR,Randolph County,35.0,2026,52.2,172.0,2026,29.5,4053,2022,,6.7,,169.1,12,4.527,12.49,1.51,1.26,9,7.7,70.2,68.9,0.31,0.697,0.349,0.138,218,0.2,43,0.4126,0.0,0.0,25.7,0.9,33536.0
05125,AR,Saline County,17.0,2026,-20.9,,,10.5,4510,2022,,5.7,,,,,,,,,8.3,71.7,70.4,0.58,0.015,0.002,0.003,0,,,0.2813,0.0,0.0,27.0,2.2,6856.0
05127,AR,Scott County,23.0,2026,31.4,,,21.5,3109,2022,,4.8,,,,,,,,,10.2,69.7,68.7,0.52,0.007,0.018,0.018,323,1.2,0,0.2044,0.0,0.0,28.3,0.9,25991.0
05129,AR,Searcy County,19.0,2026,18.8,,,19.5,2700,2022,,7.5,,,,,,,,,7.2,68.1,67.0,0.36,0.001,,0.026,0,,0,0.2085,0.0,0.0,26.0,0.8,29618.0
05131,AR,Sebastian County,35.0,2026,42.9,,,11.5,4298,2022,,5.2,,,,,20.11,1.04,0.99,,10.2,71.1,69.8,0.6,,0.004,0.153,0,,,0.3147,0.0,0.0,28.2,2.7,29973.0
05133,AR,Sevier County,24.0,2026,6.7,,,30.5,3481,2022,,5.5,,,,,,,,,12.0,71.4,70.1,0.51,,,0.027,0,,0,0.2196,0.0,0.0,27.2,1.3,35187.0
05135,AR,Sharp County,25.0,2026,28.2,,,18.5,3164,2022,,8.2,,,,,,,,,7.7,69.5,68.1,0.43,0.009,0.011,0.017,55,,12,0.2694,0.0,0.0,25.8,1.3,31502.0
05123,AR,St. Francis County,136.0,2026,142.9,152.0,2026,22.5,3503,2022,,2.4,,179.0,16,1.809,8.46,1.06,0.87,8,7.4,72.8,71.9,0.21,0.737,,0.155,4449,1.7,807,0.7545,203.0,0.0,24.8,0.8,1292.0
05137,AR,Stone County,30.0,2026,57.9,,,24.0,2891,2022,,6.0,,,,,,,,,7.6,68.6,67.7,0.22,,,0.022,0,,0,0.2608,0.0,0.0,26.2,0.4,21089.0
05139,AR,Union County,7.8,2025,-16.1,,,16.0,2912,2022,,1.0,,,,,,,,,11.9,71.9,70.9,0.4,,,,0,,,0.2089,1.8,0.0,25.6,1.6,9008.0
05141,AR,Van Buren County,21.0,2026,44.8,,,14.5,3436,2022,,4.5,,,,,,,,,6.9,69.0,68.0,0.31,0.008,,0.027,0,,,0.2236,1.0,0.0,27.0,1.3,18171.0
05143,AR,Washington County,53.0,2026,96.3,,,31.0,7460,2022,,7.8,,,,,,,,,7.1,68.7,67.3,0.44,0.009,0.009,0.031,52,,0,0.249,17.3,0.0,27.6,2.8,85208.0
05145,AR,White County,30.5,2026,13.0,118.0,2026,18.5,3384,2022,,4.0,,179.6,14,3.172,30.68,1.71,1.4,14,6.3,72.2,71.1,0.44,0.447,0.063,0.106,11865,8.8,1893,0.2895,198.8,0.0,25.1,2.2,51780.0
05147,AR,Woodruff County,127.0,2026,108.2,155.0,2026,16.0,3916,2022,,3.8,,165.7,18,3.063,15.87,1.39,1.07,10,7.4,72.7,71.8,0.32,0.898,0.084,0.098,7306,4.0,1277,0.7232,122.0,0.0,24.2,0.3,277.0
05149,AR,Yell County,26.0,2026,92.6,,,18.5,3691,2022,,6.5,,,,,16.16,1.51,1.04,,7.4,70.4,69.9,0.36,0.074,0.011,0.162,3922,6.0,227,0.2921,0.0,0.0,26.5,1.3,36893.0
