fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
26021,MI,Berrien County,125.0,2026,-2.3,240.0,2026,,6476,2022,,0.1,,162.6,13,1.511,9.74,0.79,0.82,10,3.0,63.0,62.3,0.23,0.198,0.185,0.403,529,0.5,117,0.3958,4.6,0.0,22.7,1.1,2077.0
26023,MI,Branch County,133.0,2026,2.3,190.0,2026,42.0,5315,2022,,4.6,,157.9,15,2.58,4.0,0.56,0.6,5,1.9,61.5,60.5,0.14,,0.225,0.239,3619,2.0,1088,0.5273,323.3,0.0,22.7,0.4,11867.0
26025,MI,Calhoun County,132.0,2026,25.7,242.0,2024,81.0,5072,2022,,-0.9,,144.4,18,2.304,5.41,0.63,0.75,5,1.3,61.8,60.2,0.35,,0.09,0.403,2390,1.6,527,0.3961,596.0,0.0,22.0,0.6,13899.0
26027,MI,Cass County,126.0,2026,9.6,280.0,2026,33.0,5984,2022,,5.3,,158.8,18,0.02,3.83,0.56,0.56,2,2.9,62.1,61.0,0.23,0.472,0.018,0.3,1876,1.4,450,0.3374,0.0,0.0,23.1,0.8,3632.0
26029,MI,Charlevoix County,25.0,2026,-30.6,,,23.0,4911,2022,,5.4,0.64,114.7,16,1.124,,,0.45,,1.0,58.2,56.7,0.76,,0.033,0.016,0,,,0.2262,0.0,0.0,19.1,0.3,1902.0
26031,MI,Cheboygan County,27.0,2025,8.0,,,16.5,3337,2022,,5.4,0.87,,,,,,0.45,,0.9,56.5,55.4,0.55,0.016,0.038,,665,3.5,10,0.2278,0.0,0.0,18.2,0.3,1783.0
26033,MI,Chippewa County,29.0,2026,61.1,,,12.0,2840,2022,,5.6,0.53,,,,,,,,1.6,55.0,53.8,0.59,,0.004,0.04,15472,29.4,18,0.2304,6.9,0.0,18.5,0.7,3757.0
26035,MI,Clare County,93.5,2026,55.8,,,45.5,4419,2022,,8.0,1.32,125.7,11,1.992,9.03,0.8,0.85,,0.8,57.6,56.3,0.57,,0.155,0.047,374,1.9,69,0.216,2.0,0.0,19.9,0.3,8652.0
26037,MI,Clinton County,171.0,2026,23.0,192.0,2020,,6625,2022,,3.2,2.43,150.4,14,2.024,5.22,0.62,0.59,3,1.3,62.0,60.2,0.44,0.016,0.477,0.186,1469,0.7,494,0.4354,20.0,0.0,20.5,0.3,61964.0
26039,MI,Crawford County,,,,,,,4483,2022,,5.1,,,,,,,,,1.9,56.3,55.0,0.65,0.0,0.049,0.081,0,,,0.0114,0.0,0.0,19.2,0.3,86.0
26041,MI,Delta County,19.5,2026,-25.0,,,20.0,2340,2022,,5.6,,115.0,12,1.947,17.86,0.89,0.94,,2.1,55.7,55.2,0.26,0.018,0.013,0.036,1402,5.3,,0.1876,2.3,100.8,19.1,0.6,5206.0
26043,MI,Dickinson County,22.0,2025,,,,,3012,2022,,2.0,,,,,12.07,0.64,0.81,,5.6,54.7,53.8,0.44,,0.017,,228,3.2,,0.1887,0.0,0.0,19.6,0.6,1571.0
26045,MI,Eaton County,123.0,2026,-6.8,,,35.0,5160,2022,,4.3,2.64,163.2,17,2.55,6.15,0.68,0.68,5,1.3,61.8,59.9,0.37,0.019,0.472,0.372,918,0.6,279,0.444,24.0,0.0,21.4,0.4,7777.0
26047,MI,Emmet County,18.0,2026,-55.0,,,6.8,5871,2022,,9.3,,116.5,9,,,,,,1.0,57.9,56.4,0.63,0.029,0.027,0.027,141,1.4,,0.1378,0.0,0.0,18.6,0.1,2258.0
26049,MI,Genesee County,131.0,2026,45.6,,,38.0,5538,2022,,1.0,1.66,143.1,16,1.825,7.48,0.66,0.68,2,1.8,61.7,60.0,0.56,0.015,0.271,0.103,214,0.2,96,0.5076,63.3,0.0,20.0,0.9,4805.0
26051,MI,Gladwin County,137.0,2026,30.5,,,24.5,4647,2022,,3.5,1.32,151.1,16,1.369,7.81,0.73,0.81,,2.7,59.6,57.7,0.73,0.011,0.361,0.017,894,3.0,312,0.3419,20.0,0.0,19.4,0.4,4143.0
26053,MI,Gogebic County,,,,,,,3602,2022,,6.7,,,,,,,,,6.6,54.1,53.6,0.3,0.01,,,0,,,0.0993,0.0,0.0,21.6,0.6,235.0
26055,MI,Grand Traverse County,65.0,2026,54.8,,,27.0,9197,2022,,7.6,0.59,113.2,17,3.437,11.29,0.81,0.95,2,1.0,58.2,56.6,0.7,0.092,0.02,0.066,0,,0,0.255,1.0,0.0,18.6,1.0,2076.0
26057,MI,Gratiot County,186.0,2026,31.9,264.0,2026,52.0,6512,2022,,3.7,2.73,163.0,16,2.389,3.11,0.38,0.51,7,2.3,61.3,59.7,0.42,,0.68,0.183,3350,1.3,1270,0.5412,180.0,938.0,20.3,0.5,59950.0
26059,MI,Hillsdale County,150.0,2026,10.3,233.0,2026,48.0,5493,2022,,5.0,2.51,156.2,18,3.35,4.53,0.59,0.62,4,1.3,61.3,60.1,0.28,,0.315,0.321,6883,3.0,2865,0.4717,2.0,150.0,22.0,0.4,47019.0
26061,MI,Houghton County,,,,,,,3467,2022,,8.1,,,,,,,,,3.7,55.3,53.9,0.5,0.017,0.029,0.046,178,2.1,,0.2016,0.0,0.0,18.4,0.8,1046.0
26063,MI,Huron County,239.0,2026,11.7,,,,7652,2022,,4.8,3.02,174.8,18,2.158,2.24,0.43,0.44,4,2.8,60.8,58.8,0.67,0.013,0.799,0.082,9197,2.3,3203,0.5037,0.0,981.7,19.3,0.7,118882.0
26065,MI,Ingham County,140.0,2026,21.7,,,42.0,5227,2022,,-0.4,2.64,157.4,18,2.104,4.28,0.52,0.57,2,1.9,61.5,59.9,0.36,0.012,0.468,0.086,302,0.2,82,0.4874,50.5,0.0,20.9,0.7,17858.0
26067,MI,Ionia County,196.0,2026,39.0,235.0,2026,38.0,6594,2022,,5.9,2.61,164.1,18,2.207,3.78,0.54,0.5,2,1.3,61.1,59.6,0.43,0.047,0.392,0.155,2582,1.4,447,0.416,0.0,0.0,20.9,0.4,46784.0
26069,MI,Iosco County,52.0,2026,44.4,,,17.5,3856,2022,,4.1,1.23,135.2,14,0.728,5.68,0.46,0.52,,3.1,59.4,57.4,0.82,,0.4,0.013,150,0.9,0,0.2483,0.0,0.0,19.2,0.3,5888.0
26071,MI,Iron County,17.0,2022,,,,,4200,2022,,16.3,,,,,,,,,4.0,53.0,52.2,0.38,,,,0,,,0.2076,0.0,0.0,20.2,0.6,578.0
26073,MI,Isabella County,135.0,2026,35.0,,,20.0,4954,2022,,3.9,2.04,147.3,16,0.859,7.4,0.65,0.65,5,2.7,59.2,58.0,0.36,0.028,0.397,0.181,1282,0.9,243,0.4198,0.0,544.8,20.1,0.6,26887.0
26075,MI,Jackson County,97.0,2026,12.8,,,47.5,4952,2022,,-0.1,2.24,140.6,18,3.166,4.82,0.52,0.7,4,1.3,61.1,59.9,0.27,,0.112,0.275,846,0.7,408,0.3944,25.0,0.0,21.0,0.4,11819.0
26077,MI,Kalamazoo County,128.0,2026,28.0,325.0,2026,40.0,6660,2022,,-1.1,,150.0,14,-0.11,2.84,0.4,0.59,3,2.0,62.3,60.5,0.4,0.333,0.038,0.122,286,0.3,104,0.5819,1.0,0.0,22.1,0.9,14030.0
26079,MI,Kalkaska County,58.5,2026,,,,,3799,2022,,7.4,,,,,,,,,1.6,56.5,55.3,0.57,,,0.05,28,,0,0.1159,0.0,0.0,19.6,0.3,937.0
26081,MI,Kent County,145.0,2026,26.1,247.0,2026,65.0,7869,2022,,1.3,,156.5,16,2.009,10.96,0.58,0.68,3,1.1,60.5,59.4,0.43,0.109,0.317,0.235,346,0.3,208,0.3897,5.8,0.0,21.2,1.1,21803.0
26083,MI,Keweenaw County,,,,,,,4084,2022,,3.9,,,,,,,,,4.2,55.0,53.9,0.37,0.0,0.0,0.0,0,,,,0.0,0.0,17.7,0.1,0.0
26085,MI,Lake County,49.5,2026,,,,,4054,2022,,10.5,,125.0,11,0.472,,,0.82,,0.8,57.3,56.3,0.49,,0.057,0.014,0,,0,0.1517,0.0,0.0,19.9,0.2,1114.0
26087,MI,Lapeer County,98.5,2026,27.9,,,25.0,6513,2022,,7.2,1.51,161.4,18,2.181,6.82,0.75,0.68,4,1.6,61.9,60.0,0.67,0.021,0.367,0.14,329,0.3,171,0.376,48.0,0.0,19.6,0.5,10151.0
26089,MI,Leelanau County,75.0,2026,44.2,252.0,2026,,10286,2022,,7.0,,95.8,16,1.704,16.96,1.24,1.23,6,0.8,60.0,58.2,0.76,0.107,0.024,0.069,10,,10,0.1827,2.8,0.0,18.0,0.5,1581.0
26091,MI,Lenawee County,165.0,2026,9.3,256.0,2021,,5766,2022,,2.0,2.76,169.0,18,3.203,4.99,0.52,0.63,7,1.1,62.5,61.0,0.36,0.021,0.657,0.272,5343,2.0,2269,0.506,62.0,0.0,20.3,0.8,33584.0
26093,MI,Livingston County,105.0,2026,,,,50.5,7380,2022,,5.3,1.17,154.8,18,2.321,5.46,0.58,0.58,3,1.8,61.5,59.8,0.52,0.026,0.383,0.36,18,,37,0.3123,0.0,0.0,20.4,0.8,7195.0
26095,MI,Luce County,17.5,2026,,,,,3109,2022,,4.3,,,,,,,,,1.8,54.4,53.0,0.59,,0.0,0.016,931,20.6,0,0.1945,0.0,0.0,18.1,0.4,448.0
26097,MI,Mackinac County,19.5,2026,,,,,3181,2022,,9.8,,,,,,,,,1.7,56.1,54.9,0.58,0.002,,0.019,4022,35.9,0,0.3161,0.0,0.0,18.7,0.2,2199.0
26099,MI,Macomb County,102.0,2026,50.0,173.0,2020,,7741,2022,,8.7,1.19,160.2,17,0.972,11.46,1.05,0.92,2,0.9,64.5,62.6,0.79,0.03,0.291,0.394,0,,,0.4694,0.0,0.0,20.1,1.4,4977.0
26101,MI,Manistee County,35.0,2026,25.0,77.5,2026,,4308,2022,,8.4,,120.4,13,1.49,13.52,1.01,1.26,,3.1,58.7,57.5,0.69,0.156,0.01,0.04,0,,0,0.2625,0.0,0.0,19.4,0.4,2608.0
26103,MI,Marquette County,,,,,,,3434,2022,,9.3,,,,,,,1.79,,2.8,54.1,53.2,0.34,,0.0,0.026,116,2.3,,0.0446,0.0,0.0,19.5,1.8,673.0
26105,MI,Mason County,62.0,2026,6.0,100.0,2026,26.0,4628,2022,,8.3,1.33,145.6,18,2.632,7.39,0.59,0.7,1,1.0,58.8,57.5,0.54,0.098,0.231,0.099,310,0.7,203,0.3199,0.0,100.8,19.4,0.2,5651.0
26107,MI,Mecosta County,70.0,2026,7.7,155.0,2026,38.0,4348,2022,,4.4,,135.0,18,1.044,5.66,0.71,0.64,,1.3,57.4,56.5,0.29,,0.058,0.139,370,0.6,0,0.3887,0.0,0.0,20.5,0.6,10856.0
26109,MI,Menominee County,22.5,2026,2.3,,,20.0,3061,2022,,7.6,1.05,112.1,10,2.17,17.4,0.75,0.98,8,5.2,56.2,55.3,0.37,0.0,0.037,0.119,81,,,0.3799,0.0,0.0,19.5,0.9,16996.0
26111,MI,Midland County,179.0,2026,43.2,,,26.0,5538,2022,,-0.0,2.56,163.3,17,1.713,4.77,0.57,0.57,1,3.6,61.3,59.5,0.55,0.011,0.67,0.107,2658,4.2,479,0.4406,0.0,0.0,19.6,0.8,7723.0
26113,MI,Missaukee County,98.0,2026,58.1,,,28.0,4867,2022,,5.9,,145.1,14,1.884,1.44,0.18,0.43,,2.1,56.1,55.0,0.58,,0.05,0.025,305,0.4,0,0.3687,6.0,60.0,19.8,0.5,58609.0
26115,MI,Monroe County,172.0,2026,21.1,220.0,2023,,6275,2022,,0.4,2.37,168.1,18,2.845,5.35,0.58,0.69,5,0.4,64.5,62.7,0.54,,0.644,0.285,2202,1.2,638,0.5899,20.0,0.0,20.1,0.8,2994.0
26117,MI,Montcalm County,107.0,2026,28.9,241.0,2026,41.0,4937,2022,,4.3,,151.5,18,2.455,2.78,0.37,0.43,1,0.9,59.3,58.0,0.45,0.413,0.171,0.141,644,0.4,90,0.3842,2.0,150.0,20.8,0.6,21893.0
26119,MI,Montmorency County,44.5,2026,,,,,4066,2022,,13.6,1.0,117.0,13,1.164,10.66,0.66,0.75,,2.4,56.6,55.2,0.7,,0.153,0.031,46,,,0.2295,0.0,0.0,18.0,0.2,1620.0
26121,MI,Muskegon County,111.0,2026,13.3,113.0,2012,,5539,2022,"{'own_pct': -13.8, 'nb_pct': 17.6, 'n': 4, 'dir': 'fell'}",,,138.6,15,1.79,9.66,0.49,0.65,3,1.0,60.5,59.1,0.43,,0.357,0.207,46,,13,0.3306,20.0,0.0,20.2,0.4,9372.0
26123,MI,Newaygo County,93.5,2026,61.2,130.0,2026,25.0,5405,2022,,6.8,,138.2,18,2.531,6.19,0.41,0.56,5,1.1,57.9,56.7,0.35,0.126,0.258,0.134,91,,0,0.3019,0.0,0.0,20.4,0.6,34607.0
26125,MI,Oakland County,71.0,2026,18.3,,,,15247,2022,,5.6,0.36,142.6,15,2.299,15.09,1.34,1.16,,1.3,62.6,60.7,0.61,0.051,0.059,0.192,0,,,0.3309,0.0,0.0,19.9,1.6,1028.0
26127,MI,Oceana County,106.0,2026,86.0,98.0,2023,12.5,5348,2022,,5.2,,131.7,17,1.208,12.42,0.74,0.82,3,1.0,59.2,57.5,0.5,0.122,0.118,0.16,357,0.5,244,0.3511,0.0,0.0,20.2,0.6,5392.0
26129,MI,Ogemaw County,63.5,2026,71.6,,,23.0,3407,2022,,4.0,1.19,146.2,17,2.106,4.01,0.31,0.45,,2.5,57.9,56.1,0.77,,0.271,0.12,132,0.3,10,0.2918,0.0,0.0,19.5,0.2,12212.0
26131,MI,Ontonagon County,21.5,2025,-25.9,,,,3563,2022,,17.4,,,,,,,,,5.1,55.1,54.0,0.52,,0.007,0.011,0,,,0.2239,0.0,0.0,19.8,0.4,1441.0
26133,MI,Osceola County,79.0,2026,43.6,,,21.0,3515,2022,,3.2,2.12,130.5,11,0.431,7.21,0.65,0.76,,0.8,56.6,55.6,0.5,,0.137,0.036,154,0.3,0,0.2781,0.0,0.0,20.3,0.2,22601.0
26135,MI,Oscoda County,64.5,2026,,,,,3847,2022,,7.0,,,,,,,,,2.7,56.9,55.2,0.76,0.002,0.116,0.027,0,,0,0.1599,10.0,0.0,18.6,0.3,3143.0
26137,MI,Otsego County,30.0,2026,,,,,3545,2022,,5.0,,114.0,11,3.185,,,0.74,,1.7,56.2,54.7,0.75,,,0.027,0,,,0.1909,0.0,0.0,19.0,0.3,952.0
26139,MI,Ottawa County,143.0,2026,25.4,250.0,2026,36.0,8743,2022,,1.1,,151.7,14,2.829,7.33,0.57,0.63,4,1.4,61.2,60.3,0.35,0.22,0.28,0.139,122,0.1,22,0.3922,3.0,0.0,20.6,0.6,38173.0
26141,MI,Presque Isle County,42.5,2026,19.7,,,20.0,3642,2022,,9.2,1.48,119.8,15,0.211,7.8,0.53,0.65,,1.8,57.4,56.2,0.62,0.045,0.036,0.219,273,0.9,10,0.3252,0.0,0.0,18.6,0.3,2655.0
26143,MI,Roscommon County,,,,,,,4073,2022,,10.7,,,,,,,,,1.9,56.7,55.3,0.64,,,,65,,,0.1644,0.0,0.0,19.6,0.3,104.0
26145,MI,Saginaw County,159.0,2026,4.6,,,,5683,2022,,-0.4,2.6,164.4,18,1.91,4.38,0.63,0.57,5,0.7,61.9,60.2,0.53,,0.747,0.159,6073,2.4,2022,0.4479,6.0,0.0,20.0,0.6,6144.0
26151,MI,Sanilac County,157.0,2026,31.9,196.0,2016,41.0,6380,2022,,5.3,,173.8,18,2.246,3.69,0.59,0.51,4,0.6,61.7,59.9,0.63,0.004,0.631,0.156,3336,0.8,1275,0.3911,0.0,122.0,19.3,0.4,66576.0
26153,MI,Schoolcraft County,,,,,,,2839,2022,,9.3,,,,,,,,,2.0,55.3,54.6,0.28,0.001,,0.029,1360,31.9,,0.1713,0.0,0.0,19.2,0.4,1352.0
26155,MI,Shiawassee County,148.0,2026,64.4,,,25.0,6037,2022,,6.0,1.94,152.3,17,1.995,5.6,0.59,0.61,4,0.9,61.7,60.0,0.43,,0.424,0.177,803,0.5,310,0.4402,279.0,0.0,20.4,0.1,18566.0
26147,MI,St. Clair County,94.0,2026,30.6,,,,5814,2022,,2.0,1.26,159.9,18,2.169,10.51,1.03,0.86,7,0.9,63.9,62.0,0.75,0.004,0.365,0.258,330,0.2,281,0.4025,1.4,0.0,19.7,0.8,8269.0
26149,MI,St. Joseph County,131.0,2026,12.9,321.0,2026,25.5,7367,2022,,5.2,,142.7,15,0.309,1.9,0.39,0.45,3,2.7,62.2,60.9,0.22,0.671,0.048,0.164,860,0.4,331,0.5397,15.0,0.0,22.7,0.8,11771.0
26157,MI,Tuscola County,222.0,2026,22.0,272.0,2022,,6465,2022,,4.4,,172.0,18,1.877,3.41,0.57,0.54,4,0.7,61.3,59.6,0.56,0.042,0.674,0.149,8685,3.1,3377,0.4917,0.0,629.2,19.7,0.3,22000.0
26159,MI,Van Buren County,140.0,2026,17.6,236.0,2026,29.0,6341,2022,,1.8,,157.8,10,1.351,10.18,0.81,0.83,8,2.2,61.7,60.8,0.32,0.266,0.183,0.137,771,0.9,385,0.3858,0.0,0.0,22.0,0.6,12036.0
26161,MI,Washtenaw County,92.0,2026,22.7,211.0,2022,40.5,7616,2022,,-0.5,1.43,146.8,18,3.647,7.85,0.65,0.81,4,2.0,61.9,60.2,0.52,0.048,0.351,0.34,447,0.3,248,0.4559,141.0,0.0,20.1,1.5,14023.0
26163,MI,Wayne County,90.0,2026,,,,,20415,2022,,12.0,,130.0,16,0.786,25.9,2.23,1.82,,0.1,64.7,62.6,0.7,0.187,0.144,0.19,0,,,0.377,3.0,0.0,20.1,1.1,251.0
26165,MI,Wexford County,56.0,2026,36.6,,,43.0,3918,2022,,3.1,,103.3,12,2.33,3.79,0.31,0.59,,2.4,56.9,55.6,0.68,0.265,0.03,0.053,16,,0,0.3358,0.0,0.0,20.0,0.3,4184.0
