fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
17049,IL,Effingham County,199.0,2026,32.7,,,46.5,7723,2022,,3.2,,179.9,18,4.325,2.24,0.33,0.78,2,1.3,67.1,66.0,0.2,0.002,0.026,0.143,12914,5.5,3030,0.4681,0.0,0.0,25.3,0.8,27223.0
17051,IL,Fayette County,192.0,2026,31.5,,,48.0,6973,2022,,5.3,2.47,162.4,14,3.642,4.4,0.47,0.78,6,1.4,67.0,66.2,0.06,0.001,0.029,0.206,10973,4.2,3094,0.5293,100.8,0.0,25.2,0.7,13867.0
17053,IL,Ford County,294.0,2026,23.5,,,,9956,2022,,5.1,2.64,186.7,16,4.914,1.11,0.19,0.69,2,3.0,64.2,63.3,0.18,0.007,0.612,0.293,9580,3.8,4584,0.6657,5.0,305.3,24.1,0.8,4742.0
17055,IL,Franklin County,126.0,2026,15.6,,,69.5,5677,2022,,4.9,2.22,152.4,18,2.904,8.36,0.63,0.79,4,2.9,68.6,67.3,0.46,0.001,0.017,0.331,6227,4.4,960,0.3921,2.0,0.0,25.6,1.4,6964.0
17057,IL,Fulton County,263.0,2026,28.9,,,61.5,6836,2022,,2.0,3.76,193.1,18,3.264,1.78,0.3,0.54,5,6.6,66.0,64.8,0.2,,0.334,0.51,10377,3.6,3330,0.4152,156.5,0.0,24.9,2.3,22030.0
17059,IL,Gallatin County,155.0,2026,-3.1,188.0,2025,28.5,5746,2022,,1.6,,167.5,15,3.146,6.43,0.49,0.64,7,2.7,69.1,68.1,0.25,0.191,0.399,0.45,1813,1.1,451,0.5385,0.0,0.0,24.8,0.5,2472.0
17061,IL,Greene County,280.0,2026,23.9,263.0,2017,34.0,7667,2022,,4.4,3.25,191.2,18,4.22,1.8,0.28,0.52,3,3.4,67.2,66.4,0.15,,0.327,0.275,12208,5.2,5141,0.4713,0.0,0.0,24.5,0.5,9152.0
17063,IL,Grundy County,291.0,2026,39.2,,,57.0,10311,2022,,3.1,2.39,188.0,15,3.156,2.09,0.34,0.59,4,3.6,64.4,63.8,0.2,0.0,0.697,0.237,3064,1.7,1183,0.6092,10.9,0.0,23.9,0.9,966.0
17065,IL,Hamilton County,138.0,2025,25.5,,,24.0,5788,2022,,3.8,2.51,160.0,11,2.7,6.78,0.5,0.74,5,2.1,68.3,67.3,0.39,0.0,0.108,0.457,15898,8.4,3468,0.5367,0.0,0.0,25.5,0.6,2810.0
17067,IL,Hancock County,284.0,2026,29.1,,,61.5,9460,2022,,5.9,2.8,202.2,16,4.472,1.4,0.23,0.51,4,7.2,66.8,65.9,0.06,0.014,0.345,0.201,15835,4.8,4070,0.4739,0.0,0.0,25.6,2.0,20698.0
17069,IL,Hardin County,100.0,2020,20.5,,,,4632,2022,,7.1,,,,,14.84,0.83,1.07,,3.5,69.3,68.1,0.3,0.0,,0.293,3933,25.5,349,0.1514,0.0,0.0,25.0,0.1,2176.0
17071,IL,Henderson County,292.0,2026,36.4,220.0,2024,52.5,8869,2022,,5.0,,199.2,16,3.636,1.67,0.28,0.49,3,7.1,65.8,65.0,0.11,,0.231,0.421,8479,5.3,4232,0.4721,1.4,0.0,24.8,0.5,14122.0
17073,IL,Henry County,272.0,2023,10.6,223.0,2020,51.5,10039,2022,,4.9,2.62,193.7,16,3.842,1.82,0.33,0.51,6,6.3,64.7,63.9,0.16,0.02,0.551,0.418,12409,3.1,3806,0.555,4.9,508.5,24.9,2.1,15392.0
17075,IL,Iroquois County,205.0,2022,20.6,,,44.0,8638,2022,,3.3,2.37,186.2,17,3.798,1.54,0.25,0.63,9,1.8,64.0,63.2,0.09,0.008,0.716,0.272,20777,3.3,10460,0.5991,2.0,300.8,24.1,1.0,14276.0
17077,IL,Jackson County,172.0,2026,27.4,,,51.0,5094,2022,,-1.1,3.02,162.2,17,3.205,5.88,0.51,0.74,4,2.6,69.0,67.6,0.54,0.035,0.029,0.406,5193,2.2,1170,0.4509,0.0,0.0,25.3,1.6,9455.0
17079,IL,Jasper County,195.0,2026,29.1,,,38.0,7477,2022,,5.8,2.49,169.7,16,4.248,2.47,0.29,0.73,3,1.7,67.9,66.3,0.39,,0.019,0.217,13652,6.3,3409,0.5289,0.0,0.0,25.6,0.5,10910.0
17081,IL,Jefferson County,136.0,2026,20.4,,,47.0,4940,2022,,3.5,2.75,139.0,17,1.55,6.46,0.52,0.82,6,2.2,67.9,67.0,0.33,0.001,0.013,0.336,7832,4.6,2422,0.3607,2.0,0.0,25.5,1.0,12125.0
17083,IL,Jersey County,221.0,2026,-7.9,,,35.0,8366,2022,,5.7,2.4,175.6,15,3.277,2.13,0.32,0.6,2,2.7,68.4,67.4,0.3,0.0,0.232,0.462,7190,5.7,2457,0.4098,110.0,0.0,24.6,0.5,5722.0
17085,IL,Jo Daviess County,255.0,2026,18.6,,,56.0,7940,2022,,5.4,2.98,190.1,18,3.647,2.54,0.36,0.76,7,5.0,63.1,62.1,0.26,0.003,0.178,0.326,12812,6.6,4858,0.4236,9.0,0.0,26.3,0.9,51203.0
17087,IL,Johnson County,129.0,2025,61.3,,,37.0,4327,2022,,3.2,,147.1,12,1.126,13.45,0.92,0.95,4,3.1,69.2,68.0,0.51,0.003,0.079,0.402,7148,16.2,2950,0.1897,0.0,0.0,25.7,1.3,11801.0
17089,IL,Kane County,274.0,2026,8.3,238.0,2026,90.0,12276,2022,,3.1,2.16,185.6,17,2.891,2.85,0.43,0.58,5,5.2,63.6,62.6,0.21,0.012,0.733,0.259,385,0.3,175,0.7161,17.8,0.0,24.3,2.4,11478.0
17091,IL,Kankakee County,250.0,2026,37.4,290.0,2026,,6734,2022,"{'own_pct': -13.9, 'nb_pct': 17.6, 'n': 7, 'dir': 'fell'}",,,174.3,15,3.4,2.24,0.36,0.65,5,2.1,64.0,63.3,0.07,0.038,0.527,0.309,4144,1.4,2214,0.6586,58.1,175.0,24.7,1.6,1740.0
17093,IL,Kendall County,297.0,2026,25.3,190.0,2009,,11745,2022,,5.3,2.22,187.2,14,3.668,2.54,0.4,0.66,4,5.3,64.3,63.7,0.15,0.011,0.694,0.212,396,0.3,182,0.6813,4.6,0.0,24.1,0.9,1465.0
17095,IL,Knox County,296.0,2026,30.4,,,38.5,8642,2022,,3.4,3.07,202.7,18,3.398,0.96,0.19,0.31,3,5.9,64.9,64.0,0.17,,0.561,0.479,9499,2.6,2595,0.5663,16.0,0.0,24.8,1.6,24407.0
17097,IL,Lake County,125.0,2026,,176.0,2011,100.0,15913,2022,,5.5,0.7,155.2,14,3.374,7.18,0.87,0.76,,7.8,63.8,62.6,0.32,,0.633,0.261,0,,,0.451,9.0,0.0,23.3,1.5,
17099,IL,LaSalle County,277.0,2026,21.5,,,34.5,10136,2022,,2.1,2.53,192.0,17,2.757,1.38,0.25,0.41,2,6.0,63.9,63.3,0.08,0.011,0.65,0.189,10159,1.8,4601,0.6428,41.6,360.0,23.5,1.8,11961.0
17101,IL,Lawrence County,219.0,2026,52.1,305.0,2025,,6987,2022,,4.3,,166.0,15,2.518,2.55,0.28,0.65,4,2.0,68.0,66.8,0.18,,0.206,0.35,3585,2.1,1310,0.6133,8.8,0.0,26.2,0.9,752.0
17103,IL,Lee County,283.0,2026,19.4,323.0,2026,50.0,10639,2022,,4.2,2.63,188.4,17,3.479,1.25,0.26,0.48,6,6.6,63.5,62.5,0.19,,0.685,0.123,6813,2.0,1809,0.6122,9.0,573.3,24.9,1.0,5849.0
17105,IL,Livingston County,278.0,2023,22.5,,,61.0,10108,2022,,4.2,,197.2,18,3.716,1.21,0.22,0.62,4,3.8,64.4,63.5,0.31,,0.65,0.233,14397,2.5,5810,0.6317,33.9,856.0,23.7,1.3,10647.0
17107,IL,Logan County,326.0,2026,11.3,324.0,2021,46.0,11349,2022,,6.3,2.81,209.5,17,4.035,0.96,0.18,0.54,3,6.3,65.5,64.6,-0.02,0.013,0.503,0.246,8625,2.4,2754,0.7462,70.0,656.0,23.4,1.2,2307.0
17115,IL,Macon County,347.0,2026,27.1,,,37.5,6339,2022,"{'own_pct': -31.5, 'nb_pct': 32.0, 'n': 7, 'dir': 'fell'}",,,212.1,18,4.509,0.58,0.13,0.6,2,5.4,65.8,65.0,0.13,0.001,0.504,0.118,3151,1.3,1360,0.721,12.0,0.0,23.5,1.3,3036.0
17117,IL,Macoupin County,245.0,2026,7.5,,,48.5,8862,2022,,4.3,2.99,191.2,18,4.399,1.73,0.26,0.84,5,2.7,66.8,66.2,0.07,0.001,0.256,0.255,13628,3.6,6497,0.5377,4.0,0.0,24.2,2.3,24562.0
17119,IL,Madison County,249.0,2026,37.6,208.0,2017,50.5,6940,2022,"{'own_pct': -20.3, 'nb_pct': 25.8, 'n': 8, 'dir': 'fell'}",,,181.9,18,4.272,2.18,0.28,0.72,4,1.4,68.5,67.9,0.18,,0.166,0.276,2408,1.1,1210,0.5792,20.0,0.0,24.9,3.1,8160.0
17121,IL,Marion County,172.0,2026,15.4,,,57.0,6108,2022,,4.6,2.8,153.8,18,3.28,5.6,0.57,0.92,6,1.8,67.7,66.6,0.28,,0.011,0.236,13190,6.8,3268,0.4303,3.0,0.0,25.5,1.2,8306.0
17123,IL,Marshall County,293.0,2026,26.8,239.0,2013,68.0,10448,2022,,5.3,2.48,202.2,16,3.878,1.11,0.22,0.47,2,6.7,64.8,63.8,0.18,0.023,0.64,0.164,3764,2.0,1484,0.643,53.4,93.0,23.8,0.5,3450.0
17125,IL,Mason County,257.0,2026,17.4,275.0,2026,49.0,8722,2022,,4.5,,188.3,16,4.07,1.69,0.28,0.59,4,6.9,66.0,65.1,0.12,0.543,0.077,0.305,22091,7.8,6506,0.5764,56.0,356.0,24.2,0.3,4964.0
17127,IL,Massac County,121.0,2025,-18.2,203.0,2024,34.5,4582,2022,,3.4,,163.2,14,1.837,7.58,0.57,0.59,3,4.3,70.0,68.7,0.38,0.114,0.067,0.486,5127,5.4,1619,0.4126,0.0,0.0,25.5,0.6,7243.0
17109,IL,McDonough County,293.0,2026,8.1,,,39.5,9948,2022,,6.3,2.82,198.1,15,3.463,1.22,0.23,0.49,3,6.7,65.7,64.8,0.09,,0.535,0.348,5572,2.4,1689,0.5927,8.0,150.0,25.5,1.6,10196.0
17111,IL,McHenry County,234.0,2026,17.0,272.0,2025,54.5,8304,2022,"{'own_pct': -13.0, 'nb_pct': 16.6, 'n': 7, 'dir': 'fell'}",,,177.8,13,3.987,3.23,0.43,0.59,7,7.9,62.3,61.6,0.13,0.057,0.464,0.219,792,0.5,86,0.6459,37.6,0.0,24.3,2.1,10285.0
17113,IL,McLean County,326.0,2026,19.9,,,70.5,7074,2022,"{'own_pct': -28.1, 'nb_pct': 26.9, 'n': 8, 'dir': 'fell'}",,,203.2,18,4.398,0.49,0.11,0.43,2,4.2,64.5,63.6,0.17,0.004,0.744,0.264,11933,2.1,3880,0.6907,9.2,781.6,23.4,1.4,16277.0
17129,IL,Menard County,288.0,2026,11.2,256.0,2025,53.5,9257,2022,,3.5,3.01,209.3,15,4.129,1.31,0.26,0.59,3,5.1,65.7,65.0,-0.0,,0.36,0.376,5717,4.3,1970,0.6538,0.0,0.0,23.4,0.9,2951.0
17131,IL,Mercer County,273.0,2026,34.5,223.0,2020,50.0,9250,2022,,7.1,2.7,192.0,15,4.067,1.15,0.22,0.42,5,6.4,65.4,64.4,0.11,0.044,0.512,0.557,13304,6.1,3306,0.5121,10.0,0.0,24.9,0.8,6209.0
17133,IL,Monroe County,151.0,2026,23.8,148.0,2026,51.0,8117,2022,,4.0,1.92,156.8,18,2.05,5.8,0.51,0.65,3,2.0,69.5,68.3,0.45,,0.022,0.31,2810,1.8,1131,0.5796,0.0,0.0,24.9,1.4,6271.0
17135,IL,Montgomery County,291.0,2026,5.8,,,48.0,8961,2022,,4.3,,190.8,17,4.153,1.58,0.25,0.65,3,1.4,66.1,65.7,-0.07,0.0,0.321,0.126,14443,4.4,5658,0.5477,49.2,0.0,24.2,1.0,7189.0
17137,IL,Morgan County,281.0,2026,17.1,153.0,2023,33.0,9869,2022,,3.7,2.33,198.6,16,3.769,1.18,0.22,0.55,3,4.2,65.8,65.1,-0.09,,0.381,0.423,8437,3.4,2602,0.5284,178.0,0.0,24.0,1.4,7208.0
17139,IL,Moultrie County,337.0,2026,29.6,,,40.0,11597,2022,,5.8,2.85,206.2,17,3.777,0.85,0.14,0.45,3,3.1,66.0,65.2,0.1,0.001,0.429,0.145,2415,1.5,1085,0.7162,0.0,0.0,23.6,0.9,5107.0
17141,IL,Ogle County,282.0,2026,16.5,,,62.5,9818,2022,,2.7,2.59,192.3,18,3.301,1.33,0.26,0.48,5,6.0,63.2,62.2,0.15,,0.43,0.2,5727,1.8,1336,0.5906,14.8,0.0,25.2,1.3,33826.0
17143,IL,Peoria County,253.0,2026,14.5,,,39.0,7216,2022,,-1.8,3.27,210.8,18,3.58,1.33,0.25,0.34,3,7.1,65.8,64.5,0.37,0.02,0.52,0.35,5283,2.4,2170,0.4978,28.9,0.0,24.1,2.2,8874.0
17145,IL,Perry County,172.0,2026,60.7,,,45.0,6023,2022,,4.7,2.39,142.0,15,1.93,5.72,0.45,0.72,3,2.4,68.5,67.3,0.41,,0.037,0.46,2496,1.8,841,0.4621,151.0,0.0,25.0,1.1,6040.0
17147,IL,Piatt County,320.0,2025,5.6,,,46.0,12224,2022,,5.7,2.71,214.8,18,4.315,0.58,0.13,0.42,2,5.0,65.6,64.6,0.25,,0.639,0.099,3125,1.4,859,0.7936,4.0,300.0,23.8,0.6,734.0
17149,IL,Pike County,219.0,2026,15.9,,,47.5,8049,2022,,6.4,2.58,175.3,14,3.597,2.41,0.29,0.72,6,3.6,67.0,66.1,0.01,0.016,0.196,0.209,22949,7.3,5864,0.3589,0.0,54.4,24.4,1.1,11718.0
17151,IL,Pope County,92.0,2025,-10.7,,,25.5,4224,2022,,3.9,2.17,158.6,8,,10.13,0.7,0.69,,3.4,69.2,68.1,0.37,,0.018,0.288,7286,20.4,1848,0.2809,0.0,0.0,25.6,0.2,7026.0
17153,IL,Pulaski County,152.0,2026,16.9,196.0,2025,38.0,5494,2022,,6.0,2.62,169.9,17,3.015,5.63,0.56,0.6,3,4.3,70.2,68.8,0.5,0.058,0.128,0.523,3843,4.6,2381,0.5967,5.0,0.0,25.0,0.5,4171.0
17155,IL,Putnam County,246.0,2026,2.5,,,50.0,9797,2022,,3.2,2.31,195.3,15,2.164,2.03,0.37,0.56,3,6.3,64.5,63.8,0.09,0.003,0.503,0.266,2261,5.7,738,0.5159,4.0,0.0,23.5,0.7,
17157,IL,Randolph County,166.0,2026,43.1,,,29.5,7679,2022,,7.2,1.94,144.4,17,2.859,4.96,0.43,0.65,1,2.3,69.0,67.8,0.45,0.002,0.04,0.488,5172,2.7,1389,0.5198,222.4,0.0,24.6,1.4,13893.0
17159,IL,Richland County,196.0,2026,28.9,,,50.0,6859,2022,,5.4,2.65,147.7,15,3.337,3.56,0.42,0.92,3,1.9,68.2,66.7,0.31,0.008,0.021,0.408,6129,3.2,1129,0.6492,2.0,0.0,26.3,0.5,5572.0
17161,IL,Rock Island County,228.0,2026,3.2,242.0,2020,53.0,9125,2022,,5.6,2.28,198.3,15,3.596,1.56,0.27,0.41,4,6.7,65.5,64.5,0.13,,0.373,0.501,6251,5.3,2290,0.4084,0.0,0.0,25.0,1.4,6764.0
17165,IL,Saline County,150.0,2026,26.1,,,31.5,4910,2022,,0.4,2.73,170.3,15,3.523,5.68,0.43,0.62,4,2.7,68.8,67.7,0.34,0.001,0.149,0.363,4709,4.1,1620,0.4485,270.0,0.0,25.5,0.9,7411.0
17167,IL,Sangamon County,334.0,2026,11.0,,,53.5,7261,2022,"{'own_pct': -18.7, 'nb_pct': 21.8, 'n': 8, 'dir': 'fell'}",,,210.9,18,4.138,1.22,0.23,0.49,3,4.2,65.9,65.2,-0.01,,0.464,0.168,7530,1.8,2230,0.6546,592.8,302.0,23.5,2.8,6101.0
17169,IL,Schuyler County,249.0,2026,26.4,,,35.0,6519,2022,,3.5,3.33,182.4,16,3.023,2.63,0.39,0.7,5,5.1,66.2,65.1,0.03,0.018,0.24,0.277,5831,4.4,1900,0.3849,0.0,0.0,24.9,0.6,11027.0
17171,IL,Scott County,273.0,2026,24.1,353.0,2023,34.0,8195,2022,,4.7,2.93,188.2,15,3.527,1.42,0.21,0.53,4,3.4,66.3,65.6,-0.06,0.042,0.403,0.521,6366,7.0,3290,0.4423,0.0,0.0,24.2,0.4,2721.0
17173,IL,Shelby County,255.0,2026,34.9,,,48.0,8890,2022,,4.8,2.45,185.7,17,3.591,1.39,0.22,0.62,3,1.3,66.3,65.6,-0.02,0.002,0.279,0.13,12781,4.0,3971,0.496,0.0,0.0,24.4,0.8,19194.0
17163,IL,St. Clair County,243.0,2026,44.6,,,36.0,9310,2022,,4.7,2.05,162.0,18,2.961,3.46,0.34,0.65,3,1.8,69.1,68.2,0.35,,0.1,0.389,1220,0.5,414,0.6173,37.2,0.0,24.8,2.9,10663.0
17175,IL,Stark County,292.0,2026,22.2,,,47.0,9973,2022,,3.7,2.69,211.1,18,4.132,0.99,0.2,0.37,3,7.0,64.3,63.4,0.2,0.008,0.602,0.302,4477,2.9,1256,0.6182,4.0,150.0,24.4,0.3,3338.0
17177,IL,Stephenson County,251.0,2025,-2.7,,,76.0,9230,2022,,1.8,2.97,199.2,18,3.585,1.3,0.19,0.49,3,6.2,62.5,61.6,0.26,0.002,0.235,0.29,10779,4.2,3531,0.5101,156.0,100.5,25.7,1.2,40482.0
17179,IL,Tazewell County,266.0,2026,31.7,268.0,2026,54.5,10389,2022,,4.7,,205.2,18,3.802,0.9,0.18,0.39,3,7.4,65.7,64.6,0.25,0.157,0.555,0.273,10309,3.3,3557,0.6115,8.9,100.5,23.9,2.0,7096.0
17181,IL,Union County,86.5,2026,-27.3,,,38.0,5116,2022,,3.8,2.48,151.0,14,1.977,12.5,0.8,0.89,5,3.0,69.4,68.0,0.59,,0.049,0.466,12275,14.7,6915,0.3169,0.0,0.0,25.5,0.4,8382.0
17183,IL,Vermilion County,267.0,2026,14.6,,,49.0,6777,2022,"{'own_pct': -17.4, 'nb_pct': 28.2, 'n': 7, 'dir': 'fell'}",,,194.2,17,4.068,1.18,0.22,0.52,3,1.9,64.6,63.7,0.16,0.005,0.644,0.254,12643,3.0,7395,0.6813,11.6,315.0,24.2,2.3,4523.0
17185,IL,Wabash County,202.0,2026,26.2,240.0,2017,,5778,2022,,0.9,2.92,162.8,17,2.768,2.52,0.25,0.51,2,2.2,68.6,67.4,0.18,0.019,0.18,0.294,1792,1.6,375,0.6276,0.0,0.0,26.1,0.7,1279.0
17187,IL,Warren County,281.0,2026,13.3,,,44.0,10349,2022,,5.0,2.57,204.5,14,3.324,0.76,0.18,0.38,4,5.8,65.3,64.3,0.14,0.001,0.505,0.45,4021,1.7,1042,0.609,35.0,0.0,24.9,1.3,16219.0
17189,IL,Washington County,190.0,2026,29.3,,,54.5,8068,2022,,4.7,2.13,163.0,18,3.125,4.12,0.36,0.75,4,1.9,68.1,67.2,0.25,0.006,0.012,0.27,1832,0.6,331,0.5673,0.0,0.0,25.1,1.0,15156.0
17191,IL,Wayne County,176.0,2026,28.5,,,44.0,5608,2022,,3.3,2.66,160.9,14,3.409,7.82,0.52,0.77,8,1.8,68.4,67.1,0.41,,0.057,0.426,20914,8.4,5050,0.4798,0.0,0.0,25.9,0.5,9346.0
17193,IL,White County,175.0,2026,34.6,170.0,2025,34.5,5590,2022,,2.3,2.92,171.9,17,2.497,5.93,0.47,0.64,5,2.4,68.9,67.8,0.32,0.097,0.205,0.555,6202,2.9,1117,0.5874,299.0,0.0,25.1,0.6,1795.0
17195,IL,Whiteside County,270.0,2026,15.4,303.0,2026,69.5,8976,2022,,2.6,,188.8,18,3.567,1.88,0.33,0.43,4,7.1,64.5,63.3,0.26,,0.351,0.202,16496,5.4,3496,0.5484,39.6,0.0,25.3,1.4,20292.0
