fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
39021,OH,Champaign County,217.0,2026,18.6,,,56.5,9173,2022,,5.1,2.21,180.6,18,2.248,2.62,0.38,0.52,5,0.8,64.2,62.6,0.32,0.032,0.385,0.542,3458,1.8,1071,0.5163,144.0,0.0,24.5,0.6,9687.0
39023,OH,Clark County,247.0,2026,37.2,,,47.0,9200,2022,,4.1,1.93,189.5,18,2.441,3.32,0.43,0.46,4,0.4,65.0,63.1,0.34,0.009,0.472,0.698,1470,1.0,423,0.499,1.5,0.0,24.4,1.2,14487.0
39025,OH,Clermont County,129.0,2026,,,,19.0,7599,2022,,6.3,1.96,170.4,13,3.628,5.3,0.53,0.61,3,1.8,65.3,64.1,0.29,0.002,0.003,0.46,137,0.2,60,0.4508,80.0,0.0,25.2,1.3,3228.0
39027,OH,Clinton County,170.0,2026,8.3,,,30.5,8247,2022,,6.7,2.22,193.5,18,3.179,2.83,0.42,0.41,4,1.7,64.7,63.2,0.3,,0.414,0.472,1007,0.5,117,0.4751,49.9,0.0,24.4,1.1,3328.0
39029,OH,Columbiana County,94.0,2026,24.5,,,39.5,7379,2022,,5.0,1.21,148.8,18,0.773,4.7,0.49,0.55,1,0.8,62.0,60.8,0.54,,0.302,0.408,148,0.2,26,0.3522,0.0,0.0,23.9,1.3,25068.0
39031,OH,Coshocton County,95.0,2026,2.7,,,37.0,6755,2022,,5.1,,159.4,18,1.513,5.37,0.51,0.66,2,1.0,63.3,61.6,0.58,,0.112,0.306,2528,3.3,991,0.2002,0.0,0.0,23.9,0.9,18712.0
39033,OH,Crawford County,209.0,2026,28.2,,,,8056,2022,,4.6,2.37,182.4,18,3.254,2.01,0.31,0.46,4,0.4,63.5,61.5,0.6,,0.646,0.223,3702,2.0,791,0.5461,117.0,0.0,23.3,0.8,8951.0
39035,OH,Cuyahoga County,66.0,2022,,,,,32555,2022,,14.8,,,,,,,,,0.1,65.1,63.7,0.55,,0.368,0.075,0,,,0.1861,4.7,3.5,22.6,1.8,18.0
39037,OH,Darke County,287.0,2025,48.7,,,60.0,10913,2022,,5.6,,174.9,16,3.901,2.24,0.29,0.56,4,0.4,64.0,62.7,0.31,,0.598,0.486,3220,1.0,1366,0.4428,1.8,4.5,23.4,0.7,54582.0
39039,OH,Defiance County,177.0,2026,18.8,,,,7824,2022,,6.4,2.11,162.4,18,2.943,6.41,0.64,0.84,5,3.5,64.0,62.4,0.31,0.006,0.462,0.589,7605,4.3,1796,0.51,0.0,0.0,22.0,0.4,8125.0
39041,OH,Delaware County,190.0,2026,38.7,,,,9771,2022,,4.5,1.85,173.1,17,2.432,3.89,0.54,0.61,4,0.5,64.2,63.1,0.35,0.008,0.575,0.497,1117,1.0,391,0.5672,1.1,0.0,24.0,0.9,2157.0
39043,OH,Erie County,191.0,2026,36.4,,,24.5,9030,2022,,6.7,1.87,174.8,16,2.858,3.69,0.46,0.5,2,0.5,66.1,64.6,0.45,,0.568,0.395,705,1.0,154,0.4648,125.0,0.0,21.9,1.1,3727.0
39045,OH,Fairfield County,188.0,2026,34.3,,,32.0,7551,2022,,-0.4,2.15,175.0,17,2.152,2.68,0.39,0.48,3,1.3,64.4,62.9,0.44,0.001,0.428,0.448,2541,1.6,678,0.4705,0.0,0.0,23.8,1.2,7524.0
39047,OH,Fayette County,240.0,2026,34.8,,,49.0,8758,2022,,4.2,2.59,180.9,17,1.85,3.88,0.6,0.56,4,1.5,64.7,63.0,0.41,0.001,0.439,0.437,7913,4.3,687,0.5805,0.0,0.0,23.5,0.8,6434.0
39049,OH,Franklin County,218.0,2026,50.3,,,,11462,2022,,7.3,1.63,166.4,12,1.332,4.52,0.55,0.58,2,0.8,65.4,64.1,0.45,0.013,0.46,0.423,195,0.5,76,0.5107,1.0,0.0,23.9,1.9,293.0
39051,OH,Fulton County,226.0,2026,32.2,,,,7946,2022,,2.6,2.25,178.9,18,2.795,3.85,0.58,0.59,4,2.9,63.7,62.0,0.35,0.012,0.793,0.305,2279,1.2,409,0.5329,107.0,0.0,20.8,0.5,29766.0
39053,OH,Gallia County,62.5,2026,27.6,,,19.5,3625,2022,,2.9,,148.1,16,1.897,11.8,1.08,1.03,,1.7,64.7,63.8,0.31,0.018,0.101,0.221,3235,11.3,109,0.1879,0.0,0.0,24.1,0.7,15081.0
39055,OH,Geauga County,65.5,2026,33.7,,,36.5,9272,2022,,5.1,,145.3,15,2.747,7.9,0.6,0.88,,0.4,61.9,60.4,0.55,0.025,0.24,0.13,32,,0,0.2467,0.0,0.0,24.2,0.8,6722.0
39057,OH,Greene County,226.0,2026,26.3,,,47.5,9290,2022,,5.4,2.13,187.8,18,2.287,2.06,0.29,0.39,2,0.7,65.5,63.8,0.4,0.002,0.467,0.449,952,0.7,87,0.5139,1.8,0.0,24.1,1.1,4549.0
39059,OH,Guernsey County,56.0,2026,34.9,,,19.5,5198,2022,,6.9,,147.8,17,1.61,7.52,0.68,0.75,,2.1,63.7,61.8,0.69,0.006,0.066,0.089,22,,0,0.1898,0.0,0.0,23.7,1.2,16292.0
39061,OH,Hamilton County,167.0,2025,,,,,13985,2022,,1.0,,175.7,14,3.203,3.34,0.32,0.64,,1.9,66.5,65.2,0.3,0.042,0.097,0.121,0,,0,0.2632,3.7,0.0,24.8,2.0,1537.0
39063,OH,Hancock County,212.0,2026,23.3,,,,8296,2022,,6.5,2.24,171.2,15,2.553,3.96,0.57,0.56,2,1.0,65.1,63.1,0.48,,0.663,0.35,3628,1.6,410,0.5322,2.0,15.0,21.7,1.0,4575.0
39065,OH,Hardin County,250.0,2026,34.4,,,,9197,2022,,9.3,2.22,166.8,18,2.5,4.87,0.59,0.73,5,0.2,64.6,62.7,0.53,0.002,0.484,0.446,7175,3.3,1527,0.5831,553.0,66.0,22.1,0.6,12587.0
39067,OH,Harrison County,50.5,2026,13.5,,,17.0,5421,2022,,10.4,,143.3,14,2.777,4.85,0.46,0.56,,2.0,63.3,61.5,0.64,,0.031,0.169,154,0.5,46,0.2577,0.0,0.0,23.7,0.6,12133.0
39069,OH,Henry County,200.0,2025,13.0,,,,7859,2022,,3.7,2.34,179.2,17,3.093,3.79,0.56,0.65,3,3.5,64.7,62.8,0.38,,0.838,0.443,2639,1.2,514,0.5667,11.5,0.0,21.6,0.3,6943.0
39071,OH,Highland County,173.0,2026,37.3,,,50.0,6081,2022,,3.9,2.68,174.9,18,1.724,6.69,0.77,0.64,4,2.1,64.1,62.8,0.2,0.002,0.221,0.601,10983,6.5,3491,0.3713,667.0,0.0,24.9,0.9,19913.0
39073,OH,Hocking County,101.0,2025,8.6,,,62.5,6488,2022,,7.5,,153.6,9,,9.87,1.04,0.98,,1.3,63.9,62.3,0.45,0.006,0.108,0.222,1075,9.6,195,0.0983,0.0,0.0,23.6,0.5,2489.0
39075,OH,Holmes County,127.0,2026,15.5,,,65.5,9808,2022,,4.8,,151.4,18,0.844,4.69,0.51,0.54,2,0.8,62.7,60.9,0.58,0.006,0.336,0.263,642,0.9,258,0.232,0.0,0.0,23.9,1.1,34280.0
39077,OH,Huron County,187.0,2026,45.0,,,,7432,2022,,4.1,2.19,164.3,17,2.572,4.31,0.54,0.61,5,0.1,63.7,62.1,0.55,0.019,0.476,0.301,2011,1.0,251,0.519,3.2,0.0,22.8,1.1,14803.0
39079,OH,Jackson County,74.0,2026,76.2,,,38.5,4273,2022,,8.7,,147.9,14,0.419,10.06,1.14,1.04,,1.4,64.5,63.0,0.34,0.006,0.065,0.142,2735,12.2,170,0.194,0.0,0.0,24.2,0.6,12562.0
39081,OH,Jefferson County,45.5,2026,35.8,,,15.0,5780,2022,,1.1,,139.3,16,0.616,24.6,1.96,1.66,,1.4,62.9,61.8,0.44,0.005,0.002,0.135,139,0.6,93,0.1719,0.0,0.0,23.6,1.3,8308.0
39083,OH,Knox County,149.0,2025,39.3,,,46.0,7956,2022,,5.6,1.62,165.1,18,2.745,2.36,0.33,0.45,1,0.7,62.0,60.8,0.38,0.004,0.299,0.435,3110,2.6,654,0.3527,0.0,0.0,23.8,0.9,19481.0
39085,OH,Lake County,116.0,2025,,211.0,2023,,9645,2022,,3.4,,,,,,,0.18,,0.5,64.7,63.1,0.67,0.378,0.236,0.01,28,,,0.3259,0.0,0.0,23.2,0.8,232.0
39087,OH,Lawrence County,50.5,2026,38.4,,,14.0,3357,2022,,0.4,,135.5,13,1.697,8.89,0.67,1.45,,3.2,65.8,64.2,0.5,,0.11,0.088,727,7.4,45,0.1217,0.0,0.0,24.3,0.9,4934.0
39089,OH,Licking County,155.0,2026,34.8,,,33.5,8946,2022,,6.2,1.48,163.8,14,2.737,3.2,0.39,0.5,5,1.0,63.3,61.9,0.43,0.005,0.358,0.335,3323,2.4,170,0.3747,1.9,0.0,24.0,1.3,19018.0
39091,OH,Logan County,202.0,2026,18.8,,,45.0,8497,2022,,7.0,2.21,168.3,18,2.099,5.03,0.64,0.69,5,0.6,64.1,62.6,0.44,,0.482,0.478,3776,2.2,1691,0.4849,0.0,253.2,24.1,0.8,15173.0
39093,OH,Lorain County,137.0,2026,45.0,,,30.0,8788,2022,,3.3,1.45,158.1,13,2.975,5.52,0.52,0.72,5,0.1,64.5,63.5,0.45,0.011,0.477,0.269,708,0.8,90,0.4317,2.0,0.0,22.5,1.6,5476.0
39095,OH,Lucas County,175.0,2026,26.8,148.0,2009,,8863,2022,,1.4,1.94,177.1,18,2.329,4.94,0.52,0.58,3,2.1,65.8,63.6,0.5,,0.838,0.303,906,1.3,158,0.6051,7.7,0.0,20.1,1.1,364.0
39097,OH,Madison County,237.0,2026,24.1,,,44.5,9260,2022,,6.0,2.26,175.6,18,2.34,3.56,0.54,0.51,6,0.5,64.7,63.0,0.41,0.003,0.534,0.43,4522,2.1,652,0.5246,957.2,0.0,23.6,0.6,14770.0
39099,OH,Mahoning County,102.0,2026,28.3,,,23.5,8291,2022,,4.6,1.03,152.9,18,2.01,5.4,0.5,0.58,,0.4,61.8,60.1,0.66,0.009,0.291,0.245,48,,7,0.3483,0.0,0.0,23.5,0.8,13072.0
39101,OH,Marion County,195.0,2026,16.8,,,,8262,2022,,7.2,2.07,174.4,17,2.377,3.81,0.56,0.61,4,0.4,64.3,62.5,0.57,0.004,0.593,0.179,10254,5.3,1270,0.5471,0.0,4.5,22.5,1.0,5461.0
39103,OH,Medina County,99.5,2026,35.4,,,,9400,2022,,3.7,0.85,155.9,17,3.084,5.97,0.45,0.7,3,0.1,63.6,62.1,0.5,0.017,0.449,0.227,86,,22,0.353,8.9,0.0,22.9,0.9,7159.0
39105,OH,Meigs County,55.0,2025,-22.5,71.5,2009,28.5,3816,2022,,1.9,,143.5,15,0.785,13.09,1.16,1.01,,1.7,63.9,62.9,0.32,0.012,0.059,0.119,910,5.7,46,0.1086,48.0,0.0,24.5,0.4,6339.0
39107,OH,Mercer County,280.0,2025,46.6,,,,12513,2022,,5.3,,175.0,16,4.35,2.4,0.32,0.6,7,2.6,63.9,63.0,0.22,0.001,0.684,0.361,4561,1.9,1149,0.3678,4.0,0.0,23.2,0.8,90442.0
39109,OH,Miami County,212.0,2026,30.9,,,78.5,10549,2022,,7.3,1.8,179.4,17,2.792,2.09,0.3,0.44,3,0.3,65.4,63.7,0.43,0.014,0.534,0.585,1619,1.1,461,0.4924,14.4,0.0,23.7,0.8,5351.0
39111,OH,Monroe County,26.5,2024,10.4,,,22.0,4184,2022,,5.1,,,,,,,,,1.8,63.3,62.1,0.51,,0.026,0.045,0,,,0.1451,0.0,0.0,24.9,0.8,13002.0
39113,OH,Montgomery County,215.0,2026,40.5,,,45.0,7918,2022,,1.9,2.21,170.2,18,3.161,1.6,0.17,0.54,2,1.1,65.9,64.3,0.39,,0.362,0.516,733,0.7,161,0.5505,2.4,0.0,23.7,1.3,8722.0
39115,OH,Morgan County,56.0,2026,28.7,,,18.0,4363,2022,,4.8,,140.3,18,2.085,9.64,1.1,1.0,,1.8,63.8,62.0,0.56,,0.027,0.133,113,0.4,39,0.2379,0.0,0.0,24.0,0.5,13630.0
39117,OH,Morrow County,193.0,2026,36.9,,,47.0,8161,2022,,6.3,1.87,161.8,14,2.908,4.05,0.53,0.63,5,0.6,62.8,61.3,0.44,0.002,0.426,0.42,1453,1.2,307,0.4958,0.0,0.0,24.2,1.0,6694.0
39119,OH,Muskingum County,120.0,2026,55.8,,,27.0,5530,2022,,6.2,,168.4,18,1.948,4.87,0.48,0.65,3,1.4,64.0,62.1,0.67,,0.111,0.233,337,0.4,135,0.2514,0.0,0.0,23.7,1.2,24669.0
39121,OH,Noble County,47.5,2026,69.6,,,15.5,4332,2022,,7.1,,140.0,9,,,,,,2.1,63.6,61.9,0.56,0.017,0.057,0.041,20,,,0.2822,0.0,0.0,23.9,0.4,19570.0
39123,OH,Ottawa County,183.0,2026,25.3,,,,7882,2022,,7.8,2.03,160.9,17,2.363,8.13,0.74,0.74,5,2.0,66.2,64.4,0.37,0.007,0.556,0.655,4828,4.6,583,0.4637,0.0,0.0,20.5,0.9,4066.0
39125,OH,Paulding County,189.0,2026,29.5,,,,8607,2022,,6.6,2.0,165.0,17,2.892,4.5,0.48,0.69,4,3.2,64.3,62.7,0.33,0.003,0.597,0.364,4352,2.3,610,0.5992,53.9,438.9,22.6,0.5,19234.0
39127,OH,Perry County,103.0,2026,25.6,,,30.5,6172,2022,,6.2,1.56,164.4,13,2.843,5.49,0.62,0.71,4,1.4,63.6,61.7,0.57,0.002,0.282,0.274,950,2.5,126,0.2241,0.0,0.0,24.1,1.0,7414.0
39129,OH,Pickaway County,218.0,2026,31.3,147.0,2011,32.5,8962,2022,,8.2,2.18,174.2,18,1.893,5.13,0.63,0.64,7,2.0,65.5,63.8,0.39,0.009,0.319,0.536,10587,4.2,1562,0.6379,200.0,0.0,23.4,0.4,10066.0
39131,OH,Pike County,147.0,2026,28.9,,,32.5,3899,2022,,-1.3,,170.7,15,0.119,7.23,0.98,0.79,,1.5,65.1,63.3,0.34,0.076,0.062,0.305,6761,16.3,271,0.2325,0.0,0.0,24.0,0.5,6468.0
39133,OH,Portage County,81.5,2026,8.7,,,59.0,7439,2022,,2.7,0.89,144.5,17,2.552,5.0,0.45,0.58,,0.7,62.5,60.8,0.62,0.006,0.248,0.202,32,,1,0.352,5.5,0.0,23.6,1.3,6447.0
39135,OH,Preble County,232.0,2026,35.7,,,45.0,8645,2022,,6.2,2.3,182.2,18,3.871,1.42,0.18,0.55,3,1.4,64.0,63.0,0.24,0.003,0.479,0.443,2716,1.5,745,0.4794,0.0,0.0,24.3,0.8,20425.0
39137,OH,Putnam County,172.0,2022,30.3,,,,8403,2022,,4.7,2.05,173.8,18,3.09,2.9,0.36,0.56,5,2.6,65.0,63.1,0.42,,0.74,0.43,3551,1.2,698,0.4667,199.9,1.5,22.4,0.4,21945.0
39139,OH,Richland County,165.0,2026,42.2,,,43.0,8823,2022,,3.3,1.6,165.2,16,2.619,4.06,0.55,0.55,4,0.7,62.4,60.4,0.58,0.003,0.476,0.223,1786,1.5,806,0.3073,1.9,0.0,23.3,1.4,20903.0
39141,OH,Ross County,174.0,2026,16.8,,,50.0,6424,2022,,7.0,2.55,174.5,17,1.414,4.54,0.6,0.54,3,1.8,65.2,63.3,0.34,0.012,0.25,0.505,20256,11.6,2424,0.3293,488.9,0.0,23.4,0.9,12916.0
39143,OH,Sandusky County,201.0,2026,32.2,,,51.5,7839,2022,,5.8,2.17,170.4,17,2.633,3.12,0.41,0.47,3,0.9,65.3,63.6,0.32,0.003,0.676,0.372,3508,2.5,675,0.4297,2.8,4.5,21.4,1.0,3862.0
39145,OH,Scioto County,107.0,2026,71.2,,,20.5,4857,2022,,9.1,,157.8,17,2.616,6.13,0.61,0.61,,2.7,65.3,63.8,0.49,0.005,0.152,0.408,1762,4.9,1,0.2758,0.0,0.0,23.5,0.9,6133.0
39147,OH,Seneca County,178.0,2026,17.1,,,35.0,7606,2022,,5.3,,166.4,16,3.29,4.43,0.57,0.6,4,1.0,64.2,62.5,0.38,0.003,0.603,0.406,5451,2.7,1361,0.4168,0.0,0.0,22.4,1.2,4385.0
39149,OH,Shelby County,256.0,2026,24.9,,,,10560,2022,,6.6,2.23,172.7,17,2.853,3.13,0.44,0.54,4,0.4,64.5,62.9,0.37,,0.691,0.493,3444,1.8,1602,0.4479,1.6,0.0,23.8,0.6,30901.0
39151,OH,Stark County,87.5,2026,6.1,,,50.0,10369,2022,,2.3,0.97,151.0,17,1.855,4.51,0.47,0.6,3,0.4,63.6,61.6,0.78,,0.332,0.177,7,,5,0.3721,1.9,0.0,23.7,1.8,16919.0
39153,OH,Summit County,80.0,2026,,,,,21036,2022,,9.5,,,,,7.4,0.55,0.76,,0.3,64.3,62.5,0.68,,0.197,0.196,12,,0,0.1982,3.8,0.0,22.8,1.8,782.0
39155,OH,Trumbull County,82.5,2026,68.4,,,26.0,5640,2022,,5.4,1.01,171.2,18,2.694,4.99,0.47,0.52,2,0.4,61.6,59.8,0.61,,0.417,0.111,36,,0,0.2675,1.0,0.0,24.1,1.4,10346.0
39157,OH,Tuscarawas County,120.0,2026,76.5,,,23.5,7082,2022,,5.0,,151.2,18,1.343,6.49,0.62,0.7,,1.8,63.7,61.5,0.77,,0.192,0.29,178,0.2,19,0.3506,0.0,0.0,23.5,1.3,28672.0
39159,OH,Union County,194.0,2026,14.8,,,41.5,8151,2022,,5.1,2.15,179.8,18,2.102,4.25,0.6,0.68,6,0.4,64.4,63.0,0.37,0.002,0.608,0.432,7334,3.9,1252,0.439,325.0,0.0,23.2,0.9,10494.0
39161,OH,Van Wert County,225.0,2026,33.9,,,,9658,2022,,5.2,2.05,168.7,16,4.0,1.89,0.29,0.56,5,2.6,64.5,63.1,0.31,,0.804,0.542,1837,0.9,232,0.5189,0.0,306.5,23.5,0.6,17749.0
39163,OH,Vinton County,56.0,2025,,,,29.5,4236,2022,,6.0,,,,,10.4,1.29,1.01,,1.8,64.0,62.5,0.36,,0.152,0.059,2093,22.8,220,0.1034,0.0,0.0,24.0,0.3,2940.0
39165,OH,Warren County,140.0,2026,30.8,,,39.0,10500,2022,,6.1,1.25,176.6,18,2.532,4.89,0.46,0.64,2,1.6,65.7,64.4,0.32,,0.203,0.404,348,0.5,96,0.5063,19.9,0.0,24.4,1.1,2602.0
39167,OH,Washington County,65.0,2026,10.2,,,24.5,4671,2022,,7.9,,154.0,17,1.389,8.6,0.74,0.64,,1.5,64.7,62.9,0.51,,0.071,0.275,490,1.0,95,0.1673,0.0,0.0,24.4,1.3,21775.0
39169,OH,Wayne County,154.0,2026,38.7,,,95.5,12012,2022,,6.1,1.24,161.4,18,2.216,3.2,0.42,0.52,2,0.4,62.9,61.2,0.55,0.006,0.454,0.208,372,0.2,108,0.3608,2.3,0.0,23.5,1.3,75190.0
39171,OH,Williams County,206.0,2026,44.1,,,,7565,2022,,7.9,2.26,167.3,17,3.015,5.61,0.65,0.75,4,2.4,62.9,61.5,0.29,0.024,0.487,0.36,4941,2.4,1166,0.5337,2.1,0.0,21.8,0.4,10667.0
39173,OH,Wood County,208.0,2026,24.6,,,,8146,2022,,4.1,2.16,172.1,17,2.636,5.89,0.73,0.66,4,1.8,65.5,63.3,0.5,,0.842,0.437,6526,2.9,1204,0.5167,25.5,0.0,21.0,1.1,7960.0
39175,OH,Wyandot County,217.0,2026,42.8,,,65.0,7721,2022,,6.2,2.49,172.4,18,2.787,3.62,0.47,0.58,2,0.6,64.6,62.6,0.57,0.0,0.678,0.307,8564,4.5,1814,0.529,11.3,1.5,22.0,0.7,3645.0
