fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
28035,MS,Forrest County,59.5,2024,22.7,,,22.0,5040,2022,,3.5,,,,,6.22,1.21,0.97,,7.4,72.1,70.6,0.52,0.02,0.071,0.031,57,,0,0.1243,50.0,0.0,31.9,1.8,4475.0
28037,MS,Franklin County,22.0,2026,,,,21.5,3207,2022,,0.2,,,,,,,,,6.0,72.2,70.9,0.4,0.003,0.011,0.209,710,11.2,0,0.1508,0.0,0.0,29.7,0.9,3817.0
28039,MS,George County,59.0,2026,9.3,,,30.5,4441,2022,,3.5,,101.8,10,3.861,10.68,1.03,0.79,,8.1,72.7,71.2,0.56,0.035,0.004,0.058,0,,0,0.2636,0.0,0.0,34.7,0.6,9469.0
28041,MS,Greene County,28.5,2026,3.6,,,27.5,4071,2022,,10.0,,,,,,,,,7.7,72.3,70.8,0.57,0.033,0.034,0.011,56,,0,0.0883,0.0,0.0,32.2,0.7,18081.0
28043,MS,Grenada County,112.0,2026,23.1,,,21.5,2691,2022,,4.1,,146.7,9,,15.84,1.4,1.08,,8.3,72.4,70.7,0.4,0.21,0.0,,6576,25.7,399,0.2324,0.0,0.0,27.4,1.1,5496.0
28045,MS,Hancock County,21.5,2013,,,,,4177,2022,,1.6,,,,,,,,,7.4,74.0,72.6,0.57,0.007,0.027,0.035,0,,,0.1104,78.5,0.0,36.3,0.6,8376.0
28047,MS,Harrison County,,,,,,,9527,2022,,2.6,,,,,,,,,7.8,73.7,72.3,0.52,0.029,0.001,0.025,0,,,0.092,3.5,0.0,36.8,1.1,4109.0
28049,MS,Hinds County,66.0,2026,9.1,,,22.5,3474,2022,,1.1,,146.7,17,4.218,11.1,1.13,0.78,,6.6,73.0,71.3,0.5,0.013,0.009,0.096,10877,18.0,2489,0.3038,0.0,0.0,27.0,2.3,28107.0
28051,MS,Holmes County,146.0,2026,35.2,197.0,2026,23.0,2992,2022,,4.3,,183.9,18,3.313,7.67,0.96,0.86,9,7.9,73.5,71.3,0.47,,0.012,0.049,16194,12.1,3360,0.4085,0.0,0.0,26.0,1.8,9762.0
28053,MS,Humphreys County,153.0,2026,44.3,203.0,2026,,3509,2022,,1.4,,185.8,18,3.598,10.15,1.04,1.08,12,8.7,74.3,72.3,0.39,,0.0,0.088,11381,7.0,3144,0.6549,0.0,0.0,25.2,0.8,94.0
28055,MS,Issaquena County,153.0,2026,17.7,202.0,2026,,2878,2022,,1.0,,188.6,16,4.318,11.09,1.27,0.93,7,9.5,73.5,72.2,0.37,0.43,0.0,,5788,6.8,1151,0.5698,0.0,0.0,26.2,0.6,
28057,MS,Itawamba County,65.5,2024,36.5,,,15.5,2570,2022,,8.5,,,,,9.75,0.76,0.67,,7.1,71.5,69.6,0.53,,0.0,0.189,3935,12.2,1045,0.2878,0.0,0.0,28.2,1.5,5081.0
28059,MS,Jackson County,37.0,2010,,,,17.5,5657,2022,,2.5,,,,,11.36,0.91,0.87,,8.8,73.9,72.3,0.54,,0.04,0.056,0,,,0.1882,0.0,0.0,37.5,1.1,7515.0
28061,MS,Jasper County,19.5,2026,39.3,,,13.5,3476,2022,,4.4,,,,,,,,,4.9,72.0,70.1,0.64,,,0.024,73,,0,0.1073,0.0,0.0,28.4,1.1,11132.0
28063,MS,Jefferson County,49.5,2026,,84.5,2011,30.0,3384,2022,,6.1,,,,,25.33,1.33,1.42,,6.4,72.4,71.3,0.34,,,,586,4.4,40,0.2924,0.0,0.0,27.5,0.9,3922.0
28065,MS,Jefferson Davis County,22.0,2026,29.4,,,23.0,3188,2022,,4.4,,,,,,,0.96,,5.1,72.0,70.5,0.54,,,0.033,148,2.0,0,0.1182,0.0,0.0,29.7,1.2,7215.0
28067,MS,Jones County,42.0,2026,133.3,,,16.5,4661,2022,,4.2,,,,,14.78,1.25,1.17,,5.9,72.0,70.6,0.51,0.056,0.016,0.048,334,2.5,18,0.1403,0.0,0.0,29.7,2.2,21774.0
28069,MS,Kemper County,11.0,2026,-37.1,,,19.5,2179,2022,,1.5,,,,,,,,,6.4,71.8,70.1,0.42,0.001,0.016,0.013,1469,11.7,186,0.1588,0.0,0.0,25.8,0.9,11378.0
28071,MS,Lafayette County,101.0,2026,132.2,,,15.0,3239,2022,,3.4,,132.5,8,,8.02,0.91,0.63,,5.9,71.1,69.9,0.29,0.033,0.005,0.308,3466,17.7,124,0.1356,0.0,0.0,28.1,1.4,7832.0
28073,MS,Lamar County,34.5,2026,-25.8,,,22.5,4521,2022,,5.0,,,,,,,,,6.4,72.2,70.6,0.49,0.032,0.033,0.044,175,2.3,109,0.1326,104.0,0.0,31.9,1.4,10941.0
28075,MS,Lauderdale County,21.0,2023,61.5,,,19.0,2750,2022,,6.0,,,,,,,,,5.4,72.4,70.2,0.61,,0.0,0.006,406,7.0,0,0.0756,57.5,0.0,26.6,1.8,3672.0
28077,MS,Lawrence County,18.5,2026,,,,14.5,3498,2022,,1.7,,,,,25.79,1.85,1.51,,5.3,72.3,70.8,0.5,,,0.045,532,3.7,0,0.1951,0.0,0.0,29.0,1.4,10954.0
28079,MS,Leake County,40.5,2026,37.3,,,19.5,3798,2022,,4.6,,,,,,,0.8,,7.1,71.8,69.8,0.46,0.013,,,1229,7.4,160,0.1332,1.5,0.0,27.9,2.0,12287.0
28081,MS,Lee County,90.0,2026,25.0,,,19.5,3286,2022,,12.4,2.62,116.3,17,2.427,13.19,0.95,0.95,2,6.4,72.0,70.1,0.49,,0.054,0.229,2206,3.4,110,0.5963,0.0,0.0,28.0,2.4,7614.0
28083,MS,Leflore County,140.0,2026,33.3,187.0,2026,,3665,2022,,4.8,,192.1,18,2.059,6.7,0.9,0.88,7,7.7,74.0,72.0,0.52,0.798,0.001,0.034,17958,7.1,3162,0.6654,0.0,0.0,25.6,1.0,539.0
28085,MS,Lincoln County,25.5,2026,0.0,,,32.5,3880,2022,,4.8,,,,,,,,,6.0,72.0,70.4,0.39,0.002,0.02,0.055,85,,0,0.1681,0.0,0.0,29.3,1.8,19236.0
28087,MS,Lowndes County,47.5,2026,-3.1,,,22.5,3174,2022,,4.6,,157.8,16,3.555,12.93,0.98,0.91,5,8.6,72.5,70.7,0.47,0.135,0.003,0.252,4483,9.5,833,0.4059,350.0,0.0,26.4,2.0,8792.0
28089,MS,Madison County,70.0,2026,12.0,,,21.5,3486,2022,,5.8,,153.9,17,4.941,6.36,0.82,0.71,,7.5,72.8,70.9,0.5,0.001,0.024,0.263,12643,20.6,2496,0.2443,100.0,0.0,27.0,2.3,9645.0
28091,MS,Marion County,44.0,2026,66.0,,,23.0,3624,2022,,4.7,,,,,,,0.73,,6.5,72.6,71.0,0.52,0.001,0.014,0.021,586,6.0,123,0.1857,0.0,0.0,31.1,1.3,12603.0
28093,MS,Marshall County,78.5,2026,67.0,139.0,2026,32.0,3043,2022,,4.8,,,,,8.96,0.82,0.72,,6.5,71.1,70.0,0.19,,0.011,0.171,5076,9.8,376,0.3859,9.6,0.0,27.7,1.1,15251.0
28095,MS,Monroe County,83.0,2026,39.5,,,25.0,2359,2022,,1.4,,123.1,17,2.691,14.97,0.98,0.97,9,8.7,72.2,70.3,0.5,,0.005,0.192,9100,13.8,1069,0.2983,0.0,0.0,27.1,1.8,8384.0
28097,MS,Montgomery County,100.0,2026,15.6,,,18.5,2653,2022,,5.8,,154.2,14,3.354,16.14,1.4,1.08,,6.6,71.8,70.0,0.39,0.004,0.013,0.29,4452,15.2,1271,0.2161,0.0,0.0,27.6,1.3,4571.0
28099,MS,Neshoba County,23.0,2026,17.9,,,20.0,3021,2022,,2.5,,,,,,,,,6.4,71.5,69.5,0.45,,0.042,0.008,632,3.3,392,0.1994,0.0,0.0,27.5,1.8,17061.0
28101,MS,Newton County,32.0,2026,68.4,,,25.0,3337,2022,,7.1,,,,,,,,,6.1,71.9,69.7,0.63,0.081,,0.06,1217,6.8,475,0.1677,0.0,0.0,28.0,1.8,17823.0
28103,MS,Noxubee County,80.5,2026,28.8,194.0,2026,27.5,3616,2022,,7.4,,153.3,18,2.493,8.49,0.88,0.79,4,7.6,72.2,70.6,0.42,0.341,0.062,0.073,12261,10.6,1788,0.3672,0.0,0.0,26.2,1.2,17083.0
28105,MS,Oktibbeha County,54.5,2026,81.7,,,29.0,2845,2022,,0.3,,,,,28.86,2.05,1.65,,7.1,72.3,70.4,0.49,0.005,0.0,0.01,7756,35.8,586,0.1815,0.0,0.0,26.9,1.2,13081.0
28107,MS,Panola County,120.0,2026,48.1,184.0,2026,29.0,3142,2022,,5.0,,157.1,13,4.036,15.43,1.3,1.16,15,8.4,72.2,70.9,0.3,,0.0,0.13,31799,33.2,6760,0.3446,13.1,0.0,26.5,1.3,11120.0
28109,MS,Pearl River County,44.5,2026,64.8,,,27.5,3891,2022,,1.9,,,,,,,1.53,,7.9,72.7,71.3,0.6,0.051,0.005,0.038,1370,6.3,451,0.1336,0.0,0.0,34.6,0.9,21850.0
28111,MS,Perry County,39.0,2020,188.9,,,24.5,3656,2022,,2.6,,,,,7.9,0.99,0.85,,7.3,72.2,70.7,0.59,0.071,0.008,0.006,77,,0,0.0868,0.0,0.0,32.2,0.6,6014.0
28113,MS,Pike County,32.0,2026,42.2,,,28.5,4636,2022,,4.5,,,,,,,,,6.7,72.1,70.8,0.49,,0.01,0.076,507,4.6,94,0.1729,0.0,0.0,31.3,0.4,10794.0
28115,MS,Pontotoc County,66.5,2026,7.3,,,16.0,2758,2022,,7.0,2.61,105.8,10,2.362,9.96,0.92,0.82,,6.3,71.4,69.8,0.37,0.004,0.002,0.078,10719,14.3,681,0.3213,0.0,0.0,28.0,1.3,12888.0
28117,MS,Prentiss County,66.0,2026,88.6,,,22.0,2401,2022,,3.3,,,,,12.36,0.99,0.83,,6.5,70.9,69.2,0.34,0.0,0.002,0.414,4597,8.1,536,0.2804,0.0,0.0,28.3,0.8,16594.0
28119,MS,Quitman County,111.0,2026,6.7,176.0,2026,,2971,2022,,0.8,,170.1,16,3.111,16.05,1.24,1.19,18,7.9,73.0,71.7,0.35,,,0.181,28812,22.3,3850,0.4559,0.0,0.0,25.7,0.2,
28121,MS,Rankin County,69.5,2026,73.8,,,28.0,4054,2022,,4.2,,144.4,12,3.777,8.18,0.84,0.82,,6.6,72.1,70.5,0.52,0.003,0.013,0.117,2604,8.1,5,0.29,1.2,0.0,28.1,3.3,16929.0
28123,MS,Scott County,46.0,2026,55.9,,,25.5,3382,2022,,5.8,,,,,5.89,0.62,0.51,,6.4,71.6,69.7,0.58,0.018,0.0,0.027,903,4.2,313,0.1736,175.0,0.0,28.7,2.4,27536.0
28125,MS,Sharkey County,145.0,2026,43.6,175.0,2026,,3746,2022,,2.5,,194.9,18,3.316,7.89,1.03,0.87,8,7.6,73.9,72.2,0.42,0.709,0.0,0.047,13524,8.5,3811,0.7986,0.0,0.0,25.8,0.4,
28127,MS,Simpson County,44.5,2025,34.8,,,28.0,3201,2022,,3.0,,,,,,,,,5.6,72.0,70.4,0.51,0.007,0.011,0.046,989,8.6,26,0.3958,0.0,0.0,28.2,1.9,25046.0
28129,MS,Smith County,31.0,2026,19.2,,,21.5,3551,2022,,4.3,,,,,,,0.85,,5.4,71.8,70.1,0.62,,0.045,0.016,196,1.2,0,0.1918,0.0,0.0,28.5,1.2,16990.0
28131,MS,Stone County,46.0,2025,64.3,,,18.5,3998,2022,,3.9,,,,,14.09,1.12,1.07,,7.9,72.5,70.9,0.62,,0.004,0.019,0,,0,0.2036,0.0,0.0,34.9,0.4,8155.0
28133,MS,Sunflower County,123.0,2026,32.3,178.0,2026,19.0,4042,2022,,4.9,,185.9,18,3.666,9.63,1.1,1.16,17,9.0,73.9,72.3,0.4,0.686,0.009,0.121,6784,2.0,1294,0.6874,199.0,0.0,25.3,1.3,137.0
28135,MS,Tallahatchie County,147.0,2026,50.8,204.0,2026,23.0,3576,2022,,4.9,,175.9,18,2.411,9.42,0.9,0.91,10,10.5,73.2,71.5,0.4,0.615,,0.174,20740,10.6,2261,0.5123,100.0,0.0,26.5,0.3,3106.0
28137,MS,Tate County,73.5,2026,-2.0,,,16.0,3310,2022,,3.2,,160.1,15,4.432,6.23,0.7,0.64,,7.3,72.2,71.1,0.26,0.035,0.003,0.218,6119,11.2,957,0.3426,0.0,0.0,27.1,0.9,22573.0
28139,MS,Tippah County,65.0,2026,3.2,,,25.0,2378,2022,,2.8,,138.9,13,1.748,8.72,1.07,0.76,,6.6,70.5,69.1,0.25,0.023,0.005,0.335,3377,14.3,876,0.1943,0.0,0.0,27.8,0.8,6915.0
28141,MS,Tishomingo County,40.0,2026,77.8,,,11.0,2290,2022,,3.9,,,,,9.63,1.12,1.0,,7.1,70.2,68.5,0.37,,0.003,0.208,1435,24.1,451,0.1188,0.0,0.0,28.0,0.9,2792.0
28143,MS,Tunica County,98.0,2026,-2.0,157.0,2026,17.0,4274,2022,,7.7,,164.2,14,1.85,11.8,1.32,1.05,11,7.8,73.1,72.0,0.27,,0.0,0.168,4206,2.2,1287,0.8385,0.0,0.0,25.5,0.6,969.0
28145,MS,Union County,66.0,2026,13.8,,,15.5,2286,2022,,2.7,2.73,156.1,9,,6.25,0.7,0.59,,6.3,71.1,69.6,0.32,0.002,0.002,0.124,6075,9.8,671,0.279,0.0,0.0,27.9,1.3,8121.0
28147,MS,Walthall County,24.5,2026,36.1,,,21.5,3741,2022,,3.8,,,,,13.51,0.76,0.94,,5.7,72.4,70.9,0.53,,0.014,0.037,1243,6.9,556,0.1656,0.0,0.0,32.1,0.6,20061.0
28149,MS,Warren County,155.0,2026,55.0,190.0,2026,25.0,2627,2022,,1.6,,172.5,13,4.198,20.48,1.24,1.09,7,8.8,73.3,71.9,0.4,,0.006,0.21,7286,13.9,1602,0.3811,0.0,0.0,26.7,1.3,4804.0
28151,MS,Washington County,172.0,2026,62.3,190.0,2026,14.0,4488,2022,,3.9,,192.5,18,1.459,4.96,0.75,0.77,7,10.8,73.8,72.4,0.35,0.728,,0.029,5293,1.5,1461,0.6644,0.0,0.0,25.6,2.3,731.0
28153,MS,Wayne County,23.0,2026,-45.2,,,21.5,3372,2022,,1.7,,,,,,,1.27,,6.8,71.9,70.6,0.51,0.014,0.018,0.155,226,1.9,128,0.1289,0.0,0.0,30.2,0.7,11453.0
28155,MS,Webster County,125.0,2026,40.4,,,13.0,2215,2022,,3.9,,150.0,15,3.186,5.88,0.65,0.57,,6.1,71.5,69.9,0.39,0.011,0.013,0.275,6021,26.3,873,0.3218,0.0,0.0,27.6,0.9,1861.0
28157,MS,Wilkinson County,14.5,2026,,,,24.5,2905,2022,,3.9,,,,,42.16,1.44,1.39,,7.5,73.0,71.7,0.52,,0.0,0.188,1011,18.1,267,0.112,0.0,0.0,30.0,0.6,11349.0
28159,MS,Winston County,26.5,2025,47.2,,,17.0,2658,2022,,3.1,,,,,,,1.01,,6.8,71.6,69.7,0.41,0.005,0.018,0.03,2070,13.9,24,0.1498,0.0,0.0,27.0,1.9,9946.0
28161,MS,Yalobusha County,104.0,2026,67.7,,,15.0,2519,2022,,6.2,,,,,7.5,0.84,0.56,,8.3,71.8,70.3,0.35,0.06,,0.332,4288,12.6,149,0.2894,0.0,0.0,27.3,0.9,8150.0
28163,MS,Yazoo County,152.0,2026,40.7,195.0,2026,28.0,3216,2022,,2.9,,175.3,18,3.288,13.17,1.16,1.21,15,8.1,73.8,71.8,0.49,0.362,0.0,0.081,37945,19.9,10290,0.4729,0.0,0.0,26.3,1.5,11588.0
