fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
37021,NC,Buncombe County,46.0,2026,-8.0,210.0,2023,30.0,11802,2022,,3.5,,142.0,13,1.332,,,2.24,,14.2,62.6,61.5,0.4,0.034,0.079,0.159,0,,0,0.1767,10.1,0.0,26.9,1.8,14004.0
37023,NC,Burke County,43.0,2026,-2.3,220.0,2023,20.0,6651,2022,,3.1,,103.5,18,0.628,,,1.07,,13.2,66.3,65.1,0.44,,0.018,0.21,0,,0,0.2047,11.9,0.0,27.1,3.4,5475.0
37025,NC,Cabarrus County,70.0,2026,25.0,,,23.0,9055,2022,,0.8,0.74,125.2,16,1.307,9.2,1.05,0.92,,10.9,69.1,68.4,0.41,0.052,0.002,0.598,5,,0,0.3481,111.8,0.0,24.4,1.3,10084.0
37027,NC,Caldwell County,43.0,2024,7.5,,,29.0,5873,2022,,5.3,,144.9,10,3.974,,,0.86,,12.1,65.8,64.7,0.42,,0.001,0.254,0,,,0.2582,12.1,0.0,28.7,1.5,4929.0
37029,NC,Camden County,120.0,2025,15.4,,,,4007,2022,,4.7,2.8,166.1,18,0.8,2.58,0.42,0.39,0,5.5,71.8,70.3,0.68,0.0,,0.238,8,,8,0.7603,35.0,0.0,27.9,0.1,184.0
37031,NC,Carteret County,88.0,2026,-3.8,,,,2231,2022,,-13.2,3.41,,,,12.22,0.77,0.88,4,3.3,73.5,72.5,0.44,,,0.795,54,,46,,0.0,0.0,34.1,0.8,392.0
37033,NC,Caswell County,42.0,2026,31.2,92.0,2026,21.5,4006,2022,,4.3,,84.3,13,3.802,20.25,1.22,1.41,8,6.9,68.5,67.5,0.6,0.069,,0.231,189,1.2,56,0.1926,17.9,0.0,25.1,1.1,8813.0
37035,NC,Catawba County,46.5,2026,-3.1,150.0,2016,35.0,7785,2022,,3.5,,131.4,17,1.971,10.63,1.03,0.97,,13.1,68.3,67.1,0.5,0.029,0.003,0.407,0,,0,0.3323,171.3,0.0,24.9,1.9,11312.0
37037,NC,Chatham County,41.0,2026,26.2,110.0,2021,40.0,7656,2022,,6.8,,107.2,14,1.433,26.63,1.59,1.58,,8.3,70.0,68.8,0.6,0.022,0.005,0.27,386,1.3,0,0.2303,37.7,0.0,25.5,0.7,30497.0
37039,NC,Cherokee County,74.0,2026,,,,21.5,6855,2022,,6.9,,176.8,13,1.999,,,,,13.9,63.6,62.7,0.38,0.046,0.007,0.038,119,2.1,0,0.2919,2.7,0.0,29.8,0.5,6440.0
37041,NC,Chowan County,99.0,2026,12.5,100.0,2020,,3973,2022,,2.6,,141.4,16,2.884,5.67,0.54,0.51,0,5.6,71.9,70.5,0.74,0.104,0.088,0.325,27,,7,0.5318,20.0,189.0,29.4,0.4,826.0
37043,NC,Clay County,65.0,2024,,,,28.5,6386,2022,,0.3,,,,,,,,,15.0,62.6,61.0,0.53,0.002,0.017,0.234,39,,0,0.3671,0.0,0.0,30.3,0.4,4078.0
37045,NC,Cleveland County,42.5,2026,32.8,,,34.5,6086,2022,,5.5,,102.3,17,2.561,11.4,0.96,1.14,,15.7,67.9,67.1,0.41,0.007,0.004,0.451,292,0.7,0,0.3655,137.2,0.0,24.9,1.5,21062.0
37047,NC,Columbus County,85.5,2026,0.6,80.0,2017,47.0,3906,2022,,3.7,2.29,111.0,15,1.676,26.25,1.13,1.35,25,7.0,71.6,70.6,0.55,0.033,0.073,0.457,823,1.1,211,0.4644,81.9,0.0,30.6,1.5,5458.0
37049,NC,Craven County,92.5,2026,28.5,115.0,2016,35.5,3063,2022,,-4.9,2.87,117.3,18,1.377,20.66,1.21,1.23,13,4.1,71.5,70.7,0.49,0.006,0.026,0.226,307,0.5,44,0.4147,38.5,0.0,32.9,1.0,3332.0
37051,NC,Cumberland County,105.0,2026,59.1,100.0,2017,43.0,5708,2022,,2.0,1.74,99.5,14,1.774,27.85,1.42,1.49,18,6.7,71.4,70.7,0.47,0.077,0.036,0.41,270,0.9,15,0.3116,138.6,0.0,27.9,1.2,2818.0
37053,NC,Currituck County,97.5,2026,-2.5,,,,5294,2022,,1.5,1.73,158.0,18,1.012,3.83,0.44,0.44,,4.6,73.0,71.5,0.68,,0.005,0.412,0,,,0.7162,262.4,0.0,27.5,0.3,
37055,NC,Dare County,,,,,,,13921,2022,"{'own_pct': 230.9, 'nb_pct': 7.9, 'n': 3, 'dir': 'rose'}",,,,,,,,1.8,,4.3,73.6,72.4,0.47,0.667,0.0,0.0,0,,0,0.3913,0.0,0.0,28.8,0.1,
37057,NC,Davidson County,50.0,2026,40.8,,,22.5,7144,2022,,4.3,,113.6,18,1.196,14.48,1.2,1.08,,9.7,68.7,67.7,0.54,0.016,0.007,0.443,129,0.5,0,0.2212,9.0,0.0,24.4,1.3,9343.0
37059,NC,Davie County,67.0,2026,21.8,,,33.0,5867,2022,,2.9,1.04,118.5,18,2.639,7.81,0.75,0.72,,11.4,68.3,67.0,0.75,0.01,0.006,0.615,21,,0,0.3464,52.9,0.0,24.0,1.1,8671.0
37061,NC,Duplin County,88.5,2026,5.4,131.0,2026,51.0,5713,2022,,3.6,1.61,112.5,16,3.023,13.47,0.81,1.03,17,6.5,70.6,69.9,0.55,0.075,0.1,0.342,446,0.3,101,0.4349,187.5,0.0,32.5,1.1,21940.0
37063,NC,Durham County,47.0,2026,,,,,9136,2022,"{'own_pct': -14.3, 'nb_pct': 30.8, 'n': 5, 'dir': 'fell'}",,,110.5,8,,17.2,1.1,1.27,,7.7,69.3,67.9,0.76,0.049,0.004,0.176,0,,0,0.1524,16.5,0.0,25.7,0.9,3048.0
37065,NC,Edgecombe County,122.0,2026,24.5,110.0,2014,40.0,3445,2022,,2.5,3.13,102.6,17,2.194,9.44,0.83,1.0,16,6.6,70.2,69.2,0.59,,0.061,0.481,555,0.5,160,0.6296,281.5,0.0,27.8,0.8,5453.0
37067,NC,Forsyth County,71.5,2026,,103.0,2026,20.0,9658,2022,,0.7,,,,,24.46,1.46,1.45,,10.1,68.3,67.2,0.69,0.01,0.01,0.479,0,,0,0.3124,6.7,0.0,24.7,1.3,2364.0
37069,NC,Franklin County,66.0,2026,11.9,90.0,2026,32.5,5829,2022,,10.4,,108.2,14,2.234,15.65,1.4,1.24,8,7.1,69.3,68.0,0.6,0.042,,0.286,774,1.9,214,0.413,135.6,0.0,25.9,1.0,10008.0
37071,NC,Gaston County,35.0,2026,27.3,,,20.0,8015,2022,,5.5,,,,,7.29,0.77,0.77,,14.1,69.4,68.1,0.48,0.03,,0.396,52,,0,0.2855,55.3,0.0,24.0,1.6,7309.0
37073,NC,Gates County,112.0,2026,23.1,71.5,2011,,4274,2022,,3.3,2.19,130.1,17,3.309,4.57,0.48,0.53,4,5.5,70.0,68.8,0.66,0.087,0.175,0.606,16,,4,0.546,15.0,0.0,28.4,0.6,1469.0
37075,NC,Graham County,,,,,,,8917,2022,,13.2,,,,,,,,,12.2,61.8,60.8,0.42,0.133,,0.089,0,,,0.0612,0.0,0.0,30.3,0.2,299.0
37077,NC,Granville County,66.0,2026,32.0,81.0,2023,26.0,4366,2022,,4.6,,96.7,16,4.933,16.41,1.31,1.28,9,7.4,69.0,67.4,0.83,0.032,0.002,0.18,513,2.3,253,0.2738,42.7,0.0,24.9,1.1,7267.0
37079,NC,Greene County,136.0,2026,43.2,115.0,2021,56.5,4677,2022,,3.5,2.29,104.5,16,1.885,15.84,1.2,1.29,17,7.4,70.8,70.0,0.55,,0.075,0.368,0,,0,0.6139,21.9,0.0,30.6,0.6,2406.0
37081,NC,Guilford County,44.0,2026,17.3,59.0,2021,28.5,7879,2022,,-0.7,,98.4,18,2.628,23.83,1.31,1.4,14,8.8,69.0,67.9,0.56,0.048,0.005,0.362,62,,33,0.2504,25.7,0.0,24.9,1.6,9980.0
37083,NC,Halifax County,121.0,2026,22.2,140.0,2014,47.0,4339,2022,,11.1,2.63,109.2,15,4.423,7.21,0.67,0.75,9,6.1,70.0,68.7,0.67,,0.021,0.581,1176,0.9,283,0.4928,351.9,0.0,27.1,0.8,6344.0
37085,NC,Harnett County,121.0,2026,26.0,200.0,2023,48.5,6229,2022,,2.2,1.75,107.0,10,0.034,19.88,1.42,1.36,15,6.7,70.8,69.7,0.55,0.024,0.015,0.395,696,1.0,78,0.5306,51.7,0.0,26.9,1.3,4822.0
37087,NC,Haywood County,68.5,2026,-20.8,240.0,2024,23.0,8046,2022,,4.5,,,,,13.88,1.01,1.68,,12.1,60.1,58.5,0.56,,0.043,0.108,0,,4,0.2982,1.5,0.0,29.9,0.8,10934.0
37089,NC,Henderson County,117.0,2026,33.0,190.0,2026,23.0,11065,2022,,7.4,,156.1,12,1.82,55.53,1.28,1.63,25,15.5,63.8,63.3,0.19,0.149,0.048,0.134,14,,0,0.3618,7.0,0.0,30.5,1.5,2362.0
37091,NC,Hertford County,115.0,2026,16.2,105.0,2017,,3623,2022,,2.5,2.93,120.2,15,3.181,8.07,0.67,0.79,7,6.1,70.2,68.7,0.8,,0.126,0.351,89,,0,0.3843,222.5,0.0,28.5,0.4,242.0
37093,NC,Hoke County,61.0,2025,10.9,,,,5488,2022,,4.5,1.19,103.0,9,,7.65,0.69,0.62,,7.2,71.1,69.9,0.63,,0.062,0.159,544,3.2,245,0.3004,19.8,0.0,26.7,0.6,1535.0
37095,NC,Hyde County,182.0,2026,23.0,,,,3814,2022,,5.1,4.59,146.0,14,0.497,7.36,0.55,0.68,7,3.8,73.1,72.1,0.46,,0.054,0.341,248,0.3,103,0.5092,2.0,0.0,30.3,0.3,251.0
37097,NC,Iredell County,85.5,2026,52.7,100.0,2019,44.0,7124,2022,,5.5,0.99,119.2,14,2.586,7.99,0.92,0.77,1,12.1,68.3,66.9,0.65,,0.003,0.482,66,,0,0.4009,9.9,0.0,24.7,1.8,40002.0
37099,NC,Jackson County,58.5,2025,,,,,8324,2022,,0.3,,,,,,,,,14.2,60.8,59.2,0.56,,,0.048,0,,,0.2934,0.0,0.0,31.7,0.8,2035.0
37101,NC,Johnston County,114.0,2026,27.4,100.0,2017,32.0,6813,2022,,7.5,1.61,104.5,17,1.066,15.48,1.32,1.38,22,6.2,70.8,69.7,0.67,0.032,0.017,0.375,324,0.3,59,0.489,110.5,0.0,28.0,1.2,9349.0
37103,NC,Jones County,91.0,2025,9.6,,,52.0,3602,2022,,-2.3,2.33,109.0,13,4.461,26.43,1.36,1.36,14,4.3,70.6,69.9,0.55,,0.005,0.509,215,0.5,108,0.5372,115.5,0.0,33.2,0.5,524.0
37105,NC,Lee County,79.5,2026,13.6,95.0,2016,32.0,7066,2022,,4.2,,87.9,11,1.389,24.1,1.6,1.6,9,7.9,70.4,69.0,0.63,0.069,,0.317,5,,0,0.2964,38.8,0.0,25.7,0.6,2166.0
37107,NC,Lenoir County,126.0,2026,48.2,144.0,2014,42.5,4327,2022,,1.7,2.43,116.1,18,3.585,17.5,1.05,1.16,17,6.3,70.6,70.0,0.54,0.035,0.121,0.268,192,0.2,94,0.5486,156.0,0.0,31.9,0.8,4303.0
37109,NC,Lincoln County,48.5,2026,42.6,,,41.0,8442,2022,,8.1,0.47,98.0,13,2.933,18.24,1.29,1.47,,13.6,68.7,67.4,0.49,,0.002,0.516,144,0.6,12,0.3006,10.0,0.0,24.7,1.3,14398.0
37113,NC,Macon County,53.5,2025,,,,22.5,8663,2022,,1.7,,,,,,,,,14.7,61.8,59.9,0.56,0.027,0.082,0.075,27,,3,0.197,0.0,0.0,30.9,0.8,3876.0
37115,NC,Madison County,74.0,2026,-7.5,,,25.0,7294,2022,,8.0,,,,,,,2.57,,10.8,63.7,62.1,0.61,0.021,0.028,0.02,0,,0,0.1344,1.9,0.0,25.9,0.9,5336.0
37117,NC,Martin County,116.0,2026,,,,,3011,2022,,2.4,3.59,98.5,18,2.036,8.85,0.74,0.95,8,6.3,70.9,69.6,0.7,0.001,0.211,0.479,577,0.6,97,0.5132,102.0,0.0,29.7,0.9,578.0
37111,NC,McDowell County,67.0,2026,,,,,7524,2022,,7.4,,,,,,,1.84,,14.1,65.0,63.7,0.41,,0.023,0.041,0,,0,0.1675,0.0,0.0,30.3,1.7,1590.0
37119,NC,Mecklenburg County,,,,,,37.5,27096,2022,"{'own_pct': -21.0, 'nb_pct': 30.5, 'n': 7, 'dir': 'fell'}",,,,,,,,0.34,,12.7,69.9,68.6,0.53,,0.048,0.235,0,,,0.1673,1.9,0.0,23.6,2.0,1529.0
37121,NC,Mitchell County,56.0,2026,,,,35.0,6687,2022,,2.8,,,,,,,2.96,,10.2,60.0,59.1,0.3,0.082,0.041,0.052,0,,,0.2682,0.0,0.0,28.4,0.5,1810.0
37123,NC,Montgomery County,45.5,2026,,,,35.0,5267,2022,,2.1,,,,,16.67,1.51,1.17,,9.1,70.1,68.9,0.51,,0.003,0.494,30,,0,0.202,125.6,0.0,25.2,0.3,6156.0
37125,NC,Moore County,58.5,2026,,125.0,2023,28.0,5542,2022,,1.7,,89.6,13,0.99,22.67,2.09,1.54,,8.2,70.5,69.1,0.65,0.106,0.007,0.3,175,0.8,45,0.1503,49.2,0.0,25.4,1.0,12032.0
37127,NC,Nash County,126.0,2026,23.5,135.0,2023,34.5,4436,2022,,-0.8,2.41,102.1,9,,7.64,0.81,0.98,15,6.5,69.5,68.4,0.55,,0.013,0.442,165,0.2,7,0.4992,379.4,0.0,26.6,1.2,4944.0
37129,NC,New Hanover County,,,,,,,22831,2022,,-7.7,,,,,,,,,6.2,73.1,71.8,0.61,0.049,0.065,0.156,0,,,0.1048,2.6,0.0,34.7,0.8,
37131,NC,Northampton County,116.0,2026,20.8,130.0,2017,30.0,3568,2022,,5.0,3.0,122.0,18,1.646,5.08,0.54,0.54,3,6.6,70.1,68.7,0.76,0.051,0.117,0.516,235,0.2,59,0.5107,362.8,0.0,27.8,0.6,633.0
37133,NC,Onslow County,109.0,2026,38.0,,,40.0,6189,2022,,-0.3,1.49,105.0,17,1.089,34.47,1.57,1.59,13,5.2,71.7,70.7,0.55,0.03,0.044,0.347,136,0.4,0,0.3766,31.1,0.0,34.4,1.1,1901.0
37135,NC,Orange County,44.5,2026,50.8,75.0,2020,35.0,8742,2022,,5.5,,123.6,17,4.009,14.7,1.2,1.06,,8.6,68.9,67.6,0.71,0.04,0.005,0.23,17,,3,0.2553,18.0,0.0,25.6,0.7,6271.0
37137,NC,Pamlico County,98.5,2026,18.7,,,,3222,2022,,-2.5,2.67,144.5,18,1.233,10.49,0.85,0.85,5,4.0,72.7,72.0,0.36,0.074,0.022,0.511,33,,0,0.4694,10.0,0.0,32.7,0.3,159.0
37139,NC,Pasquotank County,135.0,2026,26.2,,,,4382,2022,,1.9,2.83,167.0,15,3.01,4.33,0.48,0.59,3,5.7,71.9,70.4,0.71,0.0,0.002,0.267,0,,0,0.741,43.1,0.0,28.2,0.2,322.0
37141,NC,Pender County,93.0,2026,50.0,150.0,2021,32.0,5274,2022,,-0.3,,,,,15.12,1.05,1.05,6,6.2,71.7,70.6,0.64,0.129,0.035,0.537,213,0.6,25,0.4325,132.3,0.0,34.1,1.1,3047.0
37143,NC,Perquimans County,112.0,2026,17.9,,,60.0,3918,2022,,1.9,2.41,144.4,16,2.096,5.15,0.54,0.52,3,5.5,71.6,70.2,0.73,,0.012,0.463,21,,0,0.6904,51.2,208.0,28.8,0.2,318.0
37145,NC,Person County,67.5,2026,66.7,115.0,2026,42.0,4957,2022,,5.6,1.08,98.0,17,2.466,18.32,1.27,1.26,11,7.1,68.3,66.8,0.83,0.027,0.0,0.409,21,,11,0.3957,22.5,0.0,25.1,1.1,6782.0
37147,NC,Pitt County,123.0,2026,33.7,56.0,2010,25.0,4126,2022,,1.4,2.62,105.9,18,1.951,15.47,1.01,1.16,19,6.9,70.9,70.0,0.61,0.041,0.151,0.495,78,,48,0.5579,36.9,0.0,30.6,1.3,3373.0
37149,NC,Polk County,33.0,2026,,,,,7577,2022,,3.3,,,,,57.98,1.31,1.88,,16.8,66.8,66.9,-0.06,,,0.023,11,,0,0.1254,0.0,0.0,29.5,0.7,2670.0
37151,NC,Randolph County,68.0,2026,58.1,67.5,2013,36.0,6225,2022,,4.3,,112.5,18,1.616,11.71,1.12,0.95,,9.7,69.4,68.4,0.46,0.014,0.01,0.416,84,,44,0.2491,59.4,0.0,25.1,1.3,43848.0
37153,NC,Richmond County,48.5,2025,27.6,58.5,2011,16.5,4944,2022,,2.5,,,,,17.8,1.53,1.35,,8.3,71.1,69.7,0.66,0.015,0.002,0.266,414,3.8,36,0.1309,86.1,0.0,25.6,0.4,3746.0
37155,NC,Robeson County,75.0,2026,36.4,90.0,2019,46.0,3897,2022,,3.3,,110.5,16,1.756,17.73,1.15,0.99,14,6.6,71.6,70.6,0.57,0.102,0.137,0.44,1235,0.7,159,0.4599,219.0,0.0,27.9,1.5,7818.0
37157,NC,Rockingham County,48.5,2026,38.6,90.0,2024,15.0,5089,2022,,5.6,,104.5,17,2.197,26.24,1.84,1.78,12,7.8,68.6,67.4,0.68,0.029,0.0,0.237,476,1.5,65,0.3455,41.9,0.0,25.0,1.9,10451.0
37159,NC,Rowan County,74.0,2026,32.1,,,30.5,6780,2022,,3.0,0.94,114.8,17,0.442,7.25,0.69,0.7,2,11.3,68.3,67.4,0.48,,0.005,0.608,50,,24,0.3885,51.3,0.0,24.0,1.0,18196.0
37161,NC,Rutherford County,44.0,2026,37.5,,,24.0,7087,2022,,8.2,,96.9,12,1.117,18.76,1.05,1.16,,15.6,67.4,66.6,0.32,0.01,0.007,0.142,60,,0,0.2071,122.2,0.0,26.7,1.7,11553.0
37163,NC,Sampson County,120.0,2026,23.7,125.0,2026,50.0,5166,2022,,1.1,2.19,109.9,17,2.345,17.28,1.15,1.18,18,7.5,70.8,70.2,0.47,0.062,0.141,0.287,312,0.2,127,0.4339,49.7,0.0,29.9,0.8,19010.0
37165,NC,Scotland County,70.5,2026,25.9,,,,4709,2022,,5.5,,104.4,13,1.05,15.46,1.09,1.0,4,7.2,71.5,70.1,0.73,0.006,,0.6,287,1.2,60,0.3074,148.7,0.0,25.7,0.3,749.0
37167,NC,Stanly County,83.0,2026,9.2,,,31.0,5580,2022,,3.9,1.43,115.0,17,0.431,10.88,1.27,0.87,9,10.3,69.9,69.0,0.39,0.007,,0.599,1287,2.1,392,0.376,136.4,0.0,24.6,0.3,12760.0
37169,NC,Stokes County,49.5,2026,5.3,98.0,2014,25.0,4842,2022,,3.5,,109.3,16,3.488,29.93,1.73,2.22,,8.5,67.7,66.3,0.76,0.038,0.007,0.178,13,,19,0.21,58.9,0.0,26.1,1.4,11083.0
37171,NC,Surry County,92.0,2026,23.5,110.0,2022,34.5,6529,2022,,7.9,,144.7,18,1.745,11.67,1.28,1.18,7,9.0,66.1,64.6,0.59,0.007,0.003,0.424,59,,22,0.2922,90.2,0.0,28.0,2.2,17892.0
37173,NC,Swain County,,,,,,15.0,10139,2022,"{'own_pct': 177.2, 'nb_pct': 24.6, 'n': 6, 'dir': 'rose'}",,,,,,,,,,11.1,60.2,59.0,0.41,0.024,0.036,0.063,0,,,,0.0,0.0,31.3,0.3,254.0
37175,NC,Transylvania County,100.0,2026,,,,,9429,2022,,4.0,,154.9,10,5.11,,,1.23,,15.5,63.1,61.5,0.51,,0.053,0.189,0,,0,0.2419,0.0,0.0,36.5,0.8,1039.0
37177,NC,Tyrrell County,181.0,2026,49.6,,,,3836,2022,,-1.6,4.67,145.8,16,2.216,4.66,0.47,0.53,4,4.6,72.6,71.4,0.62,,0.01,0.536,239,0.4,4,0.624,0.0,0.0,29.5,0.2,142.0
37179,NC,Union County,105.0,2026,37.3,,,54.5,6148,2022,,2.9,1.5,109.4,18,1.673,7.29,0.75,0.82,9,11.7,70.2,68.9,0.5,,0.001,0.462,145,0.1,33,0.403,74.9,0.0,23.2,1.3,17095.0
37181,NC,Vance County,46.5,2025,2.2,67.0,2023,35.0,4200,2022,,7.1,,,,,8.92,1.04,1.04,,6.6,69.3,67.7,0.8,0.013,0.0,0.303,166,1.2,67,0.4,107.8,0.0,25.4,0.6,895.0
37183,NC,Wake County,83.0,2026,38.3,91.0,2023,48.0,14718,2022,,4.8,0.55,83.0,13,2.785,15.99,1.48,1.32,10,7.0,70.1,68.9,0.66,0.083,0.006,0.333,83,,28,0.3498,32.6,0.0,26.8,2.6,3661.0
37185,NC,Warren County,47.5,2026,3.3,55.0,2017,30.0,4721,2022,,10.2,,87.2,8,,17.61,1.25,1.32,,6.8,69.5,68.2,0.73,,0.0,0.398,260,1.1,107,0.3433,154.4,0.0,25.8,0.4,6820.0
37187,NC,Washington County,136.0,2026,7.9,,,,4152,2022,,2.5,,149.0,16,2.555,7.72,0.61,0.72,7,4.8,71.5,70.4,0.67,0.05,0.021,0.247,166,0.2,0,0.7038,149.6,0.0,30.3,0.4,584.0
37189,NC,Watauga County,62.0,2026,-1.6,,,36.0,8870,2022,,6.6,,,,,,,,,10.1,60.1,58.9,0.39,,0.028,0.02,0,,,0.342,0.0,0.0,30.8,1.2,5103.0
37191,NC,Wayne County,134.0,2026,40.3,110.0,2020,58.5,4258,2022,"{'own_pct': -14.7, 'nb_pct': 16.4, 'n': 6, 'dir': 'fell'}",,,107.2,18,2.431,13.94,1.03,1.1,18,7.6,71.0,70.2,0.58,0.02,0.097,0.301,187,0.2,25,0.5716,130.7,0.0,30.0,0.9,7148.0
37193,NC,Wilkes County,62.0,2026,3.3,,,42.0,5664,2022,,2.0,,145.0,13,4.077,22.85,1.38,1.43,,10.0,65.9,64.4,0.57,0.022,0.007,0.303,16,,0,0.3089,0.0,0.0,28.1,2.1,34494.0
37195,NC,Wilson County,154.0,2026,52.5,150.0,2022,48.0,4325,2022,,2.7,3.12,106.5,18,0.928,9.98,1.12,1.14,15,6.4,70.5,69.4,0.59,,0.054,0.507,45,,20,0.6066,128.4,0.0,28.2,1.0,3222.0
37197,NC,Yadkin County,91.0,2026,56.9,,,57.5,6239,2022,,2.7,0.97,130.9,18,1.66,10.33,0.93,1.0,8,11.3,67.2,66.1,0.68,0.04,0.013,0.649,116,0.2,13,0.4842,81.4,0.0,25.3,1.1,17264.0
37199,NC,Yancey County,44.5,2026,,,,17.5,6261,2022,,2.8,,,,,,,2.86,,10.7,59.6,58.8,0.25,,0.026,0.281,0,,,0.2838,0.0,0.0,29.2,0.4,3239.0
