fips,state,county,rent_dry_usd_ac,rent_dry_year,rent_dry_chg10_pct,rent_irr_usd_ac,rent_irr_year,rent_pasture_usd_ac,value_usd_ac,value_year,value_flag,value_cagr_pct,rent_to_value_pct,corn_yield_median_bu_ac,corn_yield_years,corn_yield_trend_bu_yr,claims_per_100_usd,loss_ratio_last10,loss_ratio_all,years_loss_over_1,d2_week_share_pct,jul_low_recent_f,jul_low_normal_f,jul_low_trend_f_decade,irrigated_share_2022,tile_share_2022,notill_share_2022,crp_acres,crp_share_pct,crp_expiring_next3_acres,rented_share_2022,solar_mw,wind_mw,gs_rain_normal_in,hail_1in_days_yr,cattle_2022
53033,WA,King County,164.0,2026,31.2,460.0,2026,58.5,38716,2022,,1.9,,,,,,,,,5.0,52.8,51.6,0.65,0.226,0.089,0.059,31,,12,0.2791,0.0,0.0,20.1,0.0,13377.0
53035,WA,Kitsap County,172.0,2026,,342.0,2021,,50663,2022,,7.6,,,,,,,,,1.8,55.1,54.0,0.67,0.301,0.063,0.136,0,,0,0.1773,0.0,0.0,10.6,0.0,897.0
53037,WA,Kittitas County,,,,202.0,2026,35.5,4287,2022,,0.8,,,,,7.26,2.04,1.7,,9.9,53.3,51.8,0.94,1.0,0.12,0.029,1628,4.0,0,0.4505,15.5,467.6,7.2,0.1,15848.0
53039,WA,Klickitat County,41.5,2026,,383.0,2024,5.2,2482,2022,,6.9,,,,,8.03,1.83,1.56,11,12.0,54.2,52.9,0.81,0.186,,0.202,27628,17.3,2156,0.4076,150.0,1255.0,4.7,0.3,24170.0
53041,WA,Lewis County,77.0,2026,-48.3,103.0,2025,37.0,9421,2022,,9.4,,,,,0.16,0.02,0.12,,3.8,50.4,49.7,0.38,0.187,0.052,0.033,398,0.9,119,0.2074,0.0,0.0,18.0,0.0,20014.0
53043,WA,Lincoln County,57.0,2026,34.1,441.0,2024,2.9,1603,2022,,5.6,3.74,,,,12.14,1.41,1.41,10,14.5,52.2,51.6,0.47,0.06,0.0,0.25,110116,20.7,32393,0.6225,0.0,0.0,4.6,0.1,19169.0
53045,WA,Mason County,,,,,,,7916,2022,,-1.6,,,,,,,,,2.5,51.9,51.4,0.51,0.253,0.014,0.09,30,,23,0.1557,0.0,0.0,18.7,0.0,1837.0
53047,WA,Okanogan County,29.5,2026,,253.0,2026,1.9,1929,2022,,9.8,,,,,9.81,1.8,1.41,12,12.0,53.1,50.8,1.03,,0.0,0.045,5406,,1010,0.1937,0.0,0.0,7.7,0.4,40957.0
53049,WA,Pacific County,39.0,2025,-36.6,,,14.0,5238,2022,,8.6,,,,,,,,,3.7,51.7,51.5,0.44,0.484,0.06,0.005,91,,23,0.1041,0.0,0.0,19.7,0.1,4475.0
53051,WA,Pend Oreille County,38.5,2026,,72.0,2026,8.0,3486,2022,,5.5,,,,,,,,,12.1,50.9,49.5,0.65,0.086,0.0,0.014,0,,,0.1348,0.0,0.0,12.2,0.3,3385.0
53053,WA,Pierce County,70.0,2023,-58.1,466.0,2026,55.0,28343,2022,,5.7,,,,,,,,,4.6,51.2,50.1,0.61,0.272,0.109,0.047,0,,,0.1668,0.0,0.0,17.6,0.0,6743.0
53055,WA,San Juan County,40.0,2024,,,,36.0,12320,2022,,5.4,,,,,,,,,3.8,52.7,52.3,0.43,0.06,0.015,0.058,0,,,0.3914,0.0,0.0,8.1,0.0,2841.0
53057,WA,Skagit County,256.0,2026,11.3,425.0,2026,57.0,14280,2022,,7.1,,,,,6.39,0.93,0.95,,5.5,51.2,50.4,0.51,0.434,0.136,0.033,282,0.5,97,0.4584,0.0,0.0,19.9,0.0,24595.0
53059,WA,Skamania County,,,,,,,15564,2022,,5.2,,,,,,,,,6.6,50.7,49.6,0.59,0.328,,0.072,0,,,0.2575,0.0,0.0,20.2,0.1,553.0
53061,WA,Snohomish County,140.0,2026,22.8,402.0,2026,82.5,22374,2022,,3.0,,,,,1.59,0.29,0.5,,6.0,51.5,50.8,0.53,0.422,0.119,0.028,140,0.5,69,0.3708,0.5,0.0,21.4,0.0,28653.0
53063,WA,Spokane County,49.5,2026,-1.0,79.0,2023,6.1,4951,2022,,5.8,1.04,,,,14.88,1.72,1.51,10,9.6,54.7,52.6,0.9,0.052,0.028,0.276,12548,4.0,1961,0.4942,0.0,0.0,6.9,0.3,20021.0
53065,WA,Stevens County,49.5,2026,35.6,63.0,2024,10.5,2014,2022,,5.1,,,,,,,1.52,,9.9,53.0,51.8,0.55,0.099,0.008,0.023,212,0.5,10,0.3275,0.0,0.0,9.0,0.6,14807.0
53067,WA,Thurston County,90.0,2026,,198.0,2026,33.0,17717,2022,,8.3,,,,,,,,,3.2,52.5,52.3,0.29,0.295,0.022,0.023,8,,23,0.2162,0.0,136.0,12.3,0.0,18594.0
53069,WA,Wahkiakum County,20.0,2021,,,,42.0,6630,2022,,6.7,,,,,,,,,2.5,51.7,51.4,0.49,,,0.052,90,,24,0.1653,0.0,0.0,18.5,0.1,
53071,WA,Walla Walla County,73.5,2025,75.0,297.0,2026,25.0,3786,2022,,8.4,,,,,7.58,1.3,1.14,10,14.2,59.6,58.3,0.86,0.274,,0.306,103398,24.9,9876,0.5533,0.0,176.9,5.1,0.3,
53073,WA,Whatcom County,181.0,2026,10.4,514.0,2026,60.0,20475,2022,,4.0,,,,,7.45,0.92,0.89,,5.2,50.6,49.5,0.62,0.601,0.157,0.012,1181,2.1,517,0.325,0.0,0.0,18.0,0.0,63387.0
53075,WA,Whitman County,79.0,2026,0.6,,,5.0,2528,2022,,7.7,3.38,,,,12.08,1.56,1.33,8,12.1,54.5,52.9,0.78,0.006,0.103,0.326,91840,11.8,32360,0.6272,0.0,105.3,5.9,0.4,19509.0
53077,WA,Yakima County,150.0,2021,170.3,231.0,2026,14.5,2782,2022,,0.2,,209.5,9,,6.3,1.24,1.07,9,10.8,53.2,51.7,0.86,,0.006,0.111,32122,,3095,0.1371,80.0,0.0,6.0,0.1,236986.0
